#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.7       2939.962      6.9428734      2419.3215      5.7157157      3648.3725      8.7141967
            0.8      2900.9886      6.7684888      2387.5842       5.574694      3599.6203      8.4567247
            0.9       2865.821      6.7164643      2359.3989      5.5339077      3554.6187      8.3968936
              1      2850.1141      6.7218428      2346.2601      5.5357283      3535.5485      8.3979205
            1.1      2825.3151      6.6835953      2326.6686      5.5079585      3503.4509      8.3593804
            1.2      2800.0368      6.6985491      2306.1604      5.5170512      3471.7035      8.3601451
            1.3       2746.563       6.628998        2263.46      5.4617905       3403.133      8.2751036
            1.4      2704.3403      6.5271206      2229.3176      5.3849126       3349.738      8.1441745
            1.5      2657.8785      6.4737773      2192.5239      5.3435337      3289.6609      8.0756743
            1.6      2611.6676      6.4223803      2154.8302      5.3012584       3231.871      8.0051084
            1.7      2551.9176      6.3615916      2107.9308      5.2571202      3153.7366      7.9226123
            1.8      2474.3832      6.2289153      2045.5252      5.1542343      3055.1754      7.7391595
            1.9      2402.2537      6.1901452      1987.3352      5.1191855      2963.6203       7.705494
              2      2321.6446      6.0808753      1922.3934      5.0355485      2861.3108      7.5535768
            2.1      2252.5325      5.9689478      1867.3043      4.9494837      2772.3512       7.399118
            2.2      2135.6192      5.8152782      1772.5216      4.8344197      2624.8081      7.2112252
            2.3      2051.3132       5.675271      1704.2296      4.7188546      2518.2343      7.0128538
            2.4      1943.2249      5.5259872      1616.7078      4.6044909      2381.4763      6.8404484
            2.5      1819.6316      5.3476543      1514.8704      4.4548154      2228.3715      6.5906685
            2.6      1700.7528      5.2015072      1418.5119      4.3376339      2078.1337      6.4063487
            2.7      1563.1621      4.9595238      1305.0488      4.1413281       1907.713       6.093899
            2.8      1450.4525      4.7938518      1212.8709      4.0084887      1766.6897      5.8853283
            2.9      1304.5741       4.523422      1092.1988      3.7889658      1586.6381      5.5346984
              3      1157.1609      4.2712158      970.41385       3.581684      1404.3811       5.221658
            3.1      1023.5647      4.0105462      859.54642      3.3690304      1240.0777      4.8935177
            3.2      886.80017      3.7265633       745.9485      3.1385191      1072.1254      4.5525985
            3.3      752.75168      3.4391054      633.29404      2.8941253      909.83475      4.1814229
            3.4      617.99564      3.1183217      521.30899      2.6392969      744.37107      3.8045965
            3.5       499.6177      2.8065205      421.29691      2.3670096      602.04941      3.4006016
            3.6      395.37119      2.5022289      333.84437      2.1116798      475.55925      3.0322236
            3.7      290.49138      2.1435356        245.106      1.8091608      349.73378      2.5931271
            3.8      212.91347      1.8377943       179.7597      1.5520164      256.11255      2.2211103
            3.9      146.46904      1.5266243      123.74256      1.2933266      176.02998      1.8513019
              4      96.693206      1.2477707      81.736689       1.058503       116.1085      1.5130501
            4.1      55.621684     0.94861649      47.018483     0.80331654        66.7822      1.1472162
            4.2      32.344718     0.72626453      27.294603     0.61254995      38.920326     0.87971645
            4.3      15.652775     0.50191648       13.14963     0.42205791      18.946437     0.60885506
            4.4      6.6959512     0.32513657      5.6075974     0.27241641      8.1372961     0.39585271
            4.5      2.0790916     0.17887837      1.7589314     0.15041966      2.4918347     0.21754522
            4.6      0.5561012    0.088294772     0.46384706    0.073698125     0.67925519     0.10794145
            4.7     0.18677151    0.055138365     0.14823329    0.043871027     0.24402121    0.072563936
            4.8    0.015946378    0.015945581    0.011566226    0.011565648     0.02322649    0.023225329
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
