#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
            180      3.1558045    0.031647583      2.5325929    0.025468779      4.0257903    0.040751813
            185      2.8534297    0.038651012      2.2892379     0.03091827      3.6415498    0.049752051
            190      2.5617391    0.028652453      2.0544894    0.023038008      3.2703271    0.036858551
            195      2.3314622    0.027246852      1.8620298    0.021824564      2.9898056     0.03517906
            200      2.1285671    0.026692844      1.6977429     0.02131242       2.733232     0.03453987
            205      1.9527124    0.024935644      1.5570639    0.019944958      2.5082831    0.032267404
            210      1.7726402    0.023919425      1.4135044    0.019145038      2.2769885    0.030942948
            215      1.6604224    0.023064868      1.3211079    0.018394847      2.1377229    0.029909811
            220       1.492329    0.021941168       1.187738    0.017511793      1.9209488    0.028499536
            225      1.3683887    0.020863619       1.089161    0.016661687      1.7611945    0.027049641
            230      1.2096024    0.019659427     0.96201289    0.015687476      1.5581006    0.025494342
            235      1.1433543    0.019041408     0.90883367    0.015183658       1.473784    0.024722323
            240      1.0463809    0.020568027     0.82576087     0.01609441       1.359083    0.027139041
            245     0.97908563    0.017726231     0.77432755    0.014060043      1.2687924    0.023118769
            250      0.9195578    0.017322002     0.72779365    0.013747464      1.1910295     0.02259199
            255     0.83219678    0.016287969     0.65808514    0.012915357      1.0786891    0.021270996
            260     0.76431728    0.015661067     0.60351719    0.012377167     0.99216431    0.020505792
            265     0.70610637    0.015069879     0.55808448    0.011934181     0.91565693    0.019691743
            270      0.6860514    0.016024671      0.5410621     0.01263677     0.89166733    0.020980713
            275     0.62562295    0.014435268     0.49332158    0.011385552     0.81335809    0.018940532
            280     0.57422178    0.013510984       0.451671    0.010668091      0.7484262    0.017708107
            285     0.53641552     0.01311924     0.42317328    0.010372616     0.69701457    0.017172813
            290     0.50982859     0.01273414     0.40053645    0.010043702     0.66533173    0.016711281
            295     0.45046242    0.012164926     0.35372655   0.0095594093     0.58837248     0.01602431
            300     0.43790323    0.011853885     0.34440502   0.0093503283     0.57098217    0.015570603
            305     0.40257777    0.011342134      0.3159465   0.0089292462     0.52600813    0.014907253
            310     0.39195744    0.011233228     0.30829883   0.0088445543     0.51095712    0.014789938
            315     0.36123969    0.010723482      0.2841987   0.0084929268     0.47093162     0.01412999
            320     0.33001166     0.01025117     0.25912864   0.0080850962     0.43105818    0.013471951
            325     0.31196744    0.010012635      0.2447797    0.007872084     0.40782024    0.013189625
            330     0.27040009   0.0093200716     0.21256449   0.0073303861     0.35281102    0.012299302
            335     0.26378639   0.0093131737     0.20612984    0.007299984     0.34621927    0.012306392
            340     0.26319564   0.0091608252     0.20668884   0.0072012796     0.34373715    0.012095828
            345     0.23255064   0.0086294793     0.18151328     0.00675299     0.30564009     0.01141476
            350     0.21759684   0.0083696098     0.17146328    0.006610678     0.28314831    0.010996202
            355     0.22140973   0.0085170361     0.17277161   0.0066777562      0.2910845    0.011256713
            360     0.19997926   0.0080070637     0.15732985   0.0063262788     0.26070969    0.010506561
            365     0.19913012   0.0079838466     0.15545815   0.0062699341     0.26168547    0.010571829
            370     0.16995337   0.0073675773      0.1326296   0.0057716725     0.22341203   0.0097488088
            375     0.15864433    0.007105975     0.12417088   0.0055825345     0.20796379   0.0093785959
            380     0.16649569   0.0072965155     0.12957625   0.0056901629     0.21952324   0.0096903633
            385     0.14736021   0.0068242168     0.11486531   0.0053432354     0.19397453   0.0090295587
            390     0.12905913   0.0064978574     0.10084712   0.0050732268     0.16949316   0.0086222582
            395     0.12863697   0.0068647846    0.099376983   0.0053057815     0.17085738   0.0091749357
            400      0.1312413   0.0064384673     0.10192494   0.0050227578     0.17335616   0.0085427577
            405     0.12022764   0.0063076527    0.093237343   0.0049068218     0.15917346   0.0083977121
            410     0.11210722   0.0059833393    0.087529676   0.0046676697     0.14733999   0.0080032971
            415    0.097633401   0.0055893846    0.075744978   0.0043540077     0.12920763   0.0074313003
            420     0.10248469   0.0057701738    0.079960016    0.004520829     0.13482304    0.007681431
            425    0.090895966   0.0055653001     0.07047459   0.0043263245     0.12038126   0.0074107477
            430    0.089139192   0.0053451498    0.068874166   0.0041445201     0.11842239   0.0071401572
            435    0.086244698   0.0052244568    0.067066315   0.0040808068     0.11384305   0.0069322633
            440    0.076966483   0.0049306079    0.060234526    0.003877304     0.10088905   0.0065006494
            445    0.092036591    0.007890237    0.071073261   0.0060918854     0.12223288    0.010494607
            450    0.060780264   0.0047177667    0.047022785    0.003666864    0.080629252   0.0062723157
            455     0.06665547   0.0045965025    0.051776215   0.0035917903    0.088045915    0.006094365
            460     0.05932517   0.0043725174    0.046105906   0.0034038386     0.07837451   0.0058229295
            465    0.065078568   0.0045735866    0.050460856   0.0035581946    0.086166403   0.0060960255
            470    0.051995342   0.0041158325    0.040376046   0.0032010911    0.068720496    0.005494928
            475    0.051061817   0.0040275715    0.039414662   0.0031224518    0.067912069   0.0053813106
            480    0.054270404   0.0041645849    0.041908435    0.003235423    0.072225026   0.0055867163
            485    0.049353645   0.0039998059    0.038299976   0.0031260389    0.065283041   0.0053135187
            490    0.050231428   0.0041412641    0.039346483   0.0032504528    0.065786027    0.005466076
            495    0.043674854   0.0037442084     0.03328934   0.0028643037    0.058900552   0.0050733463
            500    0.043674854   0.0037442084     0.03328934   0.0028643037    0.058900552   0.0050733463
