#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.6      1891.6255      17.061621      1548.1144      14.087994      2338.8628      21.639809
            0.7      1880.1603      16.947211      1535.3748      14.327245      2332.5818      20.491065
            0.8      1859.3574      15.732247      1521.8618      13.408842      2299.2791      19.309336
            0.9      1863.8414       17.11461      1526.7594      14.434346      2302.7458      20.971293
              1      1835.1278      18.244674      1498.3037      15.672931      2277.2627      22.188305
            1.1      1828.4414      16.046673      1496.5828      13.548631       2262.449      19.459974
            1.2      1786.6129      15.504153      1460.1818      13.210795      2215.1792      18.758744
            1.3      1761.6777      16.390075      1443.6552      13.960675       2176.774      19.666713
            1.4      1695.8982      15.233538      1387.0228      12.397651      2100.8844      19.559796
            1.5      1681.5131      17.402023       1375.949       14.54252      2082.4574      21.416378
            1.6      1629.1802      17.366601      1332.4215      14.683379      2019.3889      20.978403
            1.7      1554.4621      13.088857      1270.0018      11.088178      1929.1364      15.991832
            1.8      1521.6098      14.613225        1242.16      12.219149      1890.6612      17.950793
            1.9      1450.9132      14.262718       1185.364      12.127409       1801.975      17.126104
              2      1386.8296       13.96225       1132.623       11.65845      1722.7005       17.25735
            2.1      1278.2961      11.274325      1043.4592      9.6411234      1588.9705      14.252562
            2.2      1189.9576      10.879393      968.63339      9.2013114      1485.0794      13.222123
            2.3      1120.0051      12.279745      914.41915      10.567516      1392.1464       14.56959
            2.4      1048.4363      12.293289      854.23748      10.753097      1307.3665       14.58711
            2.5       944.8766      10.989353      768.09511      9.3483556      1181.5376      13.190626
            2.6      843.00108      9.4523264      684.51564       7.989779      1055.2643      11.486772
            2.7      742.25106      9.7395241      603.17282      8.1193624      928.16596      12.014408
            2.8      676.52135      9.4503085       546.5909      7.9177681      852.54834       11.55657
            2.9      556.41918      8.3095199       452.3941        7.27607      695.12506      9.8015109
              3      465.42973      7.1103464      375.04399      5.9873627      588.38195      8.6801764
            3.1      399.83733      9.8237295      322.71754      8.2119532      503.95236      12.032767
            3.2      331.68066      8.2179929      266.91631      6.9614506      419.84996      9.8390603
            3.3       256.4562      5.6973716      206.65686      4.9375945      323.86931      7.1076036
            3.4      192.13822      4.7023332      153.38074      3.9098711      245.95837      5.8146046
            3.5      144.69775      4.4950015      115.88414      3.8187539      184.08343      5.3714481
            3.6      108.84882      4.1478297      86.710471       3.526432       139.5057      4.9358498
            3.7      67.601598       2.777853      53.454678      2.2866694      87.410481      3.4604137
            3.8      45.122626      2.4499663       35.91073      2.0798085       57.77726      2.9438519
            3.9      28.508764       1.980859      22.336241      1.6543541       37.29881      2.4151254
              4      10.940123     0.85166603      8.3613406     0.66184218      14.722117      1.1980515
            4.1      7.5966771      1.0318659      6.0744626     0.90449304      9.6844567      1.2103346
            4.2      3.8792903      0.9453439      2.9941791     0.78417576      5.1511535      1.1391028
            4.3      1.7343287     0.49926253      1.2918238     0.39780029      2.4076388     0.63172645
            4.4     0.65310432     0.21711328     0.45034154     0.15688256      1.0097775     0.31880091
            4.5     0.10772638     0.10772098    0.089079721    0.089075268     0.12604331       0.126037
            4.6    0.076568896    0.054139678    0.028185434     0.02267498     0.17081299     0.12232712
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
