#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
            135      22.673782     0.20326917      18.886616     0.17746401      27.589073     0.24380416
            140      19.568478     0.20487572       16.24971     0.17540779      23.877285     0.24845171
            145      16.847488     0.17797925      13.942603      0.1529099      20.653851     0.21755849
            150      14.907921     0.16069362      12.346434     0.14027258      18.240495     0.19647983
            155       12.99568     0.16786938      10.738303     0.14530037      15.945693     0.19941163
            160       11.48536     0.17765828      9.5265221     0.15838843      14.017921     0.20444527
            165       9.901059      0.1478769      8.1893633     0.13148869      12.168251     0.17392337
            170      8.9845862     0.18071021      7.4333552      0.1537717      10.998663      0.2189162
            175      7.5622558     0.10417183      6.2265512    0.088853449      9.3113949     0.12764218
            180      6.9631929     0.14796472      5.7627918     0.13200532      8.5070742     0.17762642
            185       6.318512     0.16034508      5.2515587     0.14465573      7.6850048     0.17861826
            190       5.563578      0.1087968      4.6123286    0.097095438      6.7880351       0.130131
            195      5.0090833     0.15204117      4.1481146     0.13992322       6.121676     0.16437506
            200      4.4969146    0.086666404      3.7114012    0.074744017      5.5159889     0.10430506
            205      3.9266547    0.093225993       3.244279    0.083242939      4.8131757      0.1076073
            210      3.5434597    0.077700234      2.9503595    0.078389092      4.2798787     0.12881138
            215      3.1451681    0.095871214      2.5970281    0.077796412      3.8525509     0.12393449
            220      2.8735172    0.075508083      2.3586998     0.06590404      3.5477323    0.088908002
            225      2.5177416    0.060627078      2.0668295    0.052348443      3.1043736    0.073890542
            230      2.4069907    0.066145935      1.9732915    0.057113419      2.9797501    0.079407779
            235      2.1007081    0.063379574      1.7163151    0.054281216      2.6032283    0.075626436
            240      1.9387844     0.05606334      1.5810275    0.047770686      2.4087039    0.068260803
            245      1.7795512    0.050056182       1.459401    0.042811473      2.1952208    0.061912372
            250      1.5998617     0.05491171      1.3215759    0.047548782      1.9550366    0.065620487
            255       1.525552    0.059730729       1.265357    0.053365406      1.8574317    0.070736174
            260        1.32942    0.044771663      1.0875779    0.037985506      1.6432032     0.05675866
            265      1.2897416    0.053641763      1.0666758    0.047599852      1.5738286     0.06208823
            270      1.2015344    0.048471313     0.98253723    0.041858851      1.4895944    0.058578932
            275     0.99026596    0.039777112     0.80018541    0.032471328      1.2425544    0.051714159
            280      1.1952717    0.099993468      1.0040372    0.093814711      1.4311783     0.10496155
            285      0.8698038    0.045033885     0.71119446    0.039046023        1.07612    0.054474585
            290     0.84402982    0.079502492      0.6963246    0.068527776      1.0297994    0.091507208
            295     0.72616919    0.049638425     0.58474683    0.036287222     0.91934964    0.071491163
            300     0.66899952    0.029653007     0.54226726    0.024695642     0.83721319    0.037636276
            305     0.67146649    0.039991424      0.5528529    0.035148774     0.82517482    0.046364942
            310     0.55033441    0.030160267     0.45251164    0.025816664     0.67373212    0.036728099
            315     0.50740037    0.032567007     0.43677581    0.033782627     0.57541423     0.06131569
            320      0.5618035    0.039551826     0.47043485      0.0364652     0.67503856    0.045050353
            325     0.43230486    0.028375157     0.35925783    0.024963059     0.52369311    0.033560988
            330     0.40276569    0.029722145     0.33251434    0.026141705     0.49110331    0.034941532
            335     0.41690553    0.030065704     0.34025526    0.025930962     0.51730905    0.036096661
            340     0.38142598    0.031178181      0.3111215    0.028497966     0.47510791    0.035144707
            345     0.33528346    0.029413447     0.27846463    0.024690249     0.40058911    0.048314114
            350     0.33992555    0.033887129     0.28315229    0.030645099     0.40992401    0.037801793
            355      0.2912673    0.018562507     0.23742929    0.015775599     0.36201846    0.023068208
            360     0.26178048    0.020294487     0.21502034    0.017263643     0.32091659    0.025154474
            365     0.27496074    0.018842395     0.22167472    0.015545617     0.34584182    0.023851398
            370     0.25139754    0.021402892     0.20571436    0.018325111     0.31076973    0.025856087
            375      0.1975109    0.014859262     0.16057624    0.012342521     0.24413725    0.018928927
            380     0.20547362    0.015776308     0.16515784    0.013244565     0.25941752    0.020019107
            385     0.19207549    0.016113103      0.1567932    0.013589954     0.23843811    0.020405448
            390     0.21935173    0.030060745     0.18601904    0.026853354     0.25886473    0.033954063
            395     0.20496271    0.020872538     0.16807258    0.016896789     0.25157242    0.027314735
            400     0.16805175    0.018056157     0.13854924    0.016016485     0.20609803    0.020864325
            405     0.12861047    0.027047827     0.11059487    0.019212741     0.14731679    0.040253659
            410     0.15388179    0.017092987     0.12619183    0.014518099     0.18917405     0.02106914
            415     0.13883646    0.013641134     0.11240919    0.011598366     0.17374516    0.016913627
            420     0.14635561    0.025186815     0.12208545    0.022769318     0.17559181    0.028036384
            425     0.12440963      0.0171588     0.10046947    0.014799488     0.15553352     0.02019015
            430     0.11754732    0.015809708    0.096742584    0.013887444     0.14357764    0.018541313
            435    0.097452047    0.010347657    0.081103327   0.0086988137     0.11648535    0.013103731
            440    0.092364251    0.010913072     0.07505311   0.0090568925     0.11484148     0.01369894
            445     0.11286313    0.014524007    0.094570926    0.012561588     0.13396406    0.017845974
            450     0.13435679    0.024499952     0.11322054    0.022054123     0.15887812    0.027304465
            455    0.082187698     0.01381879    0.067723167     0.01233658     0.10079142    0.015933953
            460    0.078032716   0.0088319949    0.062787441   0.0073130889    0.098782441    0.011191894
            465    0.091991889    0.022439836    0.076167717    0.020027482     0.11179866     0.02480447
            470    0.060197972   0.0076757186    0.048912916   0.0062305502    0.074371226   0.0099425506
            475     0.06467244    0.007551197    0.051795492   0.0060437088    0.081168996   0.0099131237
            480    0.056011299   0.0091365429    0.045296004   0.0077225357    0.070543208    0.011314446
            485    0.072540748    0.022656833    0.055394429    0.015945711    0.097119342    0.033114488
            490    0.066122342   0.0099786232    0.053747284   0.0086090034    0.082356746    0.011827583
            495    0.048982677   0.0073301181    0.038953819   0.0060957957    0.062762972   0.0094190034
            500    0.048982677   0.0073301181    0.038953819   0.0060957957    0.062762972   0.0094190034
