#         pt_bb        central        num_err    min (scale)        num_err    max (scale)        num_err
            325     0.60565243    0.038095888     0.50644969     0.03475971     0.72995619     0.04313369
            330     0.56480835    0.035560843     0.47242431     0.03155184     0.67856236    0.041648134
            335     0.56713726    0.038311983     0.46529886    0.032466879     0.69994883    0.046263909
            340     0.47914249    0.032125215     0.40291735    0.028082128     0.57006024    0.037922026
            345     0.50902338    0.035559196     0.43657343    0.031636117     0.58865761    0.042713224
            350     0.47001435    0.031697437     0.40692213    0.029539541     0.53720349     0.03670599
            355      0.4141713    0.026701561     0.33945591     0.02284735      0.5095289    0.032678822
            360     0.50965964     0.12546263     0.43655068     0.11425441     0.59246773     0.13370012
            365     0.34986518    0.029399158     0.29748823    0.026680701     0.41077961    0.034113697
            370     0.36706602    0.027854627     0.30732419    0.024832782     0.44105879      0.0321643
            375     0.32855717    0.026476761     0.27743863    0.023596335     0.38846138    0.030389164
            380     0.34457882    0.032499639     0.29366705    0.029647105     0.40162821     0.03663902
            385     0.30356931     0.03021387     0.24886134    0.026104861     0.37413563    0.036268309
            390     0.32222791    0.041494801     0.27710313    0.036818451     0.37145042     0.04797583
            395     0.23164911    0.021725587     0.19370235    0.018626011      0.2779518    0.026128983
            400     0.28129886    0.030137372     0.23799414    0.026694903     0.33072604    0.034833928
            405     0.20750272    0.018147733     0.17044458    0.015515434      0.2541912    0.022636506
            410     0.22805252     0.01992846     0.19178325    0.017335577     0.27103554    0.023821387
            415     0.22915025    0.019660437     0.19146428     0.01715448     0.27396242    0.024926072
            420     0.22102535    0.017520169     0.18164914    0.014892967     0.27028906    0.021345732
            425     0.20547525    0.033239096      0.1737156    0.029722444     0.24065791    0.039047968
            430     0.17283118     0.02030915     0.14461648    0.018102708     0.20731126    0.023190457
            435     0.15073033       0.015971     0.12489603    0.013321308     0.18237825    0.020488368
            440     0.21386888    0.066363502     0.18436154    0.064419256     0.24357879    0.065052997
            445     0.17778813    0.024837775      0.1478247     0.02195516     0.21412836    0.028018717
            450     0.14767705     0.01871743     0.12514916    0.016934977     0.17387985     0.02156471
            455     0.18191779    0.030063637     0.15493217    0.027584353     0.21344734    0.032527365
            460     0.13680199    0.017032753     0.11222215    0.014066652     0.16775045    0.021831529
            465     0.12325667    0.012144193     0.10093341    0.010149698     0.15235508    0.015702587
            470     0.12129652    0.026784981      0.1007926    0.023765351     0.14677067    0.030614124
            475      0.1840275    0.040267118     0.15647549    0.036563441     0.21813969    0.044739288
            480     0.11478045    0.015045345    0.095652303    0.013129821     0.13987569    0.018080481
            485    0.091142342    0.013276936    0.076249252    0.011527355     0.10834931    0.015839858
            490     0.13922606    0.060512829     0.11405874    0.048085377     0.17011713    0.076869428
            495    0.072931456   0.0094567313    0.060241161   0.0078720724    0.087759693    0.012871212
            500    0.071181417    0.012664681    0.059721681    0.010872498     0.08445065     0.01539527
            505     0.08871809    0.010206855    0.071588488   0.0083348644     0.11080596     0.01331339
            510    0.054220452   0.0086287666    0.046761783   0.0071996374    0.061672127    0.010778761
            515    0.087949272    0.020525534    0.075000827     0.01751883      0.1032788     0.02561392
            520    0.066475039    0.008844283    0.054479384    0.007148436    0.081782067    0.011940457
            525    0.098123858    0.026098794    0.079641279    0.020279551     0.12247801    0.035457086
            530    0.055369566   0.0086092649    0.044564193   0.0072222192    0.069260565     0.01072009
            535    0.099368385    0.031419583    0.076408287    0.021939482     0.13335409    0.047764145
            540    0.055867992    0.011277739    0.047597075   0.0091789884    0.065201496    0.014851294
            545    0.080723817     0.01605209    0.068616452    0.014302806     0.09433061    0.018247356
            550    0.042008248   0.0067405799    0.034362492   0.0053116563    0.051316929    0.009152105
            555    0.033987696   0.0063524835     0.02708441   0.0046147813    0.042936624   0.0093322369
            560    0.053060767   0.0084751902     0.04371984   0.0069406318    0.064602913    0.011011597
            565    0.063959212    0.010123399    0.053799536   0.0086214334    0.075700797    0.012449969
            570    0.079847971    0.041175893    0.058156713    0.027852547     0.11226734    0.062399668
            575    0.060488366    0.020317357    0.050783858    0.017980292    0.072346751    0.022857925
            580    0.036900118   0.0098512658    0.033274094   0.0084621646    0.038560374    0.011809908
            585    0.047123504    0.010462123    0.039989705   0.0094620349    0.055512697    0.011675616
            590    0.029820452   0.0054076831    0.024318681   0.0041116651    0.036353366   0.0078988041
            595    0.030809724    0.006159254    0.027263486   0.0050309702    0.032728425    0.008118688
            600     0.02542439   0.0050865946    0.021197835   0.0040482948    0.030089902   0.0066554671
            605    0.030507717   0.0062158785    0.027141358    0.010898043    0.030877736    0.006275621
            610    0.028502598   0.0059967027    0.023962913   0.0051663847    0.033839606   0.0077472611
            615    0.030937854   0.0080155416    0.027109409    0.007044183    0.033910787   0.0094628826
            620     0.02720126   0.0052530992    0.021972224   0.0043885181    0.033786338   0.0068147946
            625    0.016432283   0.0044303743    0.014311185   0.0032897082    0.017982736   0.0065272583
            630    0.028345531   0.0079988971    0.021818878   0.0064353052    0.037957284    0.010639654
            635    0.020631752    0.006119847    0.016756831   0.0052764902    0.025754488   0.0073125147
            640    0.024048484   0.0046772867    0.020153996   0.0038405407    0.028415614   0.0060518786
            645    0.018282953   0.0046633208    0.015963307   0.0034484548    0.019835728   0.0072697669
            650    0.036129311     0.01229026    0.030822372    0.011078854    0.042738309    0.013942204
            655    0.017873976   0.0043122937    0.013902008   0.0031682259    0.023308228   0.0061619235
            660   0.0059501379   0.0034748764   0.0033379131   0.0049908841   0.0067946062   0.0032376063
            665    0.017858701   0.0039953946    0.013433268   0.0029409309    0.024467992   0.0057546794
            670    0.022621063   0.0087629865    0.019185059   0.0077995469    0.026490118   0.0099882181
            675    0.015246575   0.0042563137     0.01234939   0.0032220932    0.018800295   0.0059051669
            680    0.016095768   0.0036174717    0.012746043   0.0028954374    0.020511614   0.0046227049
            685    0.017734724   0.0042401638    0.015793366   0.0039464199    0.018789252   0.0048165849
            690    0.012665689   0.0048616267    0.010646083   0.0045869535     0.01576126   0.0055259226
            695   0.0095239173   0.0027676527   0.0070195276   0.0020701289    0.013346221   0.0038896721
            700    0.014670964   0.0043781042    0.011919468   0.0036297864    0.018138327    0.005708808
            705   0.0057542716   0.0030905647    0.004996693   0.0023033235   0.0062860039   0.0044357509
            710    0.018316398   0.0057201601    0.015549429   0.0051243525    0.021428149   0.0064708457
            715    0.017042145   0.0044271149    0.013717028   0.0036563322    0.021341791   0.0056072884
            720    0.012908464   0.0034617405    0.010246752   0.0028167821    0.016577067   0.0044019149
            725    0.010868149   0.0034167834   0.0093823425   0.0025092792    0.012112736   0.0055065832
            730    0.010709862   0.0037500429   0.0085291752   0.0027711446    0.013562658   0.0053477457
            735    0.004125807   0.0021542653   0.0038037401   0.0018007616   0.0042607087   0.0026145159
            740   0.0085021062   0.0025672469   0.0062019291   0.0018857229    0.012026654   0.0036476095
            745   0.0085781103   0.0028055757   0.0064657874   0.0020719231    0.011681339   0.0039643545
            750    0.011323177       0.004338    0.010160157   0.0037949191    0.012097146   0.0052676144
            755   0.0032594291    0.001638354   0.0024462401   0.0012403442   0.0045152559   0.0022716226
            760   0.0052073227   0.0028459607   0.0042888248   0.0032921341   0.0055351771    0.002909915
            765    0.015452795   0.0059504619     0.01243439   0.0050338089    0.019440846    0.007141519
            770    0.011241338   0.0047168378   0.0088607677   0.0038815899    0.014566358   0.0058384408
            775   0.0065070472   0.0026470448   0.0046475984   0.0063509058   0.0068605118   0.0023865104
            780    0.010837677   0.0056141715   0.0084272833   0.0041267156    0.014174469   0.0080325674
            785   0.0069024999   0.0025428038   0.0051695275   0.0018269375   0.0094690945   0.0037073179
            790   0.0096376771   0.0030720464   0.0078062007   0.0023380385    0.011741673   0.0042884618
            795   0.0045094487   0.0022028954   0.0040082086   0.0017609346   0.0048081103    0.002731055
            800   0.0038725394   0.0023007493   0.0033719685    0.001806879   0.0042456101   0.0031459333
            805   0.0045921062   0.0021648712   0.0038276575     0.00155378   0.0053124802   0.0033454853
            810   0.0070282086   0.0028388768   0.0059271654   0.0022372159   0.0079737007   0.0041106457
            815    0.020891496    0.010480188     0.01729687   0.0095225493    0.025552008    0.011371656
            820   0.0053599212   0.0020257585   0.0041024015   0.0015721784   0.0070391929   0.0027363284
            825   0.0059175394   0.0022087893    0.004296002   0.0015923498   0.0083916261   0.0031766501
            830   0.0063782283   0.0022636304   0.0054507087   0.0019577777   0.0071756693   0.0026689155
            835   0.0046025984   0.0021626091   0.0035690748   0.0016122742   0.0059779134   0.0030084195
            840    0.002411811   0.0017658406   0.0019243504   0.0012317613   0.0030322047    0.002705962
            845 -0.00076568897   0.0013261459   -0.002102874    0.002622541 -0.00014311023    0.000727325
            850   0.0024966338   0.0018101132   0.0014141142   0.0039143732    0.002794624   0.0013541706
            855   0.0030844291   0.0015421952   0.0022816732   0.0011441761   0.0042899213   0.0021537527
            860   0.0023723622   0.0017470168   0.0018961023   0.0012626387   0.0029579921   0.0025269109
            865   0.0053699606   0.0023037226   0.0037818504   0.0015967671    0.007898681   0.0034852325
            870   0.0032173818    0.001614174   0.0024808859   0.0012629191   0.0042100394   0.0021649825
            875    0.002811063   0.0016222411   0.0026292992   0.0014375479   0.0028653544   0.0017171641
            880   0.0030905511   0.0018792601    0.002577559   0.0013345274   0.0036655905   0.0028922406
            885    0.001721063    0.001634335   0.0014672244   0.0012185105       0.001995   0.0023008216
            890    0.002498937    0.001452074   0.0019561023    0.001142175   0.0032347835   0.0018722867
            895   0.0039750394   0.0022633313   0.0034403701   0.0017227339   0.0045480315   0.0032627792
            900   0.0054182283   0.0025748382   0.0042183071   0.0020180208   0.0071505904   0.0034862895
            905   0.0015315551   0.0010829188    0.001122126  0.00079893368   0.0021501969   0.0015360265
            910              0   0.0010827936 -0.00041153543   0.0014892522  0.00017029526  0.00082182019
            915   0.0022982284   0.0013268167    0.001827874   0.0010582118   0.0028849409   0.0016761392
            920   0.0030947834   0.0018887543   0.0024002756   0.0012830191   0.0039375984   0.0030008226
            925   0.0030635039   0.0015316755   0.0022429331   0.0011359808   0.0042408072   0.0021741256
            930    0.004603937   0.0018794767   0.0033878346   0.0013855579   0.0064047244   0.0026228588
            935   0.0028522441   0.0024684966   0.0022508985   0.0028998935   0.0029634055   0.0023254298
            940   0.0038395472   0.0017170221   0.0028316339    0.001272423   0.0053773622    0.002416633
            945    0.008231417   0.0067866051   0.0072982087   0.0062756886   0.0092700787   0.0071797143
            950   0.0023037598   0.0017419673   0.0018346713   0.0011550637    0.002945374   0.0028081462
            955   0.0015330511   0.0010839773   0.0012304921  0.00087119867   0.0019132087    0.001358173
            960   0.0035029921   0.0017713218    0.002826063   0.0014228873   0.0043401772   0.0022188249
            965              0              0              0              0              0              0
            970   0.0022970669   0.0013261459   0.0016443307  0.00095021361   0.0032906299   0.0019024466
            975   0.0035517125   0.0028444896   0.0027338779   0.0021727769   0.0048010433   0.0038966344
            980   0.0030627559   0.0015313014   0.0022364764   0.0011311572   0.0042931496   0.0021909497
            985   0.0015317716    0.001083072   0.0012458661    0.000889572    0.001855748   0.0013436034
            990   0.0015336417   0.0010843954   0.0011313583  0.00080370315   0.0021708661   0.0015412752
            995   0.0015313779   0.0015313014   0.0012824212   0.0010963642   0.0017315354   0.0022357688
           1000   0.0015313779   0.0015313014   0.0012824212   0.0010963642   0.0017315354   0.0022357688
