#         pt_ep        central        num_err    min (scale)        num_err    max (scale)        num_err
            140      12.270414     0.16989675      10.135199     0.14343272       15.05562     0.20919307
            145      10.588284     0.14551514      8.7094562     0.12368545      13.069991     0.18130282
            150      9.3897872     0.12010523      7.7149529     0.10293307      11.590915     0.14753213
            155      8.2260041     0.13364259      6.7512299     0.11569211      10.170942     0.15868789
            160      7.1480356     0.10944282      5.8810507    0.095437121      8.8056201     0.13302329
            165      6.1145462    0.093663733      5.0128565    0.079810506      7.5959603     0.11864511
            170      5.6222108     0.10402153      4.6226181    0.090188211      6.9296952     0.12464694
            175      4.7414707    0.079686282       3.887053    0.067394608      5.8643001    0.099463153
            180      4.3817379     0.12573996      3.6130552     0.11284038      5.3666171     0.15202416
            185       3.946447    0.077387466      3.2634313    0.068826313      4.8265155    0.093838127
            190      3.5151011    0.082982806      2.9080997    0.075929934      4.2946287    0.099457707
            195      3.2553054     0.13993806      2.6779828     0.12961987      4.0061994     0.14914022
            200      2.8212266    0.066901938      2.3095078    0.057076116      3.4927494     0.08186457
            205      2.4650392     0.06849588      2.0177967     0.05996349      3.0516389     0.08149474
            210      2.1982247    0.059693605      1.7960057    0.052667585      2.7251613    0.071084594
            215      2.0520743    0.059607893      1.6793877    0.050369326      2.5380057    0.073899423
            220      1.8515175    0.054775204      1.5071049    0.046899832       2.306515    0.066648224
            225      1.5988698    0.045726739      1.3027998    0.039512327      1.9880585    0.056017197
            230      1.5558799    0.046202276      1.2614905    0.039120397      1.9515311    0.057443009
            235      1.3952848    0.054191638      1.1342706    0.045981991      1.7383924    0.065045894
            240      1.2535658    0.040469923      1.0149187    0.033678165      1.5680495    0.050815115
            245      1.1488588    0.038954226     0.93451287    0.032915716      1.4313523    0.048792819
            250      1.0054621    0.039179229     0.82237379    0.033190633      1.2425423    0.048523936
            255     0.97520498    0.047170018      0.8081155    0.043539986      1.1872651    0.054692416
            260     0.91271145    0.038662317     0.74186269    0.032940284      1.1369127     0.04876828
            265     0.84496955    0.045515301     0.69232552    0.040218169      1.0427321    0.052900177
            270     0.79279603    0.040272876     0.64494117    0.033908571     0.98899994    0.050062023
            275     0.65831718    0.030888063     0.53138137    0.024594518     0.82618455     0.04184191
            280     0.76062161    0.075484774     0.63387719    0.072063506     0.91860483    0.076696352
            285      0.5810297    0.032985495     0.47281564    0.029149846     0.72483013    0.039643672
            290     0.51393621     0.03501618     0.42270954    0.030511405     0.62834945    0.040641565
            295     0.47488626    0.046275079     0.37562459    0.032825226     0.61182975    0.068048416
            300     0.41665999    0.021584468     0.33422749    0.017570451     0.52755088    0.028161597
            305     0.38194418    0.020340756      0.3057104    0.016467738     0.48453797     0.02638697
            310     0.37183162    0.022964311     0.30566248    0.019883194     0.45544425    0.027914976
            315     0.33683527    0.026305746     0.27500111    0.022605954     0.41599893     0.03118868
            320     0.35919829    0.024072281     0.29794612    0.021784113      0.4358849    0.029871096
            325     0.24989372    0.015708611     0.20461429    0.012817776     0.30645931    0.020771425
            330     0.24651311     0.01677343     0.20012387    0.013785011     0.30662177     0.02192141
            335     0.28897148    0.027867246     0.23563096    0.024173804     0.35951526    0.033193178
            340     0.25558718    0.027892123      0.2085337    0.025907599     0.31806884    0.030778075
            345      0.2271224    0.025004328      0.1886787    0.020528658     0.26965472    0.044958854
            350     0.20278486    0.028667453     0.16867014    0.026082001     0.24559529    0.031665116
            355      0.2111387    0.017136161     0.17150935    0.014904442     0.26492297    0.020726884
            360     0.16560886    0.013183314     0.13370971    0.010511182     0.20667435    0.017841346
            365     0.18449232    0.015252444     0.14789506    0.012392766     0.23336286    0.019454161
            370     0.18151833    0.019071357     0.14808327     0.01653093     0.22497464    0.022593727
            375     0.12093799    0.011114423    0.096039667   0.0089142655     0.15437215     0.01452781
            380     0.13996112    0.011612838     0.11102289   0.0092111141     0.17964913     0.01554652
            385      0.1327524    0.012690169     0.10889342    0.010550484     0.16344411    0.016402259
            390     0.14871518     0.02606271      0.1194828    0.020615932     0.18868522    0.035004824
            395     0.13490929    0.014606201     0.10755134    0.012007891     0.17160035    0.018335677
            400     0.10125884    0.010959566     0.08080314   0.0090223731     0.12915134    0.013805926
            405     0.11158152    0.010118802    0.092476171   0.0089098869     0.13451815    0.014683241
            410      0.0969487    0.012166019    0.079672361    0.010582587     0.11856326    0.014884971
            415    0.081366082   0.0092894342    0.065305059   0.0076552038      0.1026013    0.012166294
            420     0.10045439    0.023642786    0.083967854    0.021608479     0.12009591    0.025828192
            425    0.074408543   0.0095737746    0.059782913   0.0077680229    0.093354899     0.01226237
            430    0.086240275    0.013756468     0.07005784    0.012117888     0.10703787    0.016056881
            435    0.062274901   0.0079900725     0.05082939   0.0066941189    0.076615788    0.010171127
            440    0.060569881   0.0086973674    0.048173839    0.006990183    0.077227165    0.011304104
            445    0.073208858    0.012029939    0.060642461     0.01038133    0.088589764    0.014503587
            450    0.091900198    0.021536016    0.078445972    0.019531508     0.10627448    0.023887622
            455    0.046334016   0.0075321384    0.037446731   0.0062328164     0.05821124   0.0097960315
            460    0.048141712   0.0063633771    0.038112146   0.0050710353    0.061585118   0.0083030999
            465    0.054859468   0.0091982081    0.044031358   0.0077322331    0.069282755    0.011391039
            470    0.046476496   0.0066309524    0.037493014    0.005353467    0.057662585   0.0085217058
            475    0.044539074   0.0063662026    0.035674783   0.0050755614     0.05591191   0.0084474551
            480     0.03941811   0.0075809807    0.031560098   0.0063939038    0.050079389   0.0094539895
            485    0.058424448    0.022360402    0.043259646    0.015642856    0.081022164    0.032793966
            490    0.044822559   0.0088218514    0.036081614   0.0076908141    0.056682421     0.01027924
            495    0.030502086   0.0054254309    0.024018504   0.0041868381    0.039192402   0.0074087706
            500    0.030502086   0.0054254309    0.024018504   0.0041868381    0.039192402   0.0074087706
