#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
            275    0.048697145   0.0093651406    0.041091122   0.0080854789    0.058899567     0.01109088
            280    0.065352008    0.016631856    0.058591308    0.015458647     0.07364876    0.018066208
            285    0.055428032    0.011955086    0.049796181    0.010965201    0.061587841    0.013355154
            290    0.061470315    0.015365537    0.055059133     0.01392169     0.06817685    0.017141773
            295     0.11414122    0.055288834     0.10254149    0.050175461     0.12657628    0.060072961
            300    0.049802815    0.023508493    0.047079391    0.021886482    0.051641673    0.024852696
            305    0.056404488    0.019998588    0.049912736    0.018335837    0.063970629    0.021593444
            310    0.027215079   0.0087006309    0.026090484   0.0081524716    0.028120728   0.0095468016
            315    0.025777264   0.0091191865    0.021084508   0.0077955698    0.032490827    0.011286882
            320    0.049620433    0.025389685    0.044599154    0.023106749     0.05479126    0.027377175
            325    0.018016614   0.0066122562    0.015457736   0.0060369625    0.021752973   0.0074076697
            330    0.033524626    0.014006187    0.030319356    0.013069875    0.037108386    0.014817079
            335   0.0070091732   0.0031419154   0.0057587204   0.0024726611   0.0087836811   0.0042431072
            340    0.029012008   0.0093615041    0.026073189   0.0085319463    0.032594587    0.010358567
            345    0.030918032   0.0089824159    0.027360512    0.008080259    0.035782638    0.010320912
            350    0.017641653   0.0044691374    0.014487583    0.003749364    0.022095374   0.0055700173
            355     0.02780748    0.012233754     0.02516683    0.011067061    0.030576634    0.013431779
            360   0.0099989567   0.0047613201   0.0091718702   0.0042476732    0.010433563   0.0062341574
            365    0.011759626   0.0052136863    0.011050374   0.0056237009    0.011973622   0.0051469041
            370    0.016836457   0.0064994818    0.014764409   0.0059928098    0.019593602   0.0070826323
            375    0.012805886   0.0042050479    0.011740551   0.0041497292    0.014077146   0.0047605305
            380    0.007835945   0.0037146615   0.0074391733    0.003098339   0.0080801771   0.0039736718
            385    0.022783386   0.0075270801    0.020637638   0.0069217701    0.025392303   0.0082697431
            390   0.0066963582   0.0033399416   0.0058609251   0.0030435935   0.0073765088    0.003780658
            395   0.0038806692   0.0022267284   0.0035623426   0.0025999787   0.0038925197   0.0023073905
            400   0.0055094487     0.00236641   0.0042155906   0.0018912413   0.0074712402   0.0031210127
            405   0.0037283858    0.002418738   0.0029475197   0.0019939711   0.0048385433   0.0031019278
            410    0.011396043   0.0041852003   0.0096774607   0.0036846616    0.013625787   0.0048098892
            415    0.004109803   0.0021753322   0.0033638779   0.0018396243   0.0052720275   0.0027140393
            420   0.0031085236   0.0026295698   0.0029454133    0.002280457   0.0031910041   0.0031370056
            425    0.011020787   0.0060518618   0.0097947049   0.0056594314    0.012608701   0.0064379373
            430   0.0019882087   0.0014424375   0.0016997638   0.0012596472   0.0022697638   0.0016139759
            435    0.011134645   0.0068846812    0.010331575   0.0063916069    0.011897638   0.0073348982
            440   0.0082275591   0.0038911551   0.0068771063   0.0034304383     0.01008002   0.0045162571
            445   0.0068951969   0.0035210671   0.0062709055   0.0031736861   0.0077100588   0.0040449113
            450   0.0010404922   0.0014940597   0.0008723622    0.001191324   0.0012970669   0.0019544399
            455    0.033956417    0.024165309      0.0306913     0.02216406    0.037435629    0.026064876
            460   0.0019441929   0.0014053304   0.0016594685   0.0012003172   0.0022981101    0.001677486
            465   0.0014238778   0.0017885687   0.0012909842   0.0014732998   0.0016098425   0.0023066835
            470 -0.00076568897  0.00076565068   -0.001276811   0.0012767471 -0.00046732283  0.00046729946
            475    0.010660039   0.0087447453   0.0097295275   0.0081378068    0.011642579   0.0092883233
            480   0.0050891733   0.0037183635   0.0044576377   0.0034575649   0.0059976772   0.0040736475
            485   0.0023973424   0.0023707734   0.0023499409   0.0021737258   0.0024679133   0.0025606512
            490    0.005537244   0.0046950435   0.0051036811   0.0044041902   0.0060187008   0.0049670579
            495  0.00077407484  0.00077403613  0.00070476374   0.0007047285  0.00087507871  0.00087503496
            500  0.00077407484  0.00077403613  0.00070476374   0.0007047285  0.00087507871  0.00087503496
