#          pt_b        central        num_err    min (scale)        num_err    max (scale)        num_err
            250     0.63299746    0.042127013     0.53663929    0.036876195     0.75076119    0.049611373
            255     0.64908762    0.059682533     0.55319859    0.054119727     0.76581153    0.066278457
            260     0.49519132    0.030389839     0.42050441     0.02665145      0.5859649    0.035816848
            265     0.48759669    0.030753213     0.41547355    0.027641477     0.57767441    0.035221463
            270     0.56805565    0.080628503     0.49791273    0.077322165     0.64435369    0.081266707
            275     0.47106992    0.036209915     0.40180102    0.032871826     0.55668656    0.040850678
            280     0.35829423    0.028275047     0.30594856    0.025877761     0.42095935    0.033010684
            285     0.37205894    0.029275384     0.31932734    0.026352495     0.43348157    0.033488535
            290     0.30652384    0.024556757     0.26034634    0.021281609     0.36184388    0.029789889
            295     0.38562659    0.058992129     0.33215347    0.054442975     0.44970486    0.062728074
            300     0.34424477    0.037644139      0.3001984    0.034728855     0.39502307    0.041199916
            305      0.3278177    0.038736296     0.28139825    0.034592509     0.38403882    0.043994352
            310      0.2114937    0.019503011      0.1801005    0.017099132     0.24976701    0.022996472
            315     0.22759427    0.022423612     0.19777787    0.020294721     0.26037411    0.027916721
            320     0.20184699    0.028619667     0.17180849     0.02567928     0.23865102    0.032087976
            325     0.17084207    0.016406347     0.14112444    0.013880161     0.20973138    0.020198047
            330     0.25189872     0.03092787     0.20982126    0.027042555     0.30673811    0.035685221
            335     0.24834896    0.062622441     0.20939896    0.050477676     0.29460132    0.078893949
            340     0.18792764    0.019791355     0.16100214    0.017431154     0.22104059    0.023358309
            345     0.16637272    0.021062197     0.14075756    0.018637391     0.19772293    0.024778648
            350      0.1363375      0.0173142     0.11465576    0.015044325     0.16311076    0.020598823
            355     0.13153344    0.019815651     0.11668584    0.017752685     0.14613057    0.023032038
            360     0.14126293    0.018673128     0.11797598    0.016572151     0.17025053    0.021532507
            365      0.1296151    0.017727014     0.11160953    0.015807904     0.15073673    0.020359109
            370     0.11434652    0.013039854    0.094879783    0.010933582     0.13963937    0.016522089
            375     0.10823496    0.017462993    0.095880768    0.016079829     0.12044384    0.019325538
            380     0.10111829    0.015165592    0.088050489    0.012625353      0.1148011    0.019353531
            385    0.088732519    0.012438254    0.072888773    0.010887236     0.10985597    0.014912932
            390    0.069495098   0.0098123142    0.058474075   0.0082602639    0.083019114    0.012227925
            395    0.081807461    0.013867896     0.07337132    0.012491376    0.088476003     0.01621546
            400    0.077535236    0.014003471    0.065896024    0.012351015    0.091809389    0.016239646
            405    0.066532795   0.0099651438    0.055059468   0.0084506425    0.081139057    0.012223678
            410    0.093142342    0.028107877    0.078752302    0.024227681     0.11187421    0.033175101
            415    0.049064842    0.007154083    0.040047185   0.0058274579    0.060482657   0.0092639852
            420    0.059979122   0.0081414164    0.050240581   0.0067162645     0.07175565    0.010840524
            425    0.068243267     0.01925465    0.059277898    0.017693895     0.07837559    0.020642139
            430    0.051772775   0.0081150965    0.044195358   0.0068979319    0.059773364    0.010221132
            435    0.037879075   0.0065673928     0.03051374   0.0049958166    0.047733071   0.0091686481
            440    0.058467007     0.01181138    0.051275788    0.010507267    0.065973582      0.0137175
            445    0.056808267    0.012602483    0.049142953    0.011371639    0.066499311    0.014250099
            450    0.031575689   0.0074988513    0.025540905   0.0057944621    0.039923012    0.010494148
            455    0.038091378   0.0064980613    0.030823721   0.0053346578    0.047994114   0.0083438613
            460    0.040903346   0.0082313068    0.034601407   0.0062231675    0.047712378    0.011853447
            465    0.043202736    0.012427986    0.037797933    0.011379187    0.049764291    0.013812963
            470    0.025123268   0.0054776815    0.020454075   0.0044199223    0.031049041   0.0071852435
            475    0.043337382    0.010825744    0.034519862   0.0094073583    0.056100453    0.013029205
            480    0.041212717    0.015143909    0.036715353    0.014181005    0.045878051    0.015977202
            485      0.0280737   0.0076571529    0.025373641   0.0066567348    0.030062539   0.0095706192
            490    0.017092618   0.0072593995    0.015151791   0.0063009178    0.019103799   0.0086824661
            495    0.021282441   0.0058809007    0.018371476   0.0048431151    0.024303701   0.0076621934
            500    0.021282441   0.0058809007    0.018371476   0.0048431151    0.024303701   0.0076621934
