#         pt_j2        central        num_err    min (scale)        num_err    max (scale)        num_err
            170       2.396887    0.043938316       2.396887    0.043938316       2.396887    0.043938316
            175      2.2309855    0.043848212      2.2309855    0.043848212      2.2309855    0.043848212
            180      1.9342728    0.043935276      1.9342728    0.043935276      1.9342728    0.043935276
            185      1.8693126    0.044044812      1.8693126    0.044044812      1.8693126    0.044044812
            190        1.62861     0.03629973        1.62861     0.03629973        1.62861     0.03629973
            195      1.5120484    0.036275651      1.5120484    0.036275651      1.5120484    0.036275651
            200      1.3895698    0.040420963      1.3895698    0.040420963      1.3895698    0.040420963
            205      1.2377859    0.031558392      1.2377859    0.031558392      1.2377859    0.031558392
            210      1.1886867    0.031690423      1.1886867    0.031690423      1.1886867    0.031690423
            215      1.1220072    0.048341216      1.1220072    0.048341216      1.1220072    0.048341216
            220      1.0628559    0.035700751      1.0628559    0.035700751      1.0628559    0.035700751
            225     0.93218417    0.034128235     0.93218417    0.034128235     0.93218417    0.034128235
            230     0.86222401    0.026157356     0.86222401    0.026157356     0.86222401    0.026157356
            235     0.78019093    0.025399868     0.78019093    0.025399868     0.78019093    0.025399868
            240     0.77504549     0.02645948     0.77504549     0.02645948     0.77504549     0.02645948
            245      0.6982926     0.02439105      0.6982926     0.02439105      0.6982926     0.02439105
            250     0.64177337     0.02506947     0.64177337     0.02506947     0.64177337     0.02506947
            255     0.60571335    0.023520746     0.60571335    0.023520746     0.60571335    0.023520746
            260     0.53540024    0.020814662     0.53540024    0.020814662     0.53540024    0.020814662
            265     0.47497189    0.019773305     0.47497189    0.019773305     0.47497189    0.019773305
            270      0.4886284     0.01994121      0.4886284     0.01994121      0.4886284     0.01994121
            275     0.45467492    0.019165657     0.45467492    0.019165657     0.45467492    0.019165657
            280     0.45937833    0.020316649     0.45937833    0.020316649     0.45937833    0.020316649
            285     0.39685533    0.018784653     0.39685533    0.018784653     0.39685533    0.018784653
            290     0.39713114    0.019214323     0.39713114    0.019214323     0.39713114    0.019214323
            295     0.37272344    0.023172547     0.37272344    0.023172547     0.37272344    0.023172547
            300     0.34608289    0.016871169     0.34608289    0.016871169     0.34608289    0.016871169
            305     0.33513964    0.020664223     0.33513964    0.020664223     0.33513964    0.020664223
            310     0.29511116    0.016538775     0.29511116    0.016538775     0.29511116    0.016538775
            315     0.25930246    0.014401876     0.25930246    0.014401876     0.25930246    0.014401876
            320     0.28460943    0.016082829     0.28460943    0.016082829     0.28460943    0.016082829
            325     0.24865679    0.015141009     0.24865679    0.015141009     0.24865679    0.015141009
            330     0.21929051    0.013501776     0.21929051    0.013501776     0.21929051    0.013501776
            335     0.22413403    0.013976576     0.22413403    0.013976576     0.22413403    0.013976576
            340     0.23692232     0.01539647     0.23692232     0.01539647     0.23692232     0.01539647
            345     0.20004492    0.015510769     0.20004492    0.015510769     0.20004492    0.015510769
            350     0.18342844    0.019072787     0.18342844    0.019072787     0.18342844    0.019072787
            355     0.17721868    0.012670726     0.17721868    0.012670726     0.17721868    0.012670726
            360     0.16204522    0.011683541     0.16204522    0.011683541     0.16204522    0.011683541
            365     0.14760943     0.01187668     0.14760943     0.01187668     0.14760943     0.01187668
            370     0.15863693    0.011739485     0.15863693    0.011739485     0.15863693    0.011739485
            375     0.13848193    0.010605312     0.13848193    0.010605312     0.13848193    0.010605312
            380     0.12946825    0.010000405     0.12946825    0.010000405     0.12946825    0.010000405
            385      0.1452637    0.011602911      0.1452637    0.011602911      0.1452637    0.011602911
            390     0.12795748     0.01088179     0.12795748     0.01088179     0.12795748     0.01088179
            395       0.131936     0.01992689       0.131936     0.01992689       0.131936     0.01992689
            400     0.11088433   0.0095141835     0.11088433   0.0095141835     0.11088433   0.0095141835
            405     0.11369874    0.016554086     0.11369874    0.016554086     0.11369874    0.016554086
            410    0.099815315   0.0088637787    0.099815315   0.0088637787    0.099815315   0.0088637787
            415     0.10127498   0.0089324969     0.10127498   0.0089324969     0.10127498   0.0089324969
            420    0.092083878    0.010924776    0.092083878    0.010924776    0.092083878    0.010924776
            425    0.089757028   0.0090845021    0.089757028   0.0090845021    0.089757028   0.0090845021
            430    0.097825649   0.0094910238    0.097825649   0.0094910238    0.097825649   0.0094910238
            435     0.07267246    0.010793932     0.07267246    0.010793932     0.07267246    0.010793932
            440    0.073296949    0.010700119    0.073296949    0.010700119    0.073296949    0.010700119
            445     0.07873124   0.0078675147     0.07873124   0.0078675147     0.07873124   0.0078675147
            450    0.082235295   0.0095218071    0.082235295   0.0095218071    0.082235295   0.0095218071
            455    0.064992893   0.0071434628    0.064992893   0.0071434628    0.064992893   0.0071434628
            460    0.079243543   0.0085027723    0.079243543   0.0085027723    0.079243543   0.0085027723
            465    0.055905413   0.0067608074    0.055905413   0.0067608074    0.055905413   0.0067608074
            470    0.056912244   0.0071454847    0.056912244   0.0071454847    0.056912244   0.0071454847
            475    0.048141772   0.0061222549    0.048141772   0.0061222549    0.048141772   0.0061222549
            480    0.056524724   0.0066323188    0.056524724   0.0066323188    0.056524724   0.0066323188
            485    0.054355472   0.0067300693    0.054355472   0.0067300693    0.054355472   0.0067300693
            490    0.054849291   0.0074718129    0.054849291   0.0074718129    0.054849291   0.0074718129
            495    0.038918838   0.0054395183    0.038918838   0.0054395183    0.038918838   0.0054395183
            500    0.038918838   0.0054395183    0.038918838   0.0054395183    0.038918838   0.0054395183
