#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
            180      10.803582    0.092467716      10.803582    0.092467716      10.803582    0.092467716
            185      10.188501    0.092240682      10.188501    0.092240682      10.188501    0.092240682
            190      9.3048876    0.086634373      9.3048876    0.086634373      9.3048876    0.086634373
            195      8.5569935    0.082378818      8.5569935    0.082378818      8.5569935    0.082378818
            200      7.9290318    0.079283178      7.9290318    0.079283178      7.9290318    0.079283178
            205      7.3085386    0.079529096      7.3085386    0.079529096      7.3085386    0.079529096
            210      6.9107562    0.076241227      6.9107562    0.076241227      6.9107562    0.076241227
            215      6.2364048    0.076084054      6.2364048    0.076084054      6.2364048    0.076084054
            220      5.6943765    0.067415464      5.6943765    0.067415464      5.6943765    0.067415464
            225      5.3920169    0.086811099      5.3920169    0.086811099      5.3920169    0.086811099
            230      5.0401859    0.063398519      5.0401859    0.063398519      5.0401859    0.063398519
            235      4.5976618    0.061680332      4.5976618    0.061680332      4.5976618    0.061680332
            240      4.3037691     0.07241969      4.3037691     0.07241969      4.3037691     0.07241969
            245      3.8844287    0.057537704      3.8844287    0.057537704      3.8844287    0.057537704
            250      3.6125626    0.054616511      3.6125626    0.054616511      3.6125626    0.054616511
            255       3.435202    0.059703628       3.435202    0.059703628       3.435202    0.059703628
            260       3.170301    0.050864963       3.170301    0.050864963       3.170301    0.050864963
            265      2.8740548    0.048881053      2.8740548    0.048881053      2.8740548    0.048881053
            270      2.8461323    0.048548183      2.8461323    0.048548183      2.8461323    0.048548183
            275      2.5836661    0.045810067      2.5836661    0.045810067      2.5836661    0.045810067
            280      2.4317795     0.04475681      2.4317795     0.04475681      2.4317795     0.04475681
            285      2.3234617      0.0439583      2.3234617      0.0439583      2.3234617      0.0439583
            290      2.1472319    0.042429051      2.1472319    0.042429051      2.1472319    0.042429051
            295      1.9332018    0.040219359      1.9332018    0.040219359      1.9332018    0.040219359
            300      1.8264407    0.038453439      1.8264407    0.038453439      1.8264407    0.038453439
            305       1.689199    0.037990289       1.689199    0.037990289       1.689199    0.037990289
            310       1.659844    0.036873127       1.659844    0.036873127       1.659844    0.036873127
            315      1.5749651    0.037598127      1.5749651    0.037598127      1.5749651    0.037598127
            320      1.4707545    0.036498094      1.4707545    0.036498094      1.4707545    0.036498094
            325      1.3256315    0.033840842      1.3256315    0.033840842      1.3256315    0.033840842
            330      1.2787253    0.032410102      1.2787253    0.032410102      1.2787253    0.032410102
            335      1.1945985    0.033562916      1.1945985    0.033562916      1.1945985    0.033562916
            340      1.1150078    0.030561363      1.1150078    0.030561363      1.1150078    0.030561363
            345      1.1041268    0.031762003      1.1041268    0.031762003      1.1041268    0.031762003
            350      1.0164374    0.030042998      1.0164374    0.030042998      1.0164374    0.030042998
            355     0.93125331    0.027793825     0.93125331    0.027793825     0.93125331    0.027793825
            360     0.90552138    0.037579258     0.90552138    0.037579258     0.90552138    0.037579258
            365     0.84263271    0.026362226     0.84263271    0.026362226     0.84263271    0.026362226
            370     0.79430815    0.026782708     0.79430815    0.026782708     0.79430815    0.026782708
            375     0.79221952    0.026682139     0.79221952    0.026682139     0.79221952    0.026682139
            380     0.74985376    0.026064902     0.74985376    0.026064902     0.74985376    0.026064902
            385     0.68830878     0.02415104     0.68830878     0.02415104     0.68830878     0.02415104
            390     0.63651553    0.022832646     0.63651553    0.022832646     0.63651553    0.022832646
            395     0.62413498    0.022899804     0.62413498    0.022899804     0.62413498    0.022899804
            400     0.58897563    0.023434894     0.58897563    0.023434894     0.58897563    0.023434894
            405     0.54403098     0.02160096     0.54403098     0.02160096     0.54403098     0.02160096
            410     0.54901439    0.021537103     0.54901439    0.021537103     0.54901439    0.021537103
            415     0.50066781    0.020297836     0.50066781    0.020297836     0.50066781    0.020297836
            420      0.4988311    0.020374115      0.4988311    0.020374115      0.4988311    0.020374115
            425     0.46319356    0.019844716     0.46319356    0.019844716     0.46319356    0.019844716
            430      0.4094213     0.01859993      0.4094213     0.01859993      0.4094213     0.01859993
            435     0.40367518    0.019191626     0.40367518    0.019191626     0.40367518    0.019191626
            440     0.38008653    0.025129194     0.38008653    0.025129194     0.38008653    0.025129194
            445      0.3647936    0.018055914      0.3647936    0.018055914      0.3647936    0.018055914
            450     0.35745047    0.017749905     0.35745047    0.017749905     0.35745047    0.017749905
            455     0.34410335    0.018872629     0.34410335    0.018872629     0.34410335    0.018872629
            460     0.33366811    0.020884647     0.33366811    0.020884647     0.33366811    0.020884647
            465     0.32510547    0.016876159     0.32510547    0.016876159     0.32510547    0.016876159
            470      0.2917824    0.018115374      0.2917824    0.018115374      0.2917824    0.018115374
            475     0.27089774    0.014865356     0.27089774    0.014865356     0.27089774    0.014865356
            480     0.28004919    0.015545138     0.28004919    0.015545138     0.28004919    0.015545138
            485     0.26948059    0.014695532     0.26948059    0.014695532     0.26948059    0.014695532
            490     0.22675244    0.014479132     0.22675244    0.014479132     0.22675244    0.014479132
            495     0.21051925     0.01305725     0.21051925     0.01305725     0.21051925     0.01305725
            500     0.21051925     0.01305725     0.21051925     0.01305725     0.21051925     0.01305725
