#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
            155      20.465537     0.14949876      16.145907     0.11948206      26.396386     0.19758319
            160      18.457151     0.13936893      14.540613     0.10905124      23.836562     0.19099174
            165      17.119291     0.15304086      13.501875     0.11959102      22.080355     0.21018634
            170      15.633433     0.17526772      12.284808     0.14081851       20.26068     0.22789605
            175      13.783218     0.12102047      10.835051     0.09475949      17.849803     0.16505948
            180      12.597339     0.11151502      9.8855222    0.087587995      16.347304     0.15111967
            185      11.977818     0.11996184      9.3794912    0.095704672      15.583801     0.16024847
            190      11.059337     0.18094068      8.6793702     0.14922566      14.344457     0.22887317
            195      9.9000116     0.10356089      7.7402207     0.08039879      12.899333     0.14421866
            200       9.173865    0.097107311      7.1644643    0.075550221      11.971866     0.13405278
            205      8.4477079    0.097500921      6.6042589    0.076745642      11.008576     0.13202456
            210      7.9926118    0.093930246      6.2357698    0.072673621      10.440856     0.12900035
            215      7.2274892      0.1071199      5.6511394     0.08008677      9.4142609     0.15498282
            220      6.5306472     0.08304685      5.0897155    0.064419202      8.5404982     0.11376181
            225      6.1889314     0.10434193      4.7969813    0.076082805      8.1478647     0.15244114
            230      5.8421547    0.083288556      4.5663564    0.069783543      7.6090199     0.11564822
            235      5.3059947     0.07433526      4.1167377    0.057053146      6.9772347      0.1029879
            240       4.975071    0.089867827      3.8532373    0.066567296      6.5580466     0.13055964
            245      4.4704846    0.068793592      3.4600934    0.052965902      5.8965305    0.095100273
            250      4.1384196    0.067513287       3.206678    0.052302378      5.4514677    0.094417789
            255      3.9397675    0.071870735      3.0365322     0.05346003      5.2271282     0.10294115
            260      3.5916612    0.057979637      2.7833281    0.044382938      4.7256661    0.082697754
            265      3.3047999    0.066567692      2.5634711    0.052936948      4.3451861    0.090058749
            270      3.3040178    0.073323652      2.5450949    0.058582883      4.3848918     0.09605325
            275      2.8698841    0.082871539      2.2438236    0.059377534      3.7334474     0.12279937
            280       2.770745    0.052910963      2.1351274    0.040690814      3.6737473    0.073452507
            285      2.6803248    0.071849962      2.0724274    0.057973079      3.5395375    0.094908604
            290       2.436235      0.0499923      1.8767851    0.038132103      3.2296682    0.070193685
            295      2.2157425    0.052183579      1.7171236     0.04168574      2.9178684    0.070417041
            300      2.0615681    0.043724314      1.5821412    0.033225285      2.7469276    0.061535808
            305      1.9234192    0.043454859      1.4780807    0.032683717      2.5550882    0.062715778
            310       1.887184     0.04274218      1.4424301    0.032519476      2.5278176    0.060202227
            315      1.8004756    0.055595273      1.3840484    0.043938772      2.3909265    0.072485348
            320      1.6757527    0.043812528      1.2841326    0.032550497      2.2369653    0.063755749
            325      1.4874027    0.041663709      1.1337595    0.030815698      2.0013188    0.060508263
            330      1.4316133     0.03699185       1.098256    0.027970977       1.909127    0.054635562
            335      1.3568217    0.039947865      1.0389702     0.03042004      1.8112934    0.056103661
            340      1.2763849     0.03657661     0.97306629    0.027678968       1.716216    0.051522574
            345      1.2417867    0.037468238     0.94915952    0.027857927      1.6615113    0.055466754
            350      1.1324725    0.033575636     0.86635655    0.024985533      1.5117638    0.049090824
            355       1.041865    0.030882696     0.78964298    0.023010511      1.4095714    0.044402654
            360      1.0321967    0.045949184     0.78592707    0.032602818      1.3881182    0.068609529
            365     0.94243417    0.029874407     0.71443726    0.022292397        1.27479    0.042633438
            370      0.8920924    0.030207475     0.68043484    0.022622402      1.1971693     0.04339806
            375     0.89632862    0.030285617     0.70120016    0.029521865      1.1645578    0.061911964
            380     0.83636184    0.029006903     0.63184873    0.021243853      1.1356558    0.042248154
            385     0.76857183     0.02686228     0.58475406    0.019987866      1.0337473    0.039373598
            390     0.71411472    0.025895254     0.54537279    0.019636933      0.9565163    0.036705286
            395     0.70629634    0.026643624     0.53672944    0.019879223     0.95239701    0.038021785
            400     0.65126415    0.025965181     0.50287135    0.021327032     0.85736972    0.045965206
            405     0.61936252    0.027971068     0.46515292    0.020970776     0.84784872    0.039798087
            410     0.62063577     0.02592122     0.47341759    0.019753846     0.83242399    0.036459238
            415     0.57105864    0.024155681     0.43201213    0.018197772     0.77442608    0.034202888
            420     0.55737754    0.023191986     0.42605173    0.017489487     0.74507637    0.033336705
            425      0.5219514    0.022710639     0.39718415    0.017289909     0.70272623    0.032966415
            430     0.45436799    0.020920742        0.34411    0.015629065     0.61477699    0.030023173
            435      0.4555636    0.022688086     0.34851476    0.016550765     0.60914938    0.034187404
            440     0.42001138     0.02914378     0.31697882    0.020548804     0.57059505    0.043403555
            445     0.40110136    0.019886178     0.29984943    0.014582234      0.5527684    0.029182627
            450     0.39384212    0.019533428     0.29561843    0.014251418     0.53894395    0.028418411
            455     0.37658939    0.020327689     0.29033748    0.015160181     0.49769182    0.030228768
            460     0.37137671    0.024731197      0.2765689    0.017441703     0.51407359     0.03712603
            465     0.37088374    0.020505327     0.27974828    0.015424151     0.50444744    0.029011219
            470     0.33249136    0.023457383     0.24540937    0.016597215     0.46480594    0.034756866
            475     0.29639307    0.016221205     0.21843612    0.011789217     0.41476118     0.02364325
            480     0.30272028    0.016646344     0.22883805    0.012476726      0.4097104    0.023921932
            485     0.30016892    0.016837494     0.22516392     0.01289054     0.41157898    0.024395968
            490     0.25070909    0.016060095     0.18613305     0.01171749     0.34810663    0.023604837
            495     0.23803258    0.015003971     0.18064942    0.011549798     0.32167524    0.023067407
            500     0.23803258    0.015003971     0.18064942    0.011549798     0.32167524    0.023067407
