#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
            260      1.0859523    0.056303104     0.91879056     0.05038604      1.2922003     0.06509144
            265     0.93105183    0.044355995     0.79073073    0.041065134      1.1023202    0.050749294
            270      0.9987441    0.056640305     0.85428351    0.053098944      1.1862941    0.065006578
            275      0.8479076    0.045575209     0.71070715    0.040589484      1.0430616    0.073108964
            280     0.73404965    0.036073812     0.61326073    0.030357588     0.88563851     0.04734974
            285     0.68794482    0.034573075     0.57695338    0.029929603     0.82408841    0.042483576
            290     0.60373453    0.032979395     0.50238988    0.027594603      0.7319533     0.04196943
            295     0.60013205    0.032624874     0.50320833    0.028711109     0.72060856    0.039465439
            300     0.58503457    0.037282085     0.50114332    0.034036581     0.68646431    0.043236808
            305     0.55027656    0.037016839     0.46210155     0.03200991     0.66571861    0.046487011
            310     0.45106305    0.029192642     0.37771782    0.025153975     0.54470229    0.035914412
            315     0.43117224     0.02722182     0.36682952    0.023638533     0.50684688    0.035532059
            320     0.42410167    0.027315332     0.35788658    0.023764335     0.50696065    0.033427596
            325     0.39679994    0.027577769     0.33009022    0.023764815     0.48017833    0.033932891
            330     0.40074348    0.026745939     0.33564724    0.022847702     0.48238259    0.033765707
            335     0.39362175    0.028278706     0.32937513    0.024242282     0.47585148    0.036237695
            340      0.3460247    0.026708667     0.29461667    0.023623438     0.40630896     0.03298779
            345     0.25816734    0.018743978     0.21443555    0.015294052     0.31109876    0.025241695
            350     0.26137657      0.0224356     0.22405381    0.019951356      0.3052236    0.027906784
            355     0.21781742    0.019838179     0.18763491    0.017510498     0.25083234    0.024671108
            360      0.2564049    0.019449258     0.21358191    0.016689393     0.30966849    0.024269139
            365     0.25203451    0.022170198     0.21121568    0.018953559     0.30392781    0.027556715
            370     0.22974128    0.019856668     0.19011437    0.017264448     0.28119825    0.024154039
            375     0.19923047    0.017236581     0.16693057    0.014678619     0.23638994    0.021223883
            380     0.18464201    0.020240102     0.15835755    0.016659734     0.21313036    0.026869182
            385     0.16628159     0.01700272     0.13604728    0.014707526     0.20608323    0.020925191
            390     0.17996892    0.017395878     0.15002468    0.015190757     0.21871299    0.020939629
            395      0.1905703    0.021989987     0.17244871    0.020453075     0.20474661    0.025419905
            400     0.15127368    0.018383799     0.12840602    0.016198407     0.17911447    0.021920217
            405     0.15353577    0.016709247     0.12726766    0.014358493     0.18780324    0.020395131
            410     0.16635311    0.038294919     0.14140756    0.031693781     0.19849376    0.048705592
            415     0.11886695    0.013776146    0.097001732    0.011353696     0.14751118    0.017761558
            420     0.11107549    0.012976759    0.095116181    0.011196664     0.12913558    0.016831706
            425    0.077992697    0.010940054    0.065033268   0.0089287814    0.093035787    0.014241384
            430     0.11624902    0.012727908    0.094584539    0.010233104     0.14392763    0.016994413
            435     0.08460809    0.011114298    0.068296555   0.0086111536     0.10626262     0.01518294
            440     0.10508949    0.013670916     0.09114498    0.012051094     0.12049551    0.016652816
            445      0.1084525    0.027706356    0.092805315    0.024975927      0.1272752     0.03050629
            450    0.078657331    0.013072357    0.067350995    0.011202797    0.092381431    0.016551473
            455    0.088659527    0.011268366    0.071698602   0.0091909466     0.11186593    0.014586511
            460    0.090921063     0.01279251    0.074361408    0.010164134     0.11225007    0.017432227
            465     0.11933362    0.034548946     0.09757503    0.025294904     0.14934104    0.050840198
            470    0.053449507   0.0087911488    0.043829842   0.0071188296    0.066023605    0.011621533
            475     0.06462565    0.009799734    0.051351417   0.0075400166    0.082770827    0.013679508
            480    0.065038129    0.016813265    0.056078545    0.016120902    0.075515847    0.017308247
            485    0.060041732    0.010338877    0.050823071   0.0085918373    0.070791752    0.013450656
            490    0.038562067   0.0088486369    0.033470984    0.007128695     0.04377996    0.011784771
            495    0.056104626    0.011760618    0.048857972    0.010445021    0.063072047    0.013947619
            500    0.056104626    0.011760618    0.048857972    0.010445021    0.063072047    0.013947619
