#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
            205     0.11125057    0.010148067    0.091961811   0.0081819265     0.13586831    0.013593671
            210     0.10446142   0.0099499593    0.086865905   0.0081264409     0.12614697     0.01376776
            215    0.092784389   0.0091040166    0.074500118   0.0071336928     0.11825632     0.01222473
            220    0.078142145   0.0088003663    0.066829232   0.0072128817    0.090182795    0.011656905
            225    0.088929448    0.008809305    0.071646453   0.0069246498     0.11291051     0.01196495
            230    0.061297007   0.0084688083    0.049719112    0.006413257    0.076642638    0.011937165
            235    0.055597106    0.007809485    0.045962913   0.0059510142    0.067786456    0.010891801
            240    0.056741003   0.0081277361       0.046895   0.0062705705    0.069008931    0.011291226
            245      0.0504237   0.0093629525    0.039604764   0.0068285886     0.06590496    0.013473148
            250    0.048118759   0.0074929529     0.04145067    0.005968368    0.055584136    0.010307644
            255    0.035221692   0.0058310319    0.028664941   0.0044596324    0.043952579   0.0081071578
            260    0.035016673   0.0065593305    0.028560059   0.0050484534    0.043260551   0.0092437709
            265    0.038026279   0.0059871991    0.030948591   0.0045864317    0.047226181   0.0083653421
            270    0.032158937    0.005192873     0.02683122   0.0042363564    0.038298209    0.006692397
            275    0.030627559    0.005078752    0.024272756   0.0040077591    0.039692106   0.0067161635
            280    0.029106653   0.0051944499    0.023656012   0.0040682495     0.03656372    0.007068956
            285    0.028330492   0.0052490366    0.023701083   0.0041667657    0.033860341   0.0071392731
            290    0.027564803   0.0054139571    0.022978386   0.0041510124    0.032984842   0.0075808112
            295    0.021515846   0.0052639021    0.016839764   0.0039393599    0.028520965   0.0074692815
            300    0.016079468   0.0036719317    0.014572717   0.0034907286    0.016935236   0.0047083575
            305    0.019142224   0.0045296635    0.015133839   0.0034824929    0.024831339   0.0062343112
            310    0.011485335   0.0041231551    0.010388327   0.0033011845    0.012600059   0.0054429078
            315    0.017718484   0.0058664474    0.013383898   0.0041859682    0.024214036   0.0085832739
            320    0.013782401    0.003750907    0.011237657   0.0029165883    0.017167953   0.0050944098
            325   0.0099539566   0.0029653523   0.0075376576   0.0022768386    0.013696417   0.0040746197
            330    0.010719646   0.0032483807   0.0084854135   0.0024798649    0.013888012   0.0044991166
            335   0.0061255118   0.0028647616   0.0048864567   0.0021812522   0.0079034448   0.0039908785
            340    0.013782401     0.00359122    0.011521752   0.0029186692    0.016829075   0.0046377373
            345    0.014348366   0.0047598934    0.011339587   0.0035465268    0.018916083   0.0067307682
            350    0.014193051   0.0035386201    0.011122047   0.0027518184     0.01861937   0.0047521988
            355   0.0091882676   0.0032483988   0.0077257087   0.0025204443     0.01120628   0.0045123017
            360   0.0061255117      0.0024212   0.0053525197   0.0017119655   0.0066112402   0.0045544288
            365   0.0053598228    0.002539376   0.0046795867   0.0031188014   0.0054970669   0.0024054823
            370   0.0084225786    0.002539376     0.00657437   0.0019936662    0.011168524    0.003398801
            375   0.0084225786   0.0027605928    0.007206555   0.0023033653   0.0098322243    0.003813421
            380   0.0061255117   0.0030626027   0.0057197835   0.0024024175   0.0063412794   0.0033285761
            385    0.011485334   0.0031568586    0.009640256    0.002608694    0.013960059   0.0040539702
            390   0.0045941338   0.0018754535   0.0038191535   0.0016085571   0.0052612332   0.0023828698
            395   0.0030627559   0.0021655871   0.0026112205   0.0026368635   0.0031324409   0.0019457429
            400   0.0045941338   0.0018754535   0.0033176182   0.0013581534   0.0065616929   0.0026883691
            405   0.0030627559   0.0021655871   0.0022491339   0.0017317712   0.0042113386   0.0028633162
            410   0.0076568897      0.0024212   0.0061305906   0.0019407828   0.0097559252   0.0030912682
            415   0.0030627559   0.0015313014    0.002284311    0.001143305   0.0042682874   0.0021361303
            420   0.0015313779   0.0018754535   0.0013825984   0.0014832724   0.0016230315   0.0024568005
            425   0.0045941338   0.0018754535   0.0035729133   0.0014672769    0.006126004   0.0025217632
            430   0.0015313779   0.0010827936   0.0012780315  0.00090710397   0.0017926575   0.0012783979
            435   0.0022970669   0.0013261459   0.0018497835   0.0010692452   0.0029222244   0.0016893881
            440   0.0053598228   0.0020257213   0.0041020669   0.0015616249   0.0072025393   0.0027570574
            445   0.0038284448   0.0020257213   0.0032006102   0.0016190119   0.0046770866   0.0026481269
            450  0.00076568897   0.0013261459   0.0006122638   0.0010308691   0.0010097244   0.0017828302
            455   0.0068912007    0.002296952   0.0052976378   0.0017709613   0.0091825787   0.0030730854
            460   0.0015313779   0.0010827936    0.001228937  0.00087046933   0.0019070275   0.0013556625
            465  0.00076568897   0.0013261459  0.00061088581  0.00095968015   0.0009822047   0.0017167011
            470 -0.00076568897  0.00076565068   -0.001276811   0.0012767471 -0.00046732283  0.00046729946
            475   0.0022970669   0.0013261459    0.001822185   0.0010563401    0.002966811   0.0017223124
            480   0.0022970669   0.0013261459    0.001752815   0.0010172065   0.0031469488   0.0018262494
            485  0.00076568897   0.0013261459  0.00067649609   0.0011469213  0.00090295281   0.0015959873
            490   0.0015313779   0.0010827936   0.0012286417  0.00086932555   0.0019650984   0.0013912735
            495  0.00076568897  0.00076565068  0.00069757875  0.00069754387  0.00086519684  0.00086515358
            500  0.00076568897  0.00076565068  0.00069757875  0.00069754387  0.00086519684  0.00086515358
