#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
            255     0.78228039    0.027490839     0.65248352    0.028673746     0.93201852    0.058047026
            260     0.73549507    0.025993583      0.6038205    0.020597654     0.90020915     0.03522908
            265     0.65434149    0.023753579       0.532137    0.018848642     0.81133809    0.031987209
            270     0.64792334    0.024714826     0.53116408    0.019827401     0.79464975    0.033997892
            275     0.58178868    0.024380295     0.46732602      0.0187262     0.73325878    0.033637106
            280     0.52727067    0.022944292     0.42959375    0.017985922     0.65041185    0.033821016
            285     0.48925234     0.02072005     0.39994674     0.01645783       0.599891    0.028290053
            290     0.42784643    0.020647958     0.34606333    0.015828211     0.53326389    0.028797079
            295     0.42676799     0.01963204     0.34649053    0.015472241     0.52956736    0.026895135
            300     0.38418659    0.019419915     0.31520782    0.015201651     0.47018787    0.027310315
            305     0.36827124    0.020531092     0.29838772    0.015586029     0.45808092     0.02870233
            310      0.3238884    0.017445271     0.26449637    0.013598492     0.39903122    0.023840176
            315      0.3065738    0.017239539     0.25344963    0.013742394     0.36981881    0.025791351
            320     0.29845838    0.016356856     0.24310181    0.012881995     0.36884747      0.0220687
            325     0.28710795    0.016106069     0.23094144    0.012412084     0.36004004    0.022746838
            330     0.28802401    0.016608404     0.23149285    0.012743191     0.36225868    0.023346014
            335     0.28144472    0.016749152     0.22799173    0.012963625     0.35034313    0.023962241
            340     0.23658726     0.01504107     0.19379718    0.012078496     0.28902579    0.021913473
            345     0.20661915    0.014023666     0.16774776    0.010882847     0.25553791    0.019599512
            350       0.181035    0.012906112     0.15080759    0.010731402     0.21596844    0.018410113
            355     0.15784338     0.01267436     0.13163881    0.010098687     0.18768909     0.01807588
            360      0.1892346    0.012753625     0.15334163    0.010268715     0.23424309     0.01738696
            365     0.16777303    0.012808525     0.13578207   0.0098240307     0.20888263    0.017878425
            370     0.16398744     0.01274737     0.13061492   0.0097114665     0.20872383     0.01768918
            375     0.14220275     0.01106583     0.11717102   0.0090626046     0.17208552    0.014604245
            380     0.13171911    0.012076079     0.11095187   0.0092715459     0.15386996    0.017271817
            385     0.12582705    0.010521131    0.099301407   0.0081494191     0.16194792    0.014674398
            390     0.12510941     0.01054294     0.10103758   0.0082138636     0.15617252    0.014242783
            395      0.1146736    0.010905474    0.098242494   0.0084785277     0.13066441    0.015616971
            400     0.10323614    0.010131893    0.083310315   0.0077751893     0.12868419    0.014144236
            405     0.10747461   0.0097717311    0.086586023   0.0076988071     0.13498919    0.013064371
            410     0.10463008    0.009715361    0.083105276   0.0075944626     0.13348137    0.013152143
            415    0.089711593   0.0095806573    0.071479311   0.0073441355     0.11376743    0.013216532
            420    0.087189389   0.0088347145    0.072106709    0.007109473     0.10492679    0.012305731
            425    0.064317873   0.0079568237    0.051749744   0.0061300009     0.08009748    0.010816784
            430    0.092752204    0.010059154    0.074904998   0.0077016953     0.11517596    0.014170954
            435    0.068204605   0.0087796312    0.054111732   0.0065520492    0.087142047    0.012442744
            440    0.073265235   0.0085115215     0.06146124   0.0068614841        0.08635    0.011697348
            445    0.054368661   0.0071195497    0.043529353   0.0054409545    0.068760925   0.0098847038
            450    0.051590334   0.0084025872    0.040888063   0.0061626686    0.065708937     0.01228455
            455    0.065173759   0.0077946533    0.050917756   0.0059003634    0.084952205    0.010781571
            460    0.071476771   0.0097992956    0.057369596   0.0072152001    0.089555586    0.014317144
            465    0.080442361    0.029401576    0.061629144    0.019473061     0.10732405    0.046132599
            470    0.040167244   0.0061941787    0.032152953   0.0047545061    0.050724691   0.0085827142
            475    0.050919449   0.0075545947    0.040549685   0.0057515178    0.064586083    0.010717886
            480    0.038392952   0.0062477336    0.030689075   0.0046987945    0.048466063   0.0088106361
            485    0.040908543    0.006581228    0.033734272   0.0049289441    0.049300177   0.0097340822
            490     0.02986187    0.005979923    0.024829744   0.0045265514    0.035751378   0.0083778382
            495    0.035965256    0.006354663    0.030267402   0.0047483576    0.041536673    0.009366374
            500    0.035965256    0.006354663    0.030267402   0.0047483576    0.041536673    0.009366374
