#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
           -0.3       1578.048      8.6782935      1258.5243      6.7305778      2012.5954      11.912516
           -0.2      1584.3245      8.1769236      1265.6445      6.4392738      2016.6483      10.953463
           -0.1       1585.414      8.1027107      1266.7611       6.480509      2018.6154      11.024574
              0      1560.4764      8.0559478      1246.8768      6.3689287      1985.8176      10.773494
            0.1      1572.3312      8.1331468      1254.5381      6.4168472      2004.7983      10.885266
            0.2      1575.4555      8.1152154      1255.3199      6.3851495      2011.9471       10.85955
            0.3      1569.3981      8.0590241       1250.991      6.3618614      2002.7802      10.863567
            0.4      1543.0755      7.9855719      1233.7369      6.4142267      1962.6628      10.890699
            0.5       1552.206      7.9552217      1242.9239      6.6336827      1971.1727      11.174471
            0.6      1537.2517      8.4283629       1226.238      6.5640915      1960.6376      11.411925
            0.7       1511.873      7.8835332      1208.1555      6.2699718      1923.9247      10.623826
            0.8      1488.8929       7.894783      1189.8955      6.2418277      1895.1286      10.559241
            0.9      1461.7459      7.8589238       1167.202      6.1950783       1861.895      10.505634
              1      1445.2985      7.7245108      1155.0709      6.1061248      1839.0891      10.334701
            1.1      1396.7638       7.616376      1118.0139      6.0288896       1773.919      10.198173
            1.2      1362.9076      7.5505625      1088.6455      5.9604132      1735.5388      10.197596
            1.3      1351.3105       7.497357      1079.3434      5.9449814      1720.5633      10.158661
            1.4      1305.2222      7.3329953       1043.792       5.815984      1659.5916      9.9394262
            1.5      1265.5508      7.9970683      1012.0689      6.2307765      1608.9462      11.227673
            1.6      1226.8006       7.129013      981.62126       5.654278      1558.5414      9.6803269
            1.7      1188.7764      7.0572269      949.95548      5.5645068      1513.3822      9.5638627
            1.8      1132.5646      6.8804277      905.67353      5.4565176      1440.4537      9.4130589
            1.9      1074.0519      6.7166003      861.37329      5.4873494      1360.5365      9.4424617
              2      1018.7112      6.7376561      815.70328       5.298881      1292.8768      9.2536461
            2.1      963.24958      6.3195527      770.53875       4.990876      1224.4696      8.5041704
            2.2      905.06903      6.1138258      726.65962      4.9088459      1144.7162      8.5426756
            2.3      853.79153      5.9646212      682.31434      4.7089651      1086.6525      8.1248945
            2.4      788.38309      5.7284325      629.90117      4.5269349      1003.6138      7.7824107
            2.5      719.56585      5.4637726      575.15027       4.312107      915.13241      7.4425194
            2.6      663.90839      5.2564616      531.67332      4.1693099      842.43489      7.2072548
            2.7      596.42725      5.0038206       475.5825      3.9260356      761.39104      6.7638137
            2.8      540.34274      4.7545527      431.56392      3.7712083      688.07407      6.5449132
            2.9      478.62291      4.4705847      382.61931      3.5371859      608.50177      6.1545623
              3       410.8925       4.143166      327.02022       3.250022      525.54801      5.6410401
            3.1      362.86988       3.895132       289.1812      3.0652216      463.16597      5.3611837
            3.2      309.77872      3.5982462      246.51751      2.8138967      396.18474      4.9156831
            3.3      259.88191      3.2896305      208.89874      3.1079734      327.74407      5.6657363
            3.4      216.16992      3.0083811      172.26097      2.3619911      275.91338      4.0866049
            3.5      174.13111      2.7076287      138.30907      2.1120296       223.1452      3.7207111
            3.6      141.90646      2.4393395      112.97074      1.9447271      181.26574      3.4262701
            3.7      109.54125       2.145041      86.823471      1.6726242      140.63508      2.9810442
            3.8      82.556097      1.8634621       65.45129      1.4546221      105.89183      2.6001842
            3.9      61.275274      1.5990386      48.243625       1.235346      79.426282      2.2042112
              4      44.851301       1.369603      35.689708      1.0800185      57.304574      1.9351303
            4.1      30.279998      1.1370772      23.839158     0.87101117       39.17316      1.5983758
            4.2      21.409009     0.95739549      17.279379     0.93039432      26.699128      1.8416335
            4.3      14.519229      0.7841284      11.369073     0.60467511      19.004048      1.0947282
            4.4      8.3919969     0.58989605      6.5602087     0.45383289      11.082381     0.85815057
            4.5     0.68912006     0.16241903     0.51383957     0.12203872       0.963063     0.23010643
            4.6     0.26799113     0.10128606     0.19407382    0.073764423     0.39045669     0.14881939
            4.7     0.15313779    0.076565067     0.11565256    0.058247939     0.21165945     0.10724068
            4.8    0.038284448    0.038282533    0.028476377    0.028474954    0.052293308    0.052290694
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
