#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
            370     0.18835348   0.0088122452     0.15464285   0.0071456724     0.23518431    0.015040132
            375     0.17931889   0.0081593885     0.14272973   0.0062593399     0.22812884    0.011306587
            380     0.17746754   0.0085827471     0.14073292   0.0064792159     0.22601984     0.01220049
            385     0.17040355    0.011946361     0.13390966   0.0086760147     0.22007469    0.017265779
            390     0.14588631    0.007423684     0.13652174    0.021671228     0.14997081    0.027577235
            395     0.15371334   0.0076509423     0.12436586   0.0059366934     0.19067857    0.010741916
            400     0.13560227   0.0070230881     0.11159099   0.0063967206     0.16407509    0.012742666
            405     0.13258224   0.0072232236     0.10559684   0.0055523361     0.16744489    0.010188746
            410     0.12207328   0.0073581109     0.09875294   0.0056459529      0.1516018    0.010425706
            415     0.11967527   0.0070164533    0.094893602   0.0053575798     0.15289797   0.0099184048
            420    0.097038225   0.0057745367    0.077377362   0.0045074981     0.12270911   0.0086309734
            425    0.084629005   0.0060704966    0.069424415   0.0046371352     0.10239272   0.0089486303
            430    0.093496928   0.0061194577    0.074960392   0.0047055957     0.11741456   0.0084647292
            435    0.095991345    0.012913042     0.07638354   0.0088911653     0.12189786    0.019713213
            440    0.076698747   0.0056630214    0.062275898   0.0043527758    0.094424362   0.0080216584
            445    0.070970722   0.0064292709     0.05746061   0.0046544447    0.088144987    0.010068889
            450    0.075938423   0.0056062414    0.060897959   0.0043049292    0.095530174   0.0079651847
            455    0.079695211   0.0054661238    0.062257081   0.0041627465     0.10364725    0.007567455
            460    0.073943637   0.0053200914    0.058243351   0.0040785278    0.095261857   0.0073313256
            465    0.074562785    0.012166614    0.057140381   0.0082074195    0.098816908    0.019017528
            470    0.055712108   0.0047606075    0.044723571   0.0036072965    0.069646989   0.0066908093
            475    0.048183816   0.0043334834    0.038543917   0.0033475694    0.060443376   0.0058938426
            480    0.054286855   0.0046546176     0.04368723   0.0035658855    0.067690219   0.0064389276
            485    0.053355409   0.0077860856    0.042802303   0.0054289277    0.066931002     0.01180166
            490    0.049479186   0.0046050968    0.039249647   0.0034452769    0.063120019   0.0065185749
            495    0.050475501   0.0047013046    0.040882817   0.0035864995    0.062594589   0.0066751126
            500    0.050475501   0.0047013046    0.040882817   0.0035864995    0.062594589   0.0066751126
