#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
            195     0.20484165   0.0095349092     0.16745364   0.0075593203     0.25471708    0.013010799
            200     0.16175554   0.0088924847     0.13406318    0.006928544     0.19714456    0.012451086
            205     0.14572961   0.0081814526     0.11894926   0.0064194771     0.18107662     0.01119639
            210     0.14654936   0.0082316232     0.11905578   0.0064868713     0.18429873    0.011250729
            215     0.11846949    0.011503312    0.095388109   0.0084111962     0.14957223    0.016515401
            220     0.14190431   0.0083767601     0.11461089    0.006468168     0.17919687    0.011561624
            225    0.097324718   0.0068544536    0.080718804   0.0052837363     0.11813047    0.010071712
            230    0.087681146    0.006524438    0.072627631    0.005074611      0.1065313   0.0095280542
            235     0.08519565     0.00632508    0.067920719   0.0049342812     0.10893535   0.0085826371
            240    0.085273024   0.0064350829    0.069610289   0.0051806183     0.10514997   0.0088107082
            245    0.067659472   0.0058924502    0.055796598   0.0045512861    0.082127327   0.0082652419
            250    0.067951587   0.0056176504    0.054943733   0.0044506055    0.085344845   0.0075200945
            255    0.050707765   0.0049526864    0.041954303     0.00382961    0.061757989   0.0069072272
            260    0.052800165   0.0051474253     0.04372711   0.0040915382    0.064229024   0.0068615841
            265    0.051984344   0.0050520505    0.042741431   0.0040216885    0.064230035   0.0067806803
            270    0.046100473   0.0053122767    0.038042168   0.0041703634    0.056983643   0.0073401753
            275    0.046852687   0.0045901768    0.037962506   0.0035745093    0.058233494   0.0062881716
            280    0.040720038   0.0045384944     0.03393654   0.0035866843    0.048843351   0.0061391052
            285    0.034615758   0.0041705489    0.028859674   0.0034157492    0.041488031   0.0060875729
            290    0.028512305   0.0037469139    0.023204483   0.0029430727    0.035735924   0.0050906515
            295    0.024072795   0.0035355816    0.019794932   0.0027242431    0.029281647   0.0048266073
            300      0.0186033   0.0035011629    0.015556223   0.0026608844    0.022330168   0.0049465931
            305    0.024669933   0.0035655061     0.01959689   0.0027057862    0.031876032   0.0049778587
            310    0.023333119   0.0036314618    0.018920719   0.0027733324      0.0291373   0.0050267982
            315    0.017574626   0.0030751489      0.0152007   0.0024519307    0.019758595   0.0042846951
            320    0.020082506    0.002986738     0.01597565   0.0023568356    0.025915752   0.0039742486
            325    0.018698652   0.0032330165    0.015232451   0.0024933819    0.023239571   0.0044464097
            330    0.015191796   0.0032952746    0.012855924   0.0025869153    0.018022582   0.0044622323
            335   0.0097921208   0.0026757968   0.0083711732    0.002139659    0.011248986   0.0036536137
            340    0.016992731   0.0027783053    0.013613049   0.0021758226    0.021527389   0.0037415098
            345    0.013291364   0.0028484526    0.010860699   0.0022732147    0.016985361   0.0039644352
            350    0.010761259    0.002334097   0.0089513514   0.0018949003    0.012799917   0.0030218019
            355   0.0092788744   0.0022281515   0.0075131956    0.001768308    0.011710856   0.0029657114
            360     0.01287621    0.002353794   0.0099828236   0.0017945262    0.017037768   0.0032233872
            365   0.0077215071   0.0028129822   0.0045334499   0.0067075313   0.0088923816   0.0021344426
            370   0.0072599682   0.0020220696   0.0062619714   0.0015117662   0.0083392624   0.0029872133
            375   0.0098509507   0.0022044934   0.0081246041    0.001730781    0.011973011   0.0029696183
            380   0.0070997774   0.0020249327   0.0057009476   0.0015599747   0.0089302766   0.0027701416
            385   0.0079149888   0.0020503022   0.0060937678   0.0015151672    0.010551256   0.0029217707
            390   0.0092717392   0.0018689713   0.0075934244   0.0015428678    0.011443609   0.0024071949
            395    0.011411415   0.0025683819    0.009115027   0.0019652252    0.014699161   0.0035504423
            400   0.0074867535   0.0021391192   0.0059949825   0.0016257824   0.0095565087   0.0029502733
            405   0.0067197584   0.0019768985   0.0054446995   0.0015355679   0.0085155613   0.0026967901
            410   0.0050630207   0.0018273429   0.0042736598   0.0014605119   0.0060508808   0.0023928069
            415   0.0022014436   0.0010978317   0.0016386964  0.00081807623   0.0030255454   0.0015445408
            420  0.00065971389   0.0017111373  0.00032729396   0.0024825096  0.00072959622   0.0012554051
            425   0.0032689602   0.0024220652   0.0028451955   0.0019726492    0.003302124   0.0021574397
            430   0.0045467155   0.0018475402   0.0036348045   0.0014688234   0.0057733609   0.0024913268
            435   0.0042435358   0.0018710148    0.003341291   0.0014356389    0.005406461   0.0025863329
            440   0.0042365215   0.0011571185   0.0034060541  0.00094115769   0.0053150588   0.0014676411
            445   0.0027633386   0.0012132744   0.0021005533  0.00090017625   0.0037618633   0.0017110036
            450  0.00013349441   0.0010582409 -0.00053299844    0.001578468  0.00044427984  0.00076238503
            455   0.0041554721   0.0014206657   0.0034521653   0.0011166486     0.00504131   0.0019077285
            460   0.0034615135   0.0012525002   0.0027355485  0.00097067685   0.0045150525   0.0016977942
            465   0.0020082163   0.0011518065   0.0017057615  0.00088710262    0.002360159   0.0015817105
            470  0.00033739269   0.0003373758  0.00024883943  0.00024882699  0.00047704928  0.00047702544
            475   0.0041430843   0.0013783369   0.0033506518   0.0011051384   0.0052687312   0.0018324898
            480   0.0017879492   0.0011345294   0.0014184674  0.00087679998   0.0022580095   0.0015355848
            485   0.0015607504   0.0010565981   0.0014292273  0.00084104591   0.0016488203   0.0011416465
            490   0.0025513959   0.0011019418   0.0021567377  0.00087106462   0.0029876502   0.0014944472
            495  0.00015686487  0.00064321018  9.3449921e-05  0.00089278748  0.00017664864  0.00051512353
            500  0.00015686487  0.00064321018  9.3449921e-05  0.00089278748  0.00017664864  0.00051512353
