#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
            355     0.27960372    0.010118117     0.21981629   0.0076703988     0.36041404    0.014155029
            360     0.24395635   0.0086567828     0.19215747    0.006692767     0.31378774    0.011916568
            365     0.24267771    0.008857845     0.19220083   0.0068239964     0.30972332    0.012245295
            370     0.21253414   0.0081116261     0.16918512    0.006365301     0.26892433    0.011302836
            375     0.19931754   0.0081825001     0.15763766   0.0062906191     0.25442251    0.011482712
            380     0.20498539   0.0088561851     0.16131953   0.0067082817     0.26343618    0.012467329
            385     0.17154243    0.007570337      0.1365917   0.0058271788     0.21709356    0.010588287
            390     0.16650741   0.0073614998     0.13164671   0.0056431956     0.21277676     0.01021665
            395     0.15058831   0.0071043676     0.12039108    0.005423342      0.1898509     0.01013328
            400     0.14443966   0.0068394763     0.11444493   0.0052670485     0.18405341   0.0094127444
            405     0.14149773   0.0069166815     0.11199072   0.0053001084     0.18018457   0.0097128535
            410     0.13155398   0.0065476979     0.10367426   0.0050091104     0.16864322   0.0091720619
            415     0.12476252   0.0062211831     0.09899207   0.0049712957     0.15843796   0.0091675586
            420     0.11576049   0.0060018769    0.090761393    0.004664652     0.14914668   0.0081584347
            425     0.11266028   0.0061458054    0.088917126   0.0047122109     0.14428275   0.0084511312
            430     0.10766198    0.005774004    0.085635819   0.0044718898       0.136297   0.0081071498
            435    0.097137958   0.0055435687    0.077256851   0.0042781867     0.12275134   0.0078389874
            440    0.097581474   0.0056200201     0.07697211   0.0043481064     0.12505056    0.007825483
            445    0.086838078   0.0053120331    0.067916134   0.0040690052     0.11265902   0.0073443142
            450    0.085162931   0.0051748386    0.067280899   0.0039966444      0.1087236   0.0071021387
            455     0.07158859   0.0048936443    0.057217443   0.0037403814    0.089799956   0.0069202951
            460    0.075042486   0.0048771609    0.059197566   0.0037875476    0.096182243   0.0066251335
            465    0.072267719   0.0049674846    0.057798201   0.0038064001    0.090822312   0.0071348766
            470    0.067183936   0.0046549246    0.053179204   0.0035393029    0.085646508   0.0066253729
            475    0.054861354   0.0040374916    0.043073863   0.0032403317    0.070179803   0.0057708152
            480    0.051887586   0.0045582683     0.04115003   0.0033831958    0.065941711   0.0065610431
            485    0.052910594   0.0045858606    0.041602899   0.0034596879    0.067871094    0.006417194
            490    0.050402022   0.0048081407    0.039142607    0.003534212    0.065805475   0.0069496725
            495    0.046092146   0.0039810064    0.036173743   0.0030282971    0.059261892   0.0054943861
            500    0.046092146   0.0039810064    0.036173743   0.0030282971    0.059261892   0.0054943861
