#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
            145       23.33361    0.080121884      18.366176    0.062444352      30.184467     0.11084533
            150      21.248883    0.076486775      16.715389    0.060306283       27.50164     0.10757773
            155      19.190936    0.073202414      15.088507    0.057001632      24.849376     0.10191098
            160      17.487133    0.069418219      13.723767    0.053997683      22.693026    0.096518685
            165      16.005464    0.067090567      12.538854    0.052076278       20.81344    0.093923417
            170      14.639899    0.063838227      11.462435    0.049233795      19.050535    0.088359343
            175      13.323815    0.060857154      10.430032    0.047252974      17.340064    0.085320343
            180      12.135456    0.057902251      9.4712739    0.044615976      15.854172    0.080403036
            185       11.13957    0.055256761      8.7010164     0.04265164      14.533078    0.076860762
            190      10.239017    0.053430135      7.9799315     0.04097767      13.395103    0.074401801
            195       9.454487    0.054007013       7.364181    0.041089255      12.376166    0.076220255
            200      8.7042011    0.055106406      6.7650221    0.041839194      11.425599    0.079801615
            205      7.9761917    0.047401027      6.1993958    0.036261698      10.465579    0.066512149
            210      7.3802227    0.045751034      5.7263362    0.034997733      9.7054719    0.064192279
            215      6.8174293    0.043532589      5.2973315    0.033623953       8.948761    0.061965969
            220      6.3812706    0.048207805      4.9419301    0.035824807      8.4106856    0.069290279
            225      5.8658919     0.04065585      4.5504331    0.031125665      7.7124906    0.057643055
            230      5.3828713    0.041492751      4.1692785    0.031169534      7.0914495    0.059493425
            235      5.0872792    0.042432897      3.9263464    0.031585567      6.7321518     0.06129713
            240      4.6393159    0.037034715      3.5878933     0.02806389      6.1225065     0.05285322
            245       4.300242    0.035003854      3.3167479    0.026497189      5.6943434    0.049413037
            250      4.0218316    0.034320893      3.1049624    0.025962052      5.3202054    0.048794012
            255      3.7523714    0.032617794      2.8933603    0.024748822      4.9713552     0.04620613
            260       3.498335    0.032041478       2.696527    0.024291625      4.6352277    0.045945785
            265       3.298955    0.031082184      2.5363691    0.023426165      4.3851185    0.044376603
            270      3.0764541    0.032495367      2.3596874    0.024102026      4.1022762    0.046755107
            275      2.8465031    0.028681084      2.1936286    0.022101181      3.7717244    0.042128018
            280       2.702783    0.028152384      2.0716266    0.021176449      3.6061168    0.040231014
            285      2.5425395    0.038379581      1.9478534    0.027455854      3.3936148    0.056705989
            290      2.3669674    0.029249668      1.8085422    0.021461192      3.1697718    0.042752309
            295      2.1614116     0.03063348      1.6543646    0.022272978      2.8878317    0.045711067
            300      2.0318634    0.024693914      1.5554807    0.018514675      2.7135861    0.035608292
            305      1.9477885    0.026285263      1.4907888     0.01934187      2.6014721    0.038886004
            310       1.809699    0.023224334      1.3811009    0.017338556      2.4275382    0.033388732
            315      1.6836571    0.023951084      1.2909691    0.017696625      2.2435643    0.034946491
            320      1.5970929    0.022831127       1.222361    0.016981946      2.1324542    0.033071173
            325      1.4942112    0.020797448      1.1376277    0.015521062      2.0095823    0.029894689
            330      1.4450149    0.020045588      1.1006729    0.015031054      1.9422465    0.028564054
            335       1.363084    0.022340478       1.034728    0.016150878      1.8400834    0.033204485
            340      1.2680263    0.019958248     0.96808705    0.014797146      1.6987716    0.029039975
            345      1.1720793    0.019079696     0.88731656    0.014056449      1.5868932    0.027703608
            350      1.1115912    0.018332072      0.8507421     0.01394539       1.483883    0.027195119
            355       1.081818    0.017901583     0.82311148    0.013279555      1.4558805    0.025969633
            360     0.98830204    0.017536156     0.74670858    0.012902846      1.3409135    0.025421771
            365     0.95813267    0.018785365     0.72927437    0.013722679       1.288992    0.027888893
            370     0.86437129    0.015876121     0.65487376    0.011769058       1.168891    0.022896138
            375     0.86345463    0.015807766     0.65813156    0.011781183      1.1578748     0.02291417
            380      0.8129731    0.017542743     0.61287386    0.012650651      1.1062736    0.026089357
            385     0.76246165    0.015491182     0.58422233    0.012552599      1.0166899     0.02505945
            390     0.72407678    0.015055118     0.54704306    0.011070387     0.98285034    0.022012026
            395     0.69408155    0.015764739     0.52295907    0.011371285     0.94540212    0.023346107
            400     0.65289155    0.014027897     0.49489226    0.010431198     0.88214709    0.020627679
            405     0.63308243    0.016405773     0.47637649    0.011775831     0.86275152    0.024538802
            410     0.61432379    0.013526603     0.46644271    0.010093096     0.82851419    0.019681493
            415     0.56850156    0.013502092     0.42628958    0.009810187     0.77854513     0.01976343
            420      0.5259486    0.012621423     0.39695692   0.0092664706     0.71451426     0.01844387
            425     0.50985273    0.012289826     0.38343419   0.0090396231     0.69595116     0.01789976
            430     0.47570845    0.011973466     0.35856352   0.0094157017     0.64734953    0.019544097
            435     0.47662127    0.011824386     0.35955621   0.0087722383      0.6475468    0.017367324
            440     0.43282213    0.011592046     0.32562479   0.0084986645     0.59015131    0.016914482
            445     0.41949709    0.011921985     0.31525393   0.0087593867     0.57266301    0.018029798
            450     0.39895834     0.01090233     0.29840316   0.0079443111     0.54835884    0.016114513
            455     0.36877539    0.010991921     0.27746073   0.0080141212     0.50318236    0.016171261
            460     0.36515193    0.011029551     0.27202138    0.007965983     0.50471574    0.016333305
            465     0.34841858    0.010529749       0.261174   0.0076533172     0.47779476    0.015440641
            470     0.31843257    0.012251213     0.23886021   0.0085183821     0.43613647     0.01888564
            475     0.32061378   0.0097927384     0.23949775   0.0071514648     0.44088758    0.014355631
            480     0.31551345    0.010791095     0.23470077   0.0076629749     0.43646043    0.016197639
            485     0.28880253    0.009212963     0.21489209   0.0066888577     0.39967722    0.013574161
            490     0.25502586   0.0085727194      0.1910033   0.0062598921     0.34959778    0.012601342
            495     0.27641368   0.0097920515     0.20503857   0.0069944214     0.38361861    0.014655291
            500     0.27641368   0.0097920515     0.20503857   0.0069944214     0.38361861    0.014655291
