#        pt_bbZ        central        num_err    min (scale)        num_err    max (scale)        num_err
            215      5.2895466    0.040342322      4.1726451    0.030916699      6.7946602     0.05644639
            220      4.7791638    0.036416606       3.767002    0.028154547      6.1452861    0.050457023
            225      4.3970944     0.03578859      3.4685155    0.027634155      5.6474392    0.049961615
            230      4.0742802    0.033920183      3.2121585    0.026250355      5.2350414    0.047226897
            235      3.7186227     0.03358841       2.933316    0.025698851      4.7734892    0.046921413
            240      3.3899697    0.030861185      2.6662614    0.023825108      4.3674249    0.042792642
            245      3.2415666    0.029908565      2.5552899    0.023383363      4.1619821    0.042172812
            250      2.9515553    0.028744584      2.3203509    0.022110726      3.8039726    0.039792638
            255        2.68832    0.027565826      2.1209904    0.021333991      3.4468006    0.038710673
            260      2.5221374    0.035519348      1.9730765    0.026043708      3.2715252    0.051424351
            265      2.3465669    0.026729122      1.8476199    0.020504005      3.0166471    0.037792143
            270      2.1606759     0.02660157      1.6999016    0.020239378      2.7789126    0.038519836
            275       2.024359    0.023926578      1.5898729    0.018741824      2.6104928     0.03473065
            280      1.8803397    0.023504574      1.4779023    0.018132062      2.4209769    0.033471701
            285      1.6528667    0.022066448       1.301504    0.016939884      2.1231267    0.031341931
            290      1.6235184     0.02327566      1.2743195     0.01755905       2.093869    0.033306255
            295      1.4900296    0.020593184      1.1675647    0.015771195      1.9262724     0.02875387
            300      1.3689086    0.020065464      1.0794273    0.015354065      1.7534667    0.028231871
            305      1.2816484    0.019364982      1.0066602    0.014759248      1.6510187    0.027174643
            310      1.1734369    0.019184019     0.92461984    0.014709907      1.5040016    0.027897776
            315      1.1252957      0.0180559     0.88283849     0.01378622      1.4514611    0.025411889
            320       1.041617     0.01732005     0.81617165    0.013262612      1.3455276    0.024307785
            325     0.95449194    0.016485995     0.75394396    0.012666428       1.218535    0.023052672
            330     0.91002091    0.017361454     0.71468618    0.013058272      1.1709627    0.024734967
            335      0.8522096    0.015529746     0.66953922    0.012928441      1.0971368    0.024136387
            340     0.79654334     0.01595982      0.6293216    0.012138009      1.0160035    0.022818052
            345     0.78975817    0.031644247     0.61586097    0.022060761      1.0249876    0.047413945
            350     0.70492589    0.016486006     0.55394598    0.012260092     0.90582528    0.025037987
            355     0.68591587    0.017979043     0.53294192     0.01294082     0.89550141    0.026661767
            360     0.61394228    0.015166816     0.47870497    0.011175347     0.79747287    0.021928534
            365     0.59777098    0.014592577     0.46687366    0.011008119     0.77420854    0.021564892
            370     0.56199368    0.012696775     0.43705444   0.0095660225     0.73215125    0.017990867
            375     0.52563944    0.016911411     0.41022782    0.012186977     0.68135513    0.025096088
            380     0.47551993    0.011966118     0.37353272   0.0090938367     0.60989424    0.017197468
            385     0.44731044    0.011414482     0.34912981   0.0086213195     0.57965242    0.016105902
            390     0.44427315    0.011255486      0.3504253   0.0090934213     0.56658475    0.018200841
            395     0.40297194    0.010851095     0.31500844   0.0082124364     0.52075357    0.015380316
            400     0.37271787    0.010498146     0.29621619    0.008096948      0.4706444    0.015010995
            405     0.35888498    0.010404904     0.28064655   0.0079830124     0.46385775    0.014836222
            410     0.33641592    0.010062815     0.26341998   0.0076741211     0.43373411    0.014403876
            415     0.31871414   0.0096476583     0.24857432   0.0072745749     0.41318441    0.013751344
            420     0.29341861   0.0092945695     0.22932988   0.0070782803     0.37918512    0.013208499
            425     0.27479766   0.0097240687      0.2136508    0.007187714     0.35783075    0.014052747
            430     0.28133164   0.0090999888     0.21910093   0.0068861062     0.36530906     0.01307245
            435     0.25388611   0.0085962703      0.1988713   0.0065408682     0.32712487    0.012215279
            440     0.23842884   0.0082830791     0.18593262   0.0063021022     0.30925562    0.011675227
            445     0.24602571    0.008595605      0.1937136    0.006679254     0.31455091    0.012737953
            450     0.20974098   0.0079150815     0.16618471   0.0061722744     0.26555966    0.011647545
            455     0.20963424    0.008038249     0.16295414   0.0060132884      0.2730593     0.01158679
            460     0.18547727    0.007469792      0.1440474   0.0056002909      0.2416268    0.010645223
            465     0.18594304   0.0073729523      0.1444992   0.0055203671      0.2418976     0.01062034
            470     0.17506364   0.0070860488     0.13587208   0.0053436433     0.22850282    0.009995713
            475     0.17823638    0.007599994     0.13875498   0.0057180657     0.23108253    0.010860599
            480     0.16434532   0.0071767485     0.12891387   0.0053532243     0.21066011    0.010313073
            485     0.14523353    0.007019141      0.1153002   0.0053021514     0.18307557    0.010238082
            490     0.14333442    0.007122298     0.11197893   0.0052727563     0.18503818    0.010499594
            495     0.13653302   0.0064465794     0.10608615    0.004817835     0.17745908   0.0091397642
            500     0.13482694   0.0067965073     0.10510196   0.0050404473     0.17454966    0.009816168
            505     0.12349832   0.0059387422    0.095802788    0.004442747      0.1610127   0.0084861901
            510     0.11132158     0.00586683     0.08755317   0.0044290631     0.14228582    0.008289953
            515     0.11159557   0.0062608734     0.08606444   0.0045756563     0.14669849   0.0093665581
            520     0.10554909   0.0056631904    0.082734802   0.0042167439     0.13527597   0.0082269827
            525      0.1069365   0.0063982376    0.082408185   0.0046937192     0.14045866   0.0091932879
            530     0.10143675   0.0053438886    0.079144629   0.0040541346     0.13108206   0.0077376165
            535    0.082826687   0.0052195858    0.065819493   0.0038989014     0.10423152   0.0078655128
            540    0.095131845   0.0056699315    0.074715739   0.0042144232     0.12147892   0.0081899485
            545    0.090170357   0.0051382296    0.071086322    0.004068358     0.11472537   0.0075742533
            550    0.081116817   0.0048720445    0.063489804   0.0036586554      0.1041122   0.0070696533
            555     0.07150586   0.0049014438    0.056568816   0.0036434404    0.090336054   0.0072913235
            560    0.070265046   0.0046426564    0.057500551   0.0041179721    0.084335898   0.0089386899
            565    0.070428696   0.0048726503    0.055031247   0.0036172965    0.090757638   0.0069470361
            570    0.067961071   0.0044502833     0.05401547   0.0033892932    0.085322386   0.0064813092
            575    0.064497306   0.0044202111    0.050865594   0.0033009783    0.081878477   0.0063897383
            580    0.059295436   0.0048221106    0.046487275   0.0035096019    0.076126066   0.0070330396
            585    0.055940727   0.0040680619    0.043776696   0.0030506925    0.071805933   0.0058607585
            590    0.049886069   0.0039410009    0.038875872   0.0029291842    0.064394324   0.0057531719
            595    0.046399747   0.0037609281    0.036903167   0.0028304484    0.058302179   0.0054470023
            600     0.05293922   0.0038467485    0.040517412    0.002906435    0.070157335   0.0054168503
            605    0.050299569    0.003994157    0.038663599    0.002939194    0.066220083    0.005877867
            610    0.051287881    0.005433375    0.040295478   0.0039904616    0.065247192   0.0082548386
            615    0.040507054   0.0034696902    0.031241248    0.002577904    0.053200095   0.0049254374
            620     0.04069085   0.0036622887    0.032092254   0.0026868366     0.05162712   0.0053701469
            625     0.03661576   0.0033641371    0.029308534   0.0026828362    0.045320735   0.0050326459
            630    0.038085502   0.0033608219    0.029723531   0.0025380011    0.049166479   0.0048196161
            635    0.035848542   0.0032391392    0.027675681   0.0024138027    0.046855421   0.0046053176
            640    0.036992059   0.0031613752    0.028539418   0.0023699073     0.04842246   0.0045352254
            645    0.033047155   0.0033101609    0.025376483   0.0024132624    0.043504827    0.004787836
            650    0.033387804   0.0033467477    0.026381901   0.0026870266    0.042269755   0.0051986261
            655    0.027088154   0.0029387233     0.02160573   0.0022012767    0.033709093   0.0041875693
            660    0.029426017   0.0030081093    0.022471873   0.0021917484    0.039011685   0.0043750727
            665    0.025133025   0.0028898666    0.020185721   0.0021183327    0.030990277   0.0043114548
            670    0.028614494   0.0029493205    0.022785157   0.0022257232    0.035747091   0.0041944873
            675    0.028629858   0.0029280899    0.022517246   0.0022001667    0.036451894    0.004217855
            680    0.026036548   0.0027421443    0.019966963   0.0020529642     0.03436337   0.0039349297
            685     0.02232444   0.0025676022    0.016673787   0.0018461369    0.030525749   0.0037884695
            690    0.023587778   0.0027694318    0.018691517   0.0020931939    0.029757875   0.0039107382
            695    0.023892923   0.0029644367    0.018078665   0.0021673871    0.032133768   0.0042786792
            700    0.020749495   0.0026093698    0.016788083    0.001953062     0.02518973   0.0037802582
            705    0.020831645   0.0025220576    0.016230906   0.0018736759    0.026929316    0.003598434
            710    0.019994182   0.0025508823    0.015554231   0.0018680717    0.025772363   0.0037202498
            715    0.016618894   0.0022400492    0.012767566   0.0016555084    0.021834334   0.0032563865
            720    0.019803149   0.0024170072    0.015268072   0.0017710425    0.025963644   0.0035420196
            725    0.017399161   0.0023793847    0.014289903   0.0017582876    0.020549354   0.0037045252
            730    0.020004948   0.0024943182    0.015285164    0.001821096    0.026545087   0.0036252889
            735    0.014077597    0.002217863    0.011369514   0.0016262714    0.017151347    0.003263632
            740    0.015734977   0.0020745684    0.012165532   0.0015685513    0.020461367   0.0029116303
            745     0.01388007   0.0021326452    0.011361664   0.0015848854    0.016525415   0.0033284205
            750   0.0097406999   0.0017121896   0.0076558308   0.0012630012    0.012304515   0.0025487616
            755    0.010349234   0.0018740369   0.0077412782   0.0013438983    0.014099644   0.0027625843
            760    0.011154684   0.0019306722   0.0087270951   0.0014000572    0.014289577   0.0028430355
            765   0.0089914153   0.0016938804   0.0072730143   0.0012439439    0.010929774   0.0025257643
            770    0.012035651    0.001914939   0.0090159682   0.0013960245     0.01640269   0.0027521165
            775    0.014137876   0.0019546285    0.010527994   0.0014529322    0.019411549   0.0027594595
            780     0.01033043   0.0021005982    0.007661806   0.0014950592    0.014264967   0.0030869316
            785   0.0091294502   0.0017528859   0.0075888775   0.0013603914    0.010535489   0.0024551766
            790   0.0097399812   0.0017480381   0.0075208775    0.001253784    0.012739173   0.0026959751
            795    0.010739746   0.0018182005   0.0082975638    0.001341174    0.013953024   0.0026216561
            800   0.0092411768   0.0015596823   0.0067832941   0.0011488094    0.012883434   0.0022286644
            805    0.011239269   0.0018855639   0.0092836439   0.0015053139    0.013224337   0.0027613835
            810    0.006278315   0.0015307759   0.0049739904   0.0011308707   0.0079195993    0.002206278
            815   0.0088168079   0.0016992914   0.0066958919   0.0012329216    0.011816273   0.0024716663
            820   0.0059313516   0.0013917927   0.0046491192   0.0010291319   0.0076048839   0.0020043372
            825   0.0085952626   0.0019714371   0.0064561462    0.001372858    0.011631883   0.0030192061
            830   0.0059942769   0.0014127895   0.0049059777   0.0010698352   0.0071617678    0.001989791
            835   0.0081889097   0.0016164633   0.0060810175   0.0011427864    0.011320248   0.0024135175
            840   0.0099848016   0.0016953661   0.0076745755   0.0012964969    0.013099094   0.0023634914
            845   0.0085043564   0.0016205288   0.0066829889   0.0012106381    0.010759618   0.0022960853
            850   0.0050085407   0.0012263014   0.0036985946  0.00087959996   0.0069183656   0.0017925044
            855   0.0060134183   0.0012773669   0.0046776788  0.00099114484   0.0077649208   0.0017153584
            860   0.0042459461   0.0010886309   0.0033409348  0.00085006605   0.0053771192   0.0014529077
            865   0.0034966615   0.0012235155   0.0029207084  0.00089531663   0.0040338455   0.0018606568
            870   0.0027473769   0.0010297417    0.002187752  0.00073598497   0.0034005342   0.0015305264
            875   0.0054947538   0.0012734753   0.0043397075  0.00096783333   0.0069359759   0.0017983219
            880   0.0064937999    0.001412794   0.0049761272   0.0010287491    0.008552744   0.0020445011
            885   0.0057445153   0.0012977341   0.0044773863  0.00096281106   0.0073931192   0.0018472283
            890   0.0047454692   0.0012977341   0.0038285406   0.0009519386   0.0057208458   0.0018890136
            895    0.003746423   0.0010886309   0.0027849666    0.000787548   0.0051203053   0.0016198818
            900   0.0034966615  0.00099899618   0.0026886614  0.00074841872   0.0045316185   0.0014224052
            905   0.0042459461   0.0010886309   0.0031335262  0.00078250642   0.0058559237    0.001577714
            910      0.0032469   0.0010297417   0.0023950779  0.00071655864   0.0044753513   0.0015696159
            915      0.0032469   0.0011444939    0.002614828  0.00077672763   0.0039405025   0.0019188455
            920   0.0033209476   0.0011764221   0.0024376598  0.00080322393   0.0046596502   0.0018107585
            925   0.0040434278   0.0010714079   0.0030896597  0.00081101429   0.0053374118   0.0014753836
            930    0.003746423   0.0009672739   0.0029577297  0.00077609576   0.0047075669   0.0012636959
            935   0.0014985692  0.00078977583   0.0011936089  0.00055756249   0.0018705564   0.0011879318
            940   0.0048929223   0.0012369335   0.0039118219  0.00095697353   0.0060171446   0.0017676985
            945      0.0032469  0.00090048299    0.002339841  0.00065422381   0.0046251574   0.0012990829
            950      0.0032469   0.0010297417   0.0025946518  0.00076328438   0.0039950143   0.0014621899
            955   0.0014985692  0.00086515607   0.0012128909  0.00056947453   0.0017930048   0.0014644049
            960   0.0027473769  0.00082832388    0.001987027  0.00060140329   0.0038875421   0.0011794412
            965   0.0028474086   0.0022831017     0.00201207   0.0014362628   0.0041852147   0.0037904863
            970   0.0042105566    0.001227839   0.0031781431  0.00087050516   0.0056148362   0.0018250024
            975   0.0024976154  0.00086515607    0.001943504  0.00065344083   0.0031991542   0.0011963284
            980   0.0034966615  0.00093447536   0.0024485914  0.00065559928   0.0051632878   0.0013833125
            985    0.003746423   0.0009672739   0.0028848585  0.00075332488   0.0049195803   0.0012972087
            990   0.0019980923  0.00070639698   0.0016550461  0.00060690569   0.0023388923  0.00091053588
            995   0.0012488077   0.0009672739  0.00074928458   0.0015984417    0.001388089  0.00087333409
           1000   0.0012488077   0.0009672739  0.00074928458   0.0015984417    0.001388089  0.00087333409
