#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
            135       8.134707    0.048282455      6.6254302    0.038531388      10.144859    0.064946185
            140      7.3326025     0.04750981      5.9608385    0.037522089      9.1636568    0.064769217
            145      6.4614486    0.043786013      5.2527126    0.034762215      8.0699928    0.059699315
            150      5.8057939    0.040858684      4.7162465    0.032552091      7.2550676    0.055500123
            155      5.2059038    0.039876298      4.2122112    0.031480924      6.5362809    0.054419958
            160      4.6484359    0.036477279      3.7660313    0.028926615      5.8251395    0.049159952
            165        4.16772    0.035093004      3.3850646    0.027936282      5.2033059    0.047751308
            170      3.7901817    0.033584683      3.0686915    0.026503235      4.7501263    0.045910575
            175      3.3935754     0.03215348      2.7458496    0.025286059      4.2562635     0.04372994
            180       3.068233    0.033670278      2.4821992    0.026067059       3.848232    0.046930944
            185       2.786714    0.029022524      2.2506206     0.02278532      3.5018041    0.039886153
            190      2.5263549    0.027330258      2.0437751    0.021736072      3.1656251     0.03769826
            195      2.2780255     0.02585481      1.8371921    0.020456896      2.8662089    0.035392791
            200       2.082421    0.024914109      1.6866404    0.019675185      2.6042429    0.034322038
            205       1.863148    0.023596028      1.5113035    0.018649414      2.3244363    0.032562496
            210      1.7569894    0.023522303      1.4202807    0.018421659      2.1992831    0.032539406
            215      1.5888043      0.0219264      1.2842034    0.017235874      1.9905969    0.030134262
            220      1.4641388    0.021270033      1.1828064    0.017324139       1.835431     0.03120847
            225      1.3747959    0.020413122       1.103433    0.015922602      1.7379362    0.028147649
            230      1.2608145    0.020970885      1.0265983    0.017550568      1.5643557    0.032719906
            235      1.1260313    0.018309318     0.90576498     0.01428641      1.4173338    0.025070822
            240      1.0379464    0.017921168     0.83569061    0.014007896      1.3057828    0.024852933
            245     0.96126127    0.017020763     0.76958333    0.013183416      1.2185583    0.023352765
            250     0.89610157    0.016775617     0.72176974    0.012992159      1.1255205    0.023487945
            255     0.81571583    0.015902128      0.6611723    0.012430842      1.0164156     0.02231932
            260      0.7780986     0.01691349      0.6270671    0.013137524     0.97524176    0.024326121
            265     0.70503258     0.01453513     0.57114067    0.011392888     0.87856966     0.02006307
            270     0.64851239     0.01403039     0.51820735    0.010928502     0.82249994    0.019386404
            275     0.60051951    0.013419698     0.48433873    0.010604889     0.75142311    0.018786649
            280     0.56281594    0.013206555     0.45493015    0.010333474     0.70247921    0.018339201
            285     0.51276945    0.012991455      0.4115283    0.009977721      0.6464664    0.018078995
            290     0.51606916    0.012587872     0.41106697   0.0097196517     0.65694646    0.017326519
            295     0.43873522    0.011526982     0.34809213   0.0089049702     0.56103642    0.015720134
            300     0.40326294    0.011727352     0.32240333   0.0089162046     0.51078561    0.016586108
            305     0.38579773    0.010564271     0.30552967   0.0081212452     0.49538917    0.014560179
            310     0.37056072    0.010898691     0.30147306   0.0088724139     0.45825201    0.016643608
            315     0.33643048    0.010263507     0.27060657   0.0079263554     0.42289336    0.014123886
            320     0.30652187    0.010096006     0.24704341   0.0077883598     0.38333407    0.014384851
            325      0.2994798   0.0097380838     0.24218176   0.0074727912     0.37323886    0.013723446
            330     0.27386167   0.0099248091     0.21852119   0.0074835204     0.34734404    0.014099859
            335     0.26041372   0.0089037664      0.2076698   0.0068448098     0.33057794    0.012412456
            340     0.24497705   0.0095595898     0.19615022   0.0072224359      0.3095437      0.0135467
            345     0.23321588   0.0095535058     0.18636796   0.0071869207     0.29459472    0.013612478
            350     0.22623962   0.0091249395     0.18109846   0.0069823718     0.28563065    0.012919487
            355     0.20713755   0.0082493005     0.16454351   0.0062664583     0.26445085    0.011537335
            360      0.1655569   0.0071875021     0.13109857   0.0054977474     0.21203476   0.0099901167
            365     0.18100306    0.010556166     0.14440999   0.0085164067     0.23014601    0.014069788
            370     0.16068964   0.0068880013     0.13189871     0.00555362     0.19590533   0.0097024239
            375     0.15472665   0.0068155628     0.12285179   0.0052163503     0.19774912   0.0094960141
            380     0.15707902   0.0075119804     0.12437239   0.0056190293     0.20070803    0.010818305
            385     0.14720156   0.0086028712     0.11575825   0.0063656085     0.18996696    0.012200227
            390     0.12702935   0.0061514991     0.11565171      0.0155853     0.13498148    0.020381834
            395     0.13377803   0.0063828221     0.10812682   0.0050121756      0.1663597   0.0088714264
            400      0.1189851    0.005835797    0.097910135   0.0055835112     0.14372868    0.011579914
            405     0.11869065   0.0059941641    0.093857805   0.0045903979     0.15215458   0.0083708159
            410     0.10636274   0.0064350805    0.085829646   0.0048980255     0.13262491    0.009212038
            415     0.10388947    0.006033503    0.082408507    0.004556487     0.13244319    0.008625681
            420    0.085685988   0.0050233962    0.068367117   0.0039275693     0.10832109   0.0077245535
            425    0.074076944   0.0051465773     0.06080098   0.0039498855    0.089688636   0.0076908477
            430    0.083530788   0.0052238222    0.066513628   0.0040015897     0.10602974   0.0072369573
            435    0.086332117    0.012505087    0.068353629    0.008573302     0.11037082    0.019107251
            440    0.067882158   0.0046974024    0.054708659   0.0036147313    0.084567247   0.0066539777
            445    0.062872498   0.0057004222     0.05023062   0.0041431859    0.079604294   0.0085657005
            450      0.0654253   0.0047092971    0.052067434   0.0035845033    0.083286623   0.0067172044
            455    0.069226565    0.004698551    0.054070607    0.003551213    0.090171495   0.0065889386
            460    0.064354972   0.0044283259    0.050483148   0.0033763658     0.08340886   0.0061257428
            465    0.067659907    0.011777974    0.051475503   0.0078856405     0.09118566     0.01838819
            470    0.048210081    0.003925498     0.03884969   0.0029622187     0.06011661   0.0055484949
            475     0.04383389   0.0037312811    0.034816655   0.0028612016    0.055624157   0.0051156733
            480    0.047255226   0.0038922138    0.037972903    0.002977461    0.059115981   0.0054138368
            485    0.047788078   0.0073458894    0.038031351   0.0050569952    0.060670766    0.011255836
            490    0.041966049   0.0038090184    0.033376012   0.0028357462    0.053325291   0.0054314224
            495    0.044811099   0.0042157676    0.035984909   0.0031599997    0.056263769   0.0059959909
            500    0.044811099   0.0042157676    0.035984909   0.0031599997    0.056263769   0.0059959909
