#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
            260      0.1463381    0.062645254      0.1463381    0.062645254      0.1463381    0.062645254
            265    0.089518883    0.037364362    0.089518883    0.037364362    0.089518883    0.037364362
            270    0.034982905    0.015363479    0.034982905    0.015363479    0.034982905    0.015363479
            275    0.029500223    0.020871138    0.029500223    0.020871138    0.029500223    0.020871138
            280    0.070425476    0.028919356    0.070425476    0.028919356    0.070425476    0.028919356
            285    0.057346482    0.048617563    0.057346482    0.048617563    0.057346482    0.048617563
            290   0.0096330726   0.0068142956   0.0096330726   0.0068142956   0.0096330726   0.0068142956
            295    0.019598212    0.013004094    0.019598212    0.013004094    0.019598212    0.013004094
            300    0.038733855    0.030143852    0.038733855    0.030143852    0.038733855    0.030143852
            305    0.019281788   0.0089762388    0.019281788   0.0089762388    0.019281788   0.0089762388
            310    0.026355755    0.016190427    0.026355755    0.016190427    0.026355755    0.016190427
            315    0.037080336    0.018530504    0.037080336    0.018530504    0.037080336    0.018530504
            320   0.0093928492   0.0072113977   0.0093928492   0.0072113977   0.0093928492   0.0072113977
            325   0.0054492739   0.0064997853   0.0054492739   0.0064997853   0.0054492739   0.0064997853
            330   0.0057721787   0.0060217051   0.0057721787   0.0060217051   0.0057721787   0.0060217051
            335  -0.0011551955   0.0011551378  -0.0011551955   0.0011551378  -0.0011551955   0.0011551378
            340   0.0032336313   0.0032334696   0.0032336313   0.0032334696   0.0032336313   0.0032334696
            345    0.010218547   0.0059292418    0.010218547   0.0059292418    0.010218547   0.0059292418
            350    0.027360447    0.013307853    0.027360447    0.013307853    0.027360447    0.013307853
            355   0.0018728488   0.0047386969   0.0018728488   0.0047386969   0.0018728488   0.0047386969
            360    0.019979888    0.016581961    0.019979888    0.016581961    0.019979888    0.016581961
            365   0.0022577654   0.0048778645   0.0022577654   0.0048778645   0.0022577654   0.0048778645
            370              0              0              0              0              0              0
            375    0.018903799    0.011343466    0.018903799    0.011343466    0.018903799    0.011343466
            380    0.014813408    0.014812668    0.014813408    0.014812668    0.014813408    0.014812668
            385  -0.0022331843   0.0022330726  -0.0022331843   0.0022330726  -0.0022331843   0.0022330726
            390    0.017344357    0.011682086    0.017344357    0.011682086    0.017344357    0.011682086
            395    0.010079665    0.010129495    0.010079665    0.010129495    0.010079665    0.010129495
            400              0              0              0              0              0              0
            405    0.024928939    0.018259294    0.024928939    0.018259294    0.024928939    0.018259294
            410              0              0              0              0              0              0
            415    0.093408492    0.095436542    0.093408492    0.095436542    0.093408492    0.095436542
            420              0              0              0              0              0              0
            425    0.083531844    0.067676318    0.083531844    0.067676318    0.083531844    0.067676318
            430   0.0038119554   0.0038117647   0.0038119554   0.0038117647   0.0038119554   0.0038117647
            435              0              0              0              0              0              0
            440              0              0              0              0              0              0
            445              0              0              0              0              0              0
            450              0              0              0              0              0              0
            455              0              0              0              0              0              0
            460   0.0039056985   0.0039055032   0.0039056985   0.0039055032   0.0039056985   0.0039055032
            465              0              0              0              0              0              0
            470              0              0              0              0              0              0
            475              0              0              0              0              0              0
            480              0              0              0              0              0              0
            485              0              0              0              0              0              0
            490   0.0032202234   0.0032200623   0.0032202234   0.0032200623   0.0032202234   0.0032200623
            495              0              0              0              0              0              0
            500              0              0              0              0              0              0
