#         pt_bb        central        num_err    min (scale)        num_err    max (scale)        num_err
            230      2.9018818     0.31918733      2.9018818     0.31918733      2.9018818     0.31918733
            235      2.4575112     0.17085649      2.4575112     0.17085649      2.4575112     0.17085649
            240      3.1288859     0.56155531      3.1288859     0.56155531      3.1288859     0.56155531
            245      2.0647795     0.17597027      2.0647795     0.17597027      2.0647795     0.17597027
            250      1.9263399     0.23722202      1.9263399     0.23722202      1.9263399     0.23722202
            255      1.7650338     0.20665677      1.7650338     0.20665677      1.7650338     0.20665677
            260      1.9195912     0.34807307      1.9195912     0.34807307      1.9195912     0.34807307
            265      1.5882618     0.21707705      1.5882618     0.21707705      1.5882618     0.21707705
            270      1.7115267     0.31453388      1.7115267     0.31453388      1.7115267     0.31453388
            275      1.3050376     0.17633427      1.3050376     0.17633427      1.3050376     0.17633427
            280      1.1845584     0.10758458      1.1845584     0.10758458      1.1845584     0.10758458
            285      1.1491857     0.11849455      1.1491857     0.11849455      1.1491857     0.11849455
            290      1.2326053     0.20089544      1.2326053     0.20089544      1.2326053     0.20089544
            295      1.0675537     0.13228984      1.0675537     0.13228984      1.0675537     0.13228984
            300      1.0317973     0.18278925      1.0317973     0.18278925      1.0317973     0.18278925
            305     0.87103818     0.10287547     0.87103818     0.10287547     0.87103818     0.10287547
            310      1.4376359     0.49440831      1.4376359     0.49440831      1.4376359     0.49440831
            315     0.77225564      0.1415622     0.77225564      0.1415622     0.77225564      0.1415622
            320      0.6745552    0.079793873      0.6745552    0.079793873      0.6745552    0.079793873
            325     0.80142715      0.1312755     0.80142715      0.1312755     0.80142715      0.1312755
            330     0.58738548    0.092800706     0.58738548    0.092800706     0.58738548    0.092800706
            335      0.4082762    0.074694016      0.4082762    0.074694016      0.4082762    0.074694016
            340     0.67390636     0.10355863     0.67390636     0.10355863     0.67390636     0.10355863
            345      0.6481457     0.12601965      0.6481457     0.12601965      0.6481457     0.12601965
            350     0.47608793     0.12023316     0.47608793     0.12023316     0.47608793     0.12023316
            355     0.62209408     0.12608563     0.62209408     0.12608563     0.62209408     0.12608563
            360     0.44672335    0.087433162     0.44672335    0.087433162     0.44672335    0.087433162
            365     0.28083531    0.038936811     0.28083531    0.038936811     0.28083531    0.038936811
            370     0.25760045    0.040417569     0.25760045    0.040417569     0.25760045    0.040417569
            375     0.27970637    0.041644315     0.27970637    0.041644315     0.27970637    0.041644315
            380     0.52520906      0.2204582     0.52520906      0.2204582     0.52520906      0.2204582
            385      0.3766628     0.10288581      0.3766628     0.10288581      0.3766628     0.10288581
            390     0.18882827    0.047176873     0.18882827    0.047176873     0.18882827    0.047176873
            395     0.26698274    0.067883452     0.26698274    0.067883452     0.26698274    0.067883452
            400     0.16314771    0.031550257     0.16314771    0.031550257     0.16314771    0.031550257
            405     0.30488268     0.10630382     0.30488268     0.10630382     0.30488268     0.10630382
            410     0.33555989     0.11037985     0.33555989     0.11037985     0.33555989     0.11037985
            415     0.16532559    0.030239716     0.16532559    0.030239716     0.16532559    0.030239716
            420     0.13568536    0.027929878     0.13568536    0.027929878     0.13568536    0.027929878
            425     0.16230592    0.057069567     0.16230592    0.057069567     0.16230592    0.057069567
            430     0.24532436    0.077362224     0.24532436    0.077362224     0.24532436    0.077362224
            435     0.22350972    0.074601071     0.22350972    0.074601071     0.22350972    0.074601071
            440     0.17392916    0.054201665     0.17392916    0.054201665     0.17392916    0.054201665
            445     0.14458771    0.027466973     0.14458771    0.027466973     0.14458771    0.027466973
            450      0.2633105     0.13274915      0.2633105     0.13274915      0.2633105     0.13274915
            455    0.093780224    0.020914778    0.093780224    0.020914778    0.093780224    0.020914778
            460      0.1133905    0.025280082      0.1133905    0.025280082      0.1133905    0.025280082
            465     0.12164079    0.032673184     0.12164079    0.032673184     0.12164079    0.032673184
            470     0.06176894    0.018725204     0.06176894    0.018725204     0.06176894    0.018725204
            475     0.14901676    0.040457954     0.14901676    0.040457954     0.14901676    0.040457954
            480     0.13437743    0.030007348     0.13437743    0.030007348     0.13437743    0.030007348
            485     0.18342995    0.047404951     0.18342995    0.047404951     0.18342995    0.047404951
            490     0.12650235    0.026154108     0.12650235    0.026154108     0.12650235    0.026154108
            495    0.094895306    0.027671349    0.094895306    0.027671349    0.094895306    0.027671349
            500     0.11218849    0.031709296     0.11218849    0.031709296     0.11218849    0.031709296
            505     0.07759619    0.025437332     0.07759619    0.025437332     0.07759619    0.025437332
            510    0.055313073    0.024829315    0.055313073    0.024829315    0.055313073    0.024829315
            515     0.10948179    0.043599738     0.10948179    0.043599738     0.10948179    0.043599738
            520    0.033286704    0.019293938    0.033286704    0.019293938    0.033286704    0.019293938
            525    0.059322905     0.01852625    0.059322905     0.01852625    0.059322905     0.01852625
            530    0.071967934    0.023638517    0.071967934    0.023638517    0.071967934    0.023638517
            535    0.022106927    0.010830824    0.022106927    0.010830824    0.022106927    0.010830824
            540    0.078606368    0.028196173    0.078606368    0.028196173    0.078606368    0.028196173
            545    0.051769386    0.016570051    0.051769386    0.016570051    0.051769386    0.016570051
            550    0.039728828    0.015107634    0.039728828    0.015107634    0.039728828    0.015107634
            555    0.045434302    0.014750642    0.045434302    0.014750642    0.045434302    0.014750642
            560     0.06725028    0.041689651     0.06725028    0.041689651     0.06725028    0.041689651
            565    0.020232291      0.0103563    0.020232291      0.0103563    0.020232291      0.0103563
            570    0.026549273    0.013491318    0.026549273    0.013491318    0.026549273    0.013491318
            575    0.034468828    0.014365065    0.034468828    0.014365065    0.034468828    0.014365065
            580    0.050767375    0.020892972    0.050767375    0.020892972    0.050767375    0.020892972
            585    0.045302793    0.013245812    0.045302793    0.013245812    0.045302793    0.013245812
            590    0.017087262    0.012685573    0.017087262    0.012685573    0.017087262    0.012685573
            595    0.031677318    0.014258915    0.031677318    0.014258915    0.031677318    0.014258915
            600    0.027927598     0.01257795    0.027927598     0.01257795    0.027927598     0.01257795
            605    0.042400559    0.018935254    0.042400559    0.018935254    0.042400559    0.018935254
            610    0.017654078    0.014251168    0.017654078    0.014251168    0.017654078    0.014251168
            615        0.02264    0.010136134        0.02264    0.010136134        0.02264    0.010136134
            620    0.031912514    0.011365381    0.031912514    0.011365381    0.031912514    0.011365381
            625    0.017706034   0.0088549622    0.017706034   0.0088549622    0.017706034   0.0088549622
            630    0.041318882    0.017978923    0.041318882    0.017978923    0.041318882    0.017978923
            635     0.01346648    0.009064483     0.01346648    0.009064483     0.01346648    0.009064483
            640    0.030510726    0.015165862    0.030510726    0.015165862    0.030510726    0.015165862
            645    0.055167934    0.024003336    0.055167934    0.024003336    0.055167934    0.024003336
            650        0.01258   0.0084711385        0.01258   0.0084711385        0.01258   0.0084711385
            655    0.014500894   0.0095443421    0.014500894   0.0095443421    0.014500894   0.0095443421
            660   0.0077207818   0.0082871758   0.0077207818   0.0082871758   0.0077207818   0.0082871758
            665    0.033798548     0.01139642    0.033798548     0.01139642    0.033798548     0.01139642
            670    0.011471732   0.0066233844    0.011471732   0.0066233844    0.011471732   0.0066233844
            675    0.030681341    0.011766434    0.030681341    0.011766434    0.030681341    0.011766434
            680    0.019388828    0.016180149    0.019388828    0.016180149    0.019388828    0.016180149
            685    0.076454637    0.066923851    0.076454637    0.066923851    0.076454637    0.066923851
            690    0.007128827   0.0077597247    0.007128827   0.0077597247    0.007128827   0.0077597247
            695     0.18298726     0.16663687     0.18298726     0.16663687     0.18298726     0.16663687
            700    0.010467486   0.0061789854    0.010467486   0.0061789854    0.010467486   0.0061789854
            705    0.018300782   0.0084347956    0.018300782   0.0084347956    0.018300782   0.0084347956
            710              0              0              0              0              0              0
            715    0.015030838   0.0075315416    0.015030838   0.0075315416    0.015030838   0.0075315416
            720    0.015863128   0.0095544839    0.015863128   0.0095544839    0.015863128   0.0095544839
            725              0              0              0              0              0              0
            730   0.0030530727   0.0030529201   0.0030530727   0.0030529201   0.0030530727   0.0030529201
            735 -1.1167598e-07   0.0062057172 -1.1167598e-07   0.0062057172 -1.1167598e-07   0.0062057172
            740   0.0070724022   0.0070149659   0.0070724022   0.0070149659   0.0070724022   0.0070149659
            745     0.02047743   0.0092411384     0.02047743   0.0092411384     0.02047743   0.0092411384
            750   0.0053905027   0.0067199358   0.0053905027   0.0067199358   0.0053905027   0.0067199358
            755    0.008759665   0.0061937103    0.008759665   0.0061937103    0.008759665   0.0061937103
            760   0.0038912849   0.0038910903   0.0038912849   0.0038910903   0.0038912849   0.0038910903
            765   0.0036606704   0.0036604874   0.0036606704   0.0036604874   0.0036606704   0.0036604874
            770              0              0              0              0              0              0
            775    0.025814078    0.022856818    0.025814078    0.022856818    0.025814078    0.022856818
            780  0.00028078218   0.0046184039  0.00028078218   0.0046184039  0.00028078218   0.0046184039
            785    0.015068268   0.0088369609    0.015068268   0.0088369609    0.015068268   0.0088369609
            790              0              0              0              0              0              0
            795              0              0              0              0              0              0
            800   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            805              0              0              0              0              0              0
            810              0              0              0              0              0              0
            815    0.020518436   0.0092778886    0.020518436   0.0092778886    0.020518436   0.0092778886
            820              0              0              0              0              0              0
            825    0.036498436    0.022207612    0.036498436    0.022207612    0.036498436    0.022207612
            830  -0.0034243576   0.0034241864  -0.0034243576   0.0034241864  -0.0034243576   0.0034241864
            835  -0.0043882683   0.0043880489  -0.0043882683   0.0043880489  -0.0043882683   0.0043880489
            840   0.0033144134   0.0033142477   0.0033144134   0.0033142477   0.0033144134   0.0033142477
            845    0.004332067   0.0043318503    0.004332067   0.0043318503    0.004332067   0.0043318503
            850   0.0074441341    0.007443762   0.0074441341    0.007443762   0.0074441341    0.007443762
            855   0.0093391065   0.0066153851   0.0093391065   0.0066153851   0.0093391065   0.0066153851
            860              0              0              0              0              0              0
            865              0              0              0              0              0              0
            870              0              0              0              0              0              0
            875              0              0              0              0              0              0
            880   0.0047131842   0.0069979211   0.0047131842   0.0069979211   0.0047131842   0.0069979211
            885    0.010009721     0.01000922    0.010009721     0.01000922    0.010009721     0.01000922
            890   0.0038347485   0.0038345568   0.0038347485   0.0038345568   0.0038347485   0.0038345568
            895              0              0              0              0              0              0
            900    0.004089162   0.0040889575    0.004089162   0.0040889575    0.004089162   0.0040889575
            905   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            910    0.011973631   0.0069340507    0.011973631   0.0069340507    0.011973631   0.0069340507
            915   0.0049240223   0.0049237761   0.0049240223   0.0049237761   0.0049240223   0.0049237761
            920   0.0019369833   0.0019368864   0.0019369833   0.0019368864   0.0019369833   0.0019368864
            925   0.0056749721   0.0056746883   0.0056749721   0.0056746883   0.0056749721   0.0056746883
            930  -0.0087850283   0.0062116453  -0.0087850283   0.0062116453  -0.0087850283   0.0062116453
            935    0.011883464   0.0069466212    0.011883464   0.0069466212    0.011883464   0.0069466212
            940   0.0037748603   0.0037746716   0.0037748603   0.0037746716   0.0037748603   0.0037746716
            945              0              0              0              0              0              0
            950    0.013273073    0.010185865    0.013273073    0.010185865    0.013273073    0.010185865
            955              0              0              0              0              0              0
            960  -0.0044189943   0.0044187734  -0.0044189943   0.0044187734  -0.0044189943   0.0044187734
            965   0.0057808939   0.0057806045   0.0057808939   0.0057806045   0.0057808939   0.0057806045
            970              0              0              0              0              0              0
            975              0              0              0              0              0              0
            980   0.0039244693   0.0039242731   0.0039244693   0.0039242731   0.0039244693   0.0039242731
            985              0              0              0              0              0              0
            990              0              0              0              0              0              0
            995              0              0              0              0              0              0
           1000              0              0              0              0              0              0
