#   y_j1-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              1      140.59961      1.4012572      140.59961      1.4012572      140.59961      1.4012572
            1.1      132.20834      1.3634549      132.20834      1.3634549      132.20834      1.3634549
            1.2      131.76908      1.4399258      131.76908      1.4399258      131.76908      1.4399258
            1.3      121.69908      1.2895053      121.69908      1.2895053      121.69908      1.2895053
            1.4      116.20283      1.2555749      116.20283      1.2555749      116.20283      1.2555749
            1.5      111.17637      1.2765908      111.17637      1.2765908      111.17637      1.2765908
            1.6      103.71453      1.1802659      103.71453      1.1802659      103.71453      1.1802659
            1.7      94.641654      1.1204103      94.641654      1.1204103      94.641654      1.1204103
            1.8      86.961495      1.1072734      86.961495      1.1072734      86.961495      1.1072734
            1.9      77.868583       1.032785      77.868583       1.032785      77.868583       1.032785
              2      71.084681     0.98288799      71.084681     0.98288799      71.084681     0.98288799
            2.1      64.186059      0.9259586      64.186059      0.9259586      64.186059      0.9259586
            2.2       53.50363     0.84399272       53.50363     0.84399272       53.50363     0.84399272
            2.3      47.604479     0.80140384      47.604479     0.80140384      47.604479     0.80140384
            2.4      41.907342     0.75996246      41.907342     0.75996246      41.907342     0.75996246
            2.5      34.666999     0.74168505      34.666999     0.74168505      34.666999     0.74168505
            2.6      26.716442     0.60005441      26.716442     0.60005441      26.716442     0.60005441
            2.7      21.516949     0.53821337      21.516949     0.53821337      21.516949     0.53821337
            2.8      15.758864     0.45792107      15.758864     0.45792107      15.758864     0.45792107
            2.9      12.503791     0.40639262      12.503791     0.40639262      12.503791     0.40639262
              3      7.9803066     0.32741682      7.9803066     0.32741682      7.9803066     0.32741682
            3.1       4.837409     0.26391937       4.837409     0.26391937       4.837409     0.26391937
            3.2      3.5360334     0.23187449      3.5360334     0.23187449      3.5360334     0.23187449
            3.3      2.2265997     0.17222606      2.2265997     0.17222606      2.2265997     0.17222606
            3.4       1.190689     0.12102904       1.190689     0.12102904       1.190689     0.12102904
            3.5     0.52026742    0.088112932     0.52026742    0.088112932     0.52026742    0.088112932
            3.6      0.2090601    0.055416263      0.2090601    0.055416263      0.2090601    0.055416263
            3.7     0.15727441    0.042248655     0.15727441    0.042248655     0.15727441    0.042248655
            3.8    0.025047695    0.025014247    0.025047695    0.025014247    0.025047695    0.025014247
            3.9   -0.015127504    0.022812037   -0.015127504    0.022812037   -0.015127504    0.022812037
              4              0              0              0              0              0              0
            4.1              0              0              0              0              0              0
            4.2              0              0              0              0              0              0
            4.3              0              0              0              0              0              0
            4.4              0              0              0              0              0              0
            4.5              0              0              0              0              0              0
            4.6              0              0              0              0              0              0
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
