#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
            285     0.94736383    0.053178585     0.94736383    0.053178585     0.94736383    0.053178585
            290      0.9071914     0.10410519      0.9071914     0.10410519      0.9071914     0.10410519
            295     0.72321695     0.10344561     0.72321695     0.10344561     0.72321695     0.10344561
            300       0.774588    0.053656474       0.774588    0.053656474       0.774588    0.053656474
            305     0.70580536    0.047346708     0.70580536    0.047346708     0.70580536    0.047346708
            310     0.63877745    0.075746136     0.63877745    0.075746136     0.63877745    0.075746136
            315     0.53072762    0.035145039     0.53072762    0.035145039     0.53072762    0.035145039
            320     0.58328858     0.03864753     0.58328858     0.03864753     0.58328858     0.03864753
            325      0.4735542    0.041086659      0.4735542    0.041086659      0.4735542    0.041086659
            330     0.45048701    0.037912867     0.45048701    0.037912867     0.45048701    0.037912867
            335     0.46010841    0.040461463     0.46010841    0.040461463     0.46010841    0.040461463
            340     0.43909014    0.050076274     0.43909014    0.050076274     0.43909014    0.050076274
            345     0.38644068    0.050368229     0.38644068    0.050368229     0.38644068    0.050368229
            350     0.48758086     0.12156358     0.48758086     0.12156358     0.48758086     0.12156358
            355      0.3149061    0.024812089      0.3149061    0.024812089      0.3149061    0.024812089
            360     0.36569895     0.07971701     0.36569895     0.07971701     0.36569895     0.07971701
            365     0.30641127    0.031379296     0.30641127    0.031379296     0.30641127    0.031379296
            370     0.26205488    0.023154243     0.26205488    0.023154243     0.26205488    0.023154243
            375     0.21560295    0.021934606     0.21560295    0.021934606     0.21560295    0.021934606
            380     0.27258201    0.037180659     0.27258201    0.037180659     0.27258201    0.037180659
            385     0.23666031    0.044258724     0.23666031    0.044258724     0.23666031    0.044258724
            390     0.23179701    0.032480068     0.23179701    0.032480068     0.23179701    0.032480068
            395     0.24526974    0.029821642     0.24526974    0.029821642     0.24526974    0.029821642
            400     0.19049114    0.021276519     0.19049114    0.021276519     0.19049114    0.021276519
            405     0.18349549    0.035914781     0.18349549    0.035914781     0.18349549    0.035914781
            410     0.19334195    0.026487743     0.19334195    0.026487743     0.19334195    0.026487743
            415     0.16486805    0.024332138     0.16486805    0.024332138     0.16486805    0.024332138
            420     0.14709591    0.026016828     0.14709591    0.026016828     0.14709591    0.026016828
            425     0.12134742     0.01709874     0.12134742     0.01709874     0.12134742     0.01709874
            430     0.12976368     0.01777188     0.12976368     0.01777188     0.12976368     0.01777188
            435     0.11599762    0.015161576     0.11599762    0.015161576     0.11599762    0.015161576
            440     0.10851321    0.016430445     0.10851321    0.016430445     0.10851321    0.016430445
            445     0.12320669    0.016938521     0.12320669    0.016938521     0.12320669    0.016938521
            450     0.16765264    0.043835086     0.16765264    0.043835086     0.16765264    0.043835086
            455    0.081466299    0.013153853    0.081466299    0.013153853    0.081466299    0.013153853
            460    0.095202656    0.022292514    0.095202656    0.022292514    0.095202656    0.022292514
            465    0.097749133    0.024030852    0.097749133    0.024030852    0.097749133    0.024030852
            470    0.099407837    0.040451729    0.099407837    0.040451729    0.099407837    0.040451729
            475    0.078452381     0.01197974    0.078452381     0.01197974    0.078452381     0.01197974
            480    0.065692322    0.011578652    0.065692322    0.011578652    0.065692322    0.011578652
            485    0.075467244     0.02144068    0.075467244     0.02144068    0.075467244     0.02144068
            490    0.069739665    0.011916794    0.069739665    0.011916794    0.069739665    0.011916794
            495    0.048751122   0.0071543011    0.048751122   0.0071543011    0.048751122   0.0071543011
            500    0.048751122   0.0071543011    0.048751122   0.0071543011    0.048751122   0.0071543011
