# pt_bbZ-mbbZ10        central        num_err    min (scale)        num_err    max (scale)        num_err
# 00
            275      2.9139014     0.13137604      2.9139014     0.13137604      2.9139014     0.13137604
            280      2.9130046     0.20038512      2.9130046     0.20038512      2.9130046     0.20038512
            285      3.0252321     0.28748535      3.0252321     0.28748535      3.0252321     0.28748535
            290      2.2312576     0.13094382      2.2312576     0.13094382      2.2312576     0.13094382
            295      2.0390557     0.10255793      2.0390557     0.10255793      2.0390557     0.10255793
            300      2.1983182     0.14359157      2.1983182     0.14359157      2.1983182     0.14359157
            305      1.7973756     0.11100432      1.7973756     0.11100432      1.7973756     0.11100432
            310      1.5702935    0.082847849      1.5702935    0.082847849      1.5702935    0.082847849
            315       1.857015     0.17759706       1.857015     0.17759706       1.857015     0.17759706
            320      1.7198971     0.14922484      1.7198971     0.14922484      1.7198971     0.14922484
            325      1.7324293     0.22746665      1.7324293     0.22746665      1.7324293     0.22746665
            330      1.7566287     0.18153863      1.7566287     0.18153863      1.7566287     0.18153863
            335      1.4017912     0.11552567      1.4017912     0.11552567      1.4017912     0.11552567
            340      1.2028507      0.1259867      1.2028507      0.1259867      1.2028507      0.1259867
            345      1.1084147    0.077591375      1.1084147    0.077591375      1.1084147    0.077591375
            350      1.2582026     0.20975346      1.2582026     0.20975346      1.2582026     0.20975346
            355      1.0786995     0.12242684      1.0786995     0.12242684      1.0786995     0.12242684
            360     0.98361515      0.1180254     0.98361515      0.1180254     0.98361515      0.1180254
            365      0.8688799     0.13679698      0.8688799     0.13679698      0.8688799     0.13679698
            370     0.71870324    0.070112017     0.71870324    0.070112017     0.71870324    0.070112017
            375      0.9120028     0.12432302      0.9120028     0.12432302      0.9120028     0.12432302
            380     0.72426292    0.098636296     0.72426292    0.098636296     0.72426292    0.098636296
            385      0.6566468     0.10478834      0.6566468     0.10478834      0.6566468     0.10478834
            390     0.84790955      0.1367661     0.84790955      0.1367661     0.84790955      0.1367661
            395     0.74685384     0.16591834     0.74685384     0.16591834     0.74685384     0.16591834
            400     0.71024006      0.1184015     0.71024006      0.1184015     0.71024006      0.1184015
            405     0.55776632    0.060837577     0.55776632    0.060837577     0.55776632    0.060837577
            410     0.48062547    0.051414751     0.48062547    0.051414751     0.48062547    0.051414751
            415     0.43694156       0.100141     0.43694156       0.100141     0.43694156       0.100141
            420     0.66871575     0.15084698     0.66871575     0.15084698     0.66871575     0.15084698
            425     0.52739795    0.088677619     0.52739795    0.088677619     0.52739795    0.088677619
            430     0.44899138    0.065249217     0.44899138    0.065249217     0.44899138    0.065249217
            435     0.56388553     0.15068118     0.56388553     0.15068118     0.56388553     0.15068118
            440     0.27098897    0.027191663     0.27098897    0.027191663     0.27098897    0.027191663
            445     0.42200713    0.094291569     0.42200713    0.094291569     0.42200713    0.094291569
            450     0.26638195    0.044343815     0.26638195    0.044343815     0.26638195    0.044343815
            455     0.41137201    0.077191177     0.41137201    0.077191177     0.41137201    0.077191177
            460     0.28258669    0.055560397     0.28258669    0.055560397     0.28258669    0.055560397
            465      0.3315986    0.090909436      0.3315986    0.090909436      0.3315986    0.090909436
            470     0.33684326     0.12282972     0.33684326     0.12282972     0.33684326     0.12282972
            475      0.2740038      0.0518388      0.2740038      0.0518388      0.2740038      0.0518388
            480     0.18899388    0.035649866     0.18899388    0.035649866     0.18899388    0.035649866
            485     0.22354939    0.054968094     0.22354939    0.054968094     0.22354939    0.054968094
            490     0.30301002    0.078983646     0.30301002    0.078983646     0.30301002    0.078983646
            495     0.17365551    0.027834201     0.17365551    0.027834201     0.17365551    0.027834201
            500     0.20837435    0.038975126     0.20837435    0.038975126     0.20837435    0.038975126
            505      0.2383236    0.067447524      0.2383236    0.067447524      0.2383236    0.067447524
            510     0.11444573    0.012483434     0.11444573    0.012483434     0.11444573    0.012483434
            515     0.28891898     0.13413204     0.28891898     0.13413204     0.28891898     0.13413204
            520     0.14891401    0.030618062     0.14891401    0.030618062     0.14891401    0.030618062
            525     0.14931797    0.032765608     0.14931797    0.032765608     0.14931797    0.032765608
            530     0.13962915    0.041462432     0.13962915    0.041462432     0.13962915    0.041462432
            535     0.26105695     0.12131287     0.26105695     0.12131287     0.26105695     0.12131287
            540     0.13798541    0.046797093     0.13798541    0.046797093     0.13798541    0.046797093
            545     0.11776545    0.035140206     0.11776545    0.035140206     0.11776545    0.035140206
            550    0.073426377    0.012200513    0.073426377    0.012200513    0.073426377    0.012200513
            555    0.077462046    0.016445423    0.077462046    0.016445423    0.077462046    0.016445423
            560     0.19319266    0.082756271     0.19319266    0.082756271     0.19319266    0.082756271
            565    0.063910571    0.009033585    0.063910571    0.009033585    0.063910571    0.009033585
            570    0.068433307    0.010332688    0.068433307    0.010332688    0.068433307    0.010332688
            575    0.093108997    0.031052983    0.093108997    0.031052983    0.093108997    0.031052983
            580     0.11698221    0.052465679     0.11698221    0.052465679     0.11698221    0.052465679
            585    0.094414113    0.022575068    0.094414113    0.022575068    0.094414113    0.022575068
            590    0.040810984   0.0058453153    0.040810984   0.0058453153    0.040810984   0.0058453153
            595    0.061996161    0.023199428    0.061996161    0.023199428    0.061996161    0.023199428
            600     0.05711496    0.010601399     0.05711496    0.010601399     0.05711496    0.010601399
            605    0.036720394   0.0074715266    0.036720394   0.0074715266    0.036720394   0.0074715266
            610    0.034816142   0.0061821328    0.034816142   0.0061821328    0.034816142   0.0061821328
            615      0.0520825    0.011813955      0.0520825    0.011813955      0.0520825    0.011813955
            620    0.059887598    0.018118212    0.059887598    0.018118212    0.059887598    0.018118212
            625     0.04066311   0.0073995621     0.04066311   0.0073995621     0.04066311   0.0073995621
            630     0.05156687    0.017019917     0.05156687    0.017019917     0.05156687    0.017019917
            635    0.038094862    0.010595696    0.038094862    0.010595696    0.038094862    0.010595696
            640    0.029976417   0.0089999889    0.029976417   0.0089999889    0.029976417   0.0089999889
            645     0.11750171    0.079744833     0.11750171    0.079744833     0.11750171    0.079744833
            650     0.03817626   0.0063086404     0.03817626   0.0063086404     0.03817626   0.0063086404
            655    0.023527559   0.0047858648    0.023527559   0.0047858648    0.023527559   0.0047858648
            660    0.032702283   0.0062974319    0.032702283   0.0062974319    0.032702283   0.0062974319
            665    0.024942874     0.00503976    0.024942874     0.00503976    0.024942874     0.00503976
            670     0.15085427     0.12528154     0.15085427     0.12528154     0.15085427     0.12528154
            675    0.020053622   0.0059066486    0.020053622   0.0059066486    0.020053622   0.0059066486
            680    0.031166535   0.0073806021    0.031166535   0.0073806021    0.031166535   0.0073806021
            685    0.033026637   0.0085828886    0.033026637   0.0085828886    0.033026637   0.0085828886
            690    0.018129626    0.004281247    0.018129626    0.004281247    0.018129626    0.004281247
            695    0.023252677   0.0053294964    0.023252677   0.0053294964    0.023252677   0.0053294964
            700    0.044510471     0.02153888    0.044510471     0.02153888    0.044510471     0.02153888
            705    0.020926024   0.0061078353    0.020926024   0.0061078353    0.020926024   0.0061078353
            710    0.023683996    0.012028471    0.023683996    0.012028471    0.023683996    0.012028471
            715    0.022770217   0.0067251923    0.022770217   0.0067251923    0.022770217   0.0067251923
            720    0.027381475    0.016379659    0.027381475    0.016379659    0.027381475    0.016379659
            725    0.014383051   0.0033013307    0.014383051   0.0033013307    0.014383051   0.0033013307
            730    0.024067737    0.013341476    0.024067737    0.013341476    0.024067737    0.013341476
            735    0.011558937    0.003180302    0.011558937    0.003180302    0.011558937    0.003180302
            740    0.011402913    0.003181827    0.011402913    0.003181827    0.011402913    0.003181827
            745   0.0095580708   0.0029904414   0.0095580708   0.0029904414   0.0095580708   0.0029904414
            750    0.012126319   0.0043052475    0.012126319   0.0043052475    0.012126319   0.0043052475
            755    0.013053957   0.0037322496    0.013053957   0.0037322496    0.013053957   0.0037322496
            760    0.018845414   0.0097343612    0.018845414   0.0097343612    0.018845414   0.0097343612
            765    0.015173779   0.0035627438    0.015173779   0.0035627438    0.015173779   0.0035627438
            770    0.019802185   0.0063984126    0.019802185   0.0063984126    0.019802185   0.0063984126
            775     0.08309002    0.071892122     0.08309002    0.071892122     0.08309002    0.071892122
            780    0.010196968   0.0032822387    0.010196968   0.0032822387    0.010196968   0.0032822387
            785    0.016934429   0.0040459827    0.016934429   0.0040459827    0.016934429   0.0040459827
            790   0.0070877756   0.0028216875   0.0070877756   0.0028216875   0.0070877756   0.0028216875
            795   0.0040802166   0.0023847668   0.0040802166   0.0023847668   0.0040802166   0.0023847668
            800   0.0074628149    0.002362344   0.0074628149    0.002362344   0.0074628149    0.002362344
            805    0.047917558    0.039803425    0.047917558    0.039803425    0.047917558    0.039803425
            810   0.0023655905   0.0023205159   0.0023655905   0.0023205159   0.0023655905   0.0023205159
            815   0.0090782479   0.0048319594   0.0090782479   0.0048319594   0.0090782479   0.0048319594
            820   0.0047135039   0.0023785479   0.0047135039   0.0023785479   0.0047135039   0.0023785479
            825   0.0066273622   0.0031445489   0.0066273622   0.0031445489   0.0066273622   0.0031445489
            830   0.0068330314   0.0025316496   0.0068330314   0.0025316496   0.0068330314   0.0025316496
            835     0.01240248   0.0031110776     0.01240248   0.0031110776     0.01240248   0.0031110776
            840   0.0045437795   0.0018553264   0.0045437795   0.0018553264   0.0045437795   0.0018553264
            845    0.004577185   0.0018685602    0.004577185   0.0018685602    0.004577185   0.0018685602
            850   0.0064838189   0.0025854758   0.0064838189   0.0025854758   0.0064838189   0.0025854758
            855   0.0080152952   0.0031493924   0.0080152952   0.0031493924   0.0080152952   0.0031493924
            860   0.0067564369    0.002254947   0.0067564369    0.002254947   0.0067564369    0.002254947
            865   0.0045941535   0.0018754615   0.0045941535   0.0018754615   0.0045941535   0.0018754615
            870   0.0054457677   0.0025240356   0.0054457677   0.0025240356   0.0054457677   0.0025240356
            875   0.0037740354   0.0016880741   0.0037740354   0.0016880741   0.0037740354   0.0016880741
            880   0.0044590944   0.0019389613   0.0044590944   0.0019389613   0.0044590944   0.0019389613
            885   0.0022970669    0.001712047   0.0022970669    0.001712047   0.0022970669    0.001712047
            890    0.005760748   0.0026820543    0.005760748   0.0026820543    0.005760748   0.0026820543
            895   0.0045938189   0.0018753249   0.0045938189   0.0018753249   0.0045938189   0.0018753249
            900   0.0030689764   0.0015344209   0.0030689764   0.0015344209   0.0030689764   0.0015344209
            905   0.0022970669   0.0013261459   0.0022970669   0.0013261459   0.0022970669   0.0013261459
            910 -0.00020009844   0.0027726302 -0.00020009844   0.0027726302 -0.00020009844   0.0027726302
            915    0.025675492    0.019098013    0.025675492    0.019098013    0.025675492    0.019098013
            920   0.0045929331   0.0018749636   0.0045929331   0.0018749636   0.0045929331   0.0018749636
            925   0.0015313779   0.0015313014   0.0015313779   0.0015313014   0.0015313779   0.0015313014
            930   0.0022908464   0.0013225585   0.0022908464   0.0013225585   0.0022908464   0.0013225585
            935   0.0063413976   0.0022492516   0.0063413976   0.0022492516   0.0063413976   0.0022492516
            940  0.00073029526  0.00073025874  0.00073029526  0.00073025874  0.00073029526  0.00073025874
            945   0.0037295669   0.0016701702   0.0037295669   0.0016701702   0.0037295669   0.0016701702
            950   0.0022970669   0.0013261459   0.0022970669   0.0013261459   0.0022970669   0.0013261459
            955   0.0015313779   0.0018754695   0.0015313779   0.0018754695   0.0015313779   0.0018754695
            960   0.0082753151   0.0053322521   0.0082753151   0.0053322521   0.0082753151   0.0053322521
            965   0.0038284448    0.001712047   0.0038284448    0.001712047   0.0038284448    0.001712047
            970   0.0015313779   0.0010827936   0.0015313779   0.0010827936   0.0015313779   0.0010827936
            975  1.9675197e-08   0.0010828075  1.9675197e-08   0.0010828075  1.9675197e-08   0.0010828075
            980 -6.6968514e-05   0.0014989411 -6.6968514e-05   0.0014989411 -6.6968514e-05   0.0014989411
            985    0.033101615    0.030851182    0.033101615    0.030851182    0.033101615    0.030851182
            990              0   0.0010827936              0   0.0010827936              0   0.0010827936
            995   0.0014863583   0.0010514434   0.0014863583   0.0010514434   0.0014863583   0.0010514434
           1000   0.0014863583   0.0010514434   0.0014863583   0.0010514434   0.0014863583   0.0010514434
