#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
            125      2.0820577     0.26135122      2.0820577     0.26135122      2.0820577     0.26135122
            130      1.4138654    0.099578022      1.4138654    0.099578022      1.4138654    0.099578022
            135      1.1592816    0.073999192      1.1592816    0.073999192      1.1592816    0.073999192
            140      1.0605055    0.079391872      1.0605055    0.079391872      1.0605055    0.079391872
            145     0.86076026    0.064757006     0.86076026    0.064757006     0.86076026    0.064757006
            150     0.76567516    0.081820583     0.76567516    0.081820583     0.76567516    0.081820583
            155     0.75113687     0.15649239     0.75113687     0.15649239     0.75113687     0.15649239
            160     0.58296003    0.049650841     0.58296003    0.049650841     0.58296003    0.049650841
            165      0.6048984    0.089973101      0.6048984    0.089973101      0.6048984    0.089973101
            170     0.46149621    0.070040353     0.46149621    0.070040353     0.46149621    0.070040353
            175     0.44481517    0.059966053     0.44481517    0.059966053     0.44481517    0.059966053
            180     0.46800474     0.10060395     0.46800474     0.10060395     0.46800474     0.10060395
            185     0.38795819    0.062387766     0.38795819    0.062387766     0.38795819    0.062387766
            190     0.40186335    0.095387664     0.40186335    0.095387664     0.40186335    0.095387664
            195     0.25513715    0.028907845     0.25513715    0.028907845     0.25513715    0.028907845
            200     0.28904203    0.066518205     0.28904203    0.066518205     0.28904203    0.066518205
            205      0.2908012    0.084579383      0.2908012    0.084579383      0.2908012    0.084579383
            210     0.18366036    0.035002456     0.18366036    0.035002456     0.18366036    0.035002456
            215     0.14960002    0.021132505     0.14960002    0.021132505     0.14960002    0.021132505
            220     0.12509868    0.019770214     0.12509868    0.019770214     0.12509868    0.019770214
            225     0.17687187    0.030788974     0.17687187    0.030788974     0.17687187    0.030788974
            230     0.12016039    0.032648363     0.12016039    0.032648363     0.12016039    0.032648363
            235    0.080843506    0.014891353    0.080843506    0.014891353    0.080843506    0.014891353
            240     0.17241441    0.064227325     0.17241441    0.064227325     0.17241441    0.064227325
            245      0.1422223    0.064549837      0.1422223    0.064549837      0.1422223    0.064549837
            250     0.10119728     0.01971624     0.10119728     0.01971624     0.10119728     0.01971624
            255    0.077335787    0.019279084    0.077335787    0.019279084    0.077335787    0.019279084
            260     0.16820199    0.086507489     0.16820199    0.086507489     0.16820199    0.086507489
            265    0.069415787    0.014409345    0.069415787    0.014409345    0.069415787    0.014409345
            270     0.06828811     0.01698769     0.06828811     0.01698769     0.06828811     0.01698769
            275     0.06088374    0.020042881     0.06088374    0.020042881     0.06088374    0.020042881
            280    0.057057933    0.014443338    0.057057933    0.014443338    0.057057933    0.014443338
            285    0.048757894    0.010062391    0.048757894    0.010062391    0.048757894    0.010062391
            290    0.058140689    0.014754291    0.058140689    0.014754291    0.058140689    0.014754291
            295     0.11809504    0.064899102     0.11809504    0.064899102     0.11809504    0.064899102
            300    0.042459942    0.020593239    0.042459942    0.020593239    0.042459942    0.020593239
            305    0.050059568    0.018265273    0.050059568    0.018265273    0.050059568    0.018265273
            310    0.020739272   0.0067668329    0.020739272   0.0067668329    0.020739272   0.0067668329
            315    0.020506181    0.007573892    0.020506181    0.007573892    0.020506181    0.007573892
            320    0.043892323    0.023526374    0.043892323    0.023526374    0.043892323    0.023526374
            325    0.014849527   0.0058160297    0.014849527   0.0058160297    0.014849527   0.0058160297
            330    0.059984764    0.039857769    0.059984764    0.039857769    0.059984764    0.039857769
            335   0.0054372244    0.002258659   0.0054372244    0.002258659   0.0054372244    0.002258659
            340    0.023622146   0.0080864402    0.023622146   0.0080864402    0.023622146   0.0080864402
            345    0.025604232    0.007696714    0.025604232    0.007696714    0.025604232    0.007696714
            350    0.013153166   0.0034141732    0.013153166   0.0034141732    0.013153166   0.0034141732
            355    0.022744055    0.010791293    0.022744055    0.010791293    0.022744055    0.010791293
            360    0.010832421   0.0051667013    0.010832421   0.0051667013    0.010832421   0.0051667013
            365    0.018570275     0.01112505    0.018570275     0.01112505    0.018570275     0.01112505
            370    0.014214961   0.0058922804    0.014214961   0.0058922804    0.014214961   0.0058922804
            375   0.0098033859   0.0028636248   0.0098033859   0.0028636248   0.0098033859   0.0028636248
            380    0.015287992   0.0088914993    0.015287992   0.0088914993    0.015287992   0.0088914993
            385    0.017723307   0.0061422897    0.017723307   0.0061422897    0.017723307   0.0061422897
            390    0.006829075   0.0032465998    0.006829075   0.0032465998    0.006829075   0.0032465998
            395   0.0030993701   0.0015961519   0.0030993701   0.0015961519   0.0030993701   0.0015961519
            400   0.0044484055   0.0018726612   0.0044484055   0.0018726612   0.0044484055   0.0018726612
            405   0.0036519882   0.0017984259   0.0036519882   0.0017984259   0.0036519882   0.0017984259
            410   0.0085061614   0.0034496485   0.0085061614   0.0034496485   0.0085061614   0.0034496485
            415   0.0029164567   0.0015680747   0.0029164567   0.0015680747   0.0029164567   0.0015680747
            420   0.0028599016   0.0019538743   0.0028599016   0.0019538743   0.0028599016   0.0019538743
            425   0.0090505707   0.0053988417   0.0090505707   0.0053988417   0.0090505707   0.0053988417
            430   0.0061604923   0.0052661715   0.0061604923   0.0052661715   0.0061604923   0.0052661715
            435   0.0097712792   0.0062667085   0.0097712792   0.0062667085   0.0097712792   0.0062667085
            440   0.0077837599   0.0036633929   0.0077837599   0.0036633929   0.0077837599   0.0036633929
            445   0.0050990354   0.0025953609   0.0050990354   0.0025953609   0.0050990354   0.0025953609
            450  0.00073383857  0.00089928144  0.00073383857  0.00089928144  0.00073383857  0.00089928144
            455    0.028979941    0.020653099    0.028979941    0.020653099    0.028979941    0.020653099
            460   0.0015194095   0.0010743796   0.0015194095   0.0010743796   0.0015194095   0.0010743796
            465   0.0011827755   0.0012726928   0.0011827755   0.0012726928   0.0011827755   0.0012726928
            470    0.001866811   0.0018667177    0.001866811   0.0018667177    0.001866811   0.0018667177
            475   0.0096605708   0.0080546156   0.0096605708   0.0080546156   0.0096605708   0.0080546156
            480   0.0036971062   0.0026726672   0.0036971062   0.0026726672   0.0036971062   0.0026726672
            485    0.001778563   0.0015707534    0.001778563   0.0015707534    0.001778563   0.0015707534
            490   0.0045871064   0.0040428213   0.0045871064   0.0040428213   0.0045871064   0.0040428213
            495  0.00026602362  0.00026601031  0.00026602362  0.00026601031  0.00026602362  0.00026601031
            500  0.00026602362  0.00026601031  0.00026602362  0.00026601031  0.00026602362  0.00026601031
