#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
            240      1.0510766    0.020577195     0.82967847    0.016120361      1.3648116    0.027116407
            245     0.98498379    0.017809651     0.77913297    0.014132047      1.2761838    0.023216019
            250     0.92562712    0.017419085     0.73279565    0.013830566      1.1985424     0.02270707
            255     0.83636795     0.01635464     0.66163547    0.012977044      1.0836294    0.021342716
            260     0.76843159    0.015717562     0.60696768    0.012431051     0.99715726    0.020561078
            265     0.71190799    0.015149961     0.56267038     0.01200025     0.92316749    0.019790613
            270     0.69061011    0.016083107     0.54480855    0.012688514     0.89734067    0.021048332
            275     0.62858054    0.014463088     0.49563705    0.011408821     0.81720918    0.018973781
            280     0.57605952    0.013536111     0.45321455    0.010693759     0.75061738    0.017729043
            285     0.53913733    0.013173203      0.4254102    0.010419749     0.70038723    0.017234606
            290     0.51074587    0.012740677     0.40138631    0.010055386     0.66629489     0.01670776
            295     0.45226134    0.012193311     0.35528564    0.009588878     0.59047665    0.016049399
            300      0.4392217     0.01187658      0.3456508   0.0093773071     0.57235238    0.015586236
            305     0.40508567    0.011391081     0.31790462   0.0089676547     0.52930788    0.014970484
            310     0.39313409    0.011251936     0.30924725   0.0088624195     0.51243548    0.014805565
            315     0.36237978     0.01074448      0.2851394   0.0085111187     0.47232554    0.014151163
            320     0.33017455    0.010241783      0.2593588   0.0080850677     0.43106395    0.013448754
            325      0.3135152    0.010024196     0.24618465   0.0078940327     0.40943388    0.013186405
            330     0.27180271   0.0093583164     0.21370779   0.0073632898     0.35453818    0.012343239
            335     0.26369697   0.0092814998     0.20616916   0.0072830002     0.34591666    0.012253282
            340      0.2641469   0.0091794639     0.20747915   0.0072201747     0.34488572    0.012112936
            345     0.23289476   0.0086237236     0.18179669   0.0067510834     0.30606775    0.011402019
            350     0.21753248   0.0083318437     0.17145505   0.0065879901     0.28296388    0.010928552
            355     0.22289381   0.0085509827     0.17393524   0.0067029843     0.29299775    0.011301756
            360     0.20176695   0.0080517092     0.15865043   0.0063573986      0.2631952    0.010571112
            365     0.19988912   0.0080003359     0.15603637   0.0062813837     0.26270175    0.010595136
            370     0.17065783   0.0073864159     0.13318988   0.0057880108     0.22433345    0.009771426
            375     0.15884253   0.0070960881      0.1243595   0.0055785194     0.20814942   0.0093567687
            380     0.16658533   0.0072850654     0.12965447   0.0056826337     0.21963824   0.0096723297
            385     0.14756229   0.0068285283     0.11505052   0.0053483549     0.19418356   0.0090309621
            390     0.13030808   0.0065389123      0.1017543   0.0051010053      0.1712582   0.0086838341
            395     0.12842675   0.0068301839    0.099210156   0.0052826053     0.17057794   0.0091222638
            400      0.1315863   0.0064526608     0.10217524   0.0050315101     0.17385233   0.0085648329
            405     0.12010836   0.0062833548    0.093196134   0.0048923434     0.15890088   0.0083558302
            410      0.1121506   0.0059854982    0.087584962   0.0046696048     0.14735677   0.0080065326
            415    0.097335774   0.0055463794    0.075524746   0.0043220912     0.12873437    0.007370011
            420     0.10277503   0.0057667776    0.080269972   0.0045264721     0.13503579   0.0076628939
            425    0.090580824   0.0054603537    0.070242137   0.0042451906     0.11994941    0.007274774
            430    0.088969428   0.0053283262    0.068778127   0.0041353468     0.11813974   0.0071108957
            435    0.086210756   0.0052174285    0.067069484   0.0040777976     0.11374174   0.0069184697
            440    0.077052837   0.0049325356    0.060310788   0.0038799262     0.10098233   0.0065005881
            445    0.091951853   0.0078211259    0.071011933   0.0060397901     0.12209956    0.010399185
            450    0.060665714   0.0047091559    0.046955078   0.0036613486    0.080430148   0.0062575538
            455    0.067310116    0.004611997    0.052212293    0.003593294    0.089043033   0.0061318723
            460    0.059343169   0.0043718868     0.04614449   0.0034052421    0.078348507   0.0058177932
            465    0.064886739   0.0045560437    0.050323866   0.0035454692    0.085893245   0.0060708384
            470    0.051831997   0.0040926585    0.040276078   0.0031878888    0.068462513   0.0054559002
            475    0.051158031   0.0040191387    0.039476983   0.0031146188    0.068062729   0.0053715874
            480    0.054315934   0.0041653425    0.041954782   0.0032362261    0.072267397   0.0055869284
            485    0.049263289   0.0039692142     0.03820405   0.0030917469    0.065210636   0.0052873397
            490    0.050162145   0.0041388511    0.039311269   0.0032483186    0.065663233   0.0054628299
            495    0.043970084   0.0037630132    0.033516879   0.0028790911     0.05930108   0.0050991157
            500    0.043970084   0.0037630132    0.033516879   0.0028790911     0.05930108   0.0050991157
