#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
            375     0.18728868    0.013133858     0.14899746    0.010365339     0.23698647     0.01780941
            380     0.19728894    0.014162134     0.15485932    0.010843231     0.25480407         0.0196
            385     0.17557715    0.013339388      0.1389398    0.010274559     0.22439445    0.018475408
            390     0.15135685    0.012300796     0.12149661   0.0096104742     0.18948353    0.017117187
            395     0.18279789    0.013211017     0.14307496    0.010174092     0.23645041    0.018178857
            400     0.13861512    0.011641967     0.10868045   0.0090002418     0.17895795    0.015706846
            405     0.15233161    0.012215292     0.12502052    0.010492397     0.18495948    0.017271083
            410     0.13274403    0.011501297     0.10540447   0.0088250094     0.16851443    0.016034591
            415     0.12532807    0.010636717    0.097717437   0.0081201384     0.16294813    0.014689609
            420     0.11337348      0.0106682    0.089776831   0.0081375568     0.14421203    0.015099629
            425     0.10751089   0.0098508715    0.084460453   0.0076536014     0.13831432    0.013278285
            430     0.09554057     0.01035059    0.076005118   0.0078303489     0.12030593    0.014445756
            435    0.090868051    0.009449178    0.074172563   0.0075028029     0.11054741    0.012738963
            440    0.084975118   0.0087799984    0.066310965   0.0067881527     0.11037323      0.0118454
            445    0.093305059   0.0097333223    0.075960591   0.0075306576     0.11386923    0.014071279
            450    0.090013681   0.0093654696    0.071670829   0.0072944525     0.11318754    0.013243669
            455    0.067439271   0.0082029823    0.052938467   0.0062596516    0.087013464    0.011430208
            460     0.07569439   0.0089193538    0.059316319   0.0069631323    0.098553858    0.012073325
            465    0.064840945   0.0077636227    0.050726358   0.0059546932    0.083851654    0.010628087
            470     0.05721498   0.0074348693    0.045355709   0.0057219785       0.072508    0.010155102
            475    0.067327185   0.0078747704    0.053408465   0.0061726549    0.085298957    0.010582452
            480     0.04763124   0.0068185097    0.036847106   0.0051351797    0.062765689   0.0095061812
            485     0.05452502   0.0077418566    0.042556949    0.006028713     0.07142663    0.010638784
            490     0.05969563   0.0074668897    0.046269075   0.0057953241    0.078177167    0.009979512
            495    0.047568583   0.0067223346    0.037110551   0.0051943976    0.061899764   0.0091238489
            500    0.047568583   0.0067223346    0.037110551   0.0051943976    0.061899764   0.0091238489
