#         pt_em        central        num_err    min (scale)        num_err    max (scale)        num_err
            400    0.045742382   0.0065127424    0.036709862   0.0050857571     0.05721874   0.0087337933
            405     0.04036189   0.0065682357    0.032930925   0.0051628011    0.049034843   0.0087537541
            410    0.050034665   0.0074645113    0.038951378   0.0056333541    0.065370728     0.01042436
            415    0.047996417   0.0065605838    0.037167067   0.0050043386    0.062938327   0.0089820873
            420    0.041185138   0.0068116924    0.032488819   0.0051242851     0.05300126    0.009581301
            425    0.041285551   0.0061509357    0.031993484   0.0047760341    0.054152579   0.0081881615
            430    0.025189587   0.0051915875    0.020429154   0.0039605333    0.030980275   0.0072238787
            435    0.037423583    0.006694326    0.030624256   0.0051222905    0.045335065   0.0094012244
            440    0.028895118   0.0052956929    0.022748366   0.0041528235    0.037022441   0.0069068529
            445    0.033018031   0.0060709359    0.027409055   0.0047331578    0.038928012   0.0090444255
            450    0.027759547   0.0047919066    0.021600374   0.0037536466    0.036183937   0.0062676052
            455     0.02538872    0.005351394    0.019961909   0.0040799268    0.032620216   0.0072934937
            460    0.023975866   0.0051473872    0.018664724   0.0039375157    0.031507028   0.0070646696
            465    0.015980295   0.0038635477    0.012668346   0.0030323781    0.020371457   0.0050558436
            470    0.013202953    0.003715196    0.010474429   0.0027084544    0.016923051   0.0054969219
            475    0.026080984   0.0048642494    0.020500157   0.0038460264    0.033516831    0.006356824
            480    0.014547165    0.003919271    0.011273189    0.002964944    0.019279173   0.0054280042
            485    0.017391575   0.0048101352    0.014426831   0.0039709459    0.021311118   0.0064339088
            490    0.021902874   0.0047000386    0.017706811   0.0037741043    0.027099195   0.0060921955
            495    0.018257343     0.00415462    0.014228661   0.0033111271    0.024204469   0.0054911132
            500    0.018257343     0.00415462    0.014228661   0.0033111271    0.024204469   0.0054911132
