#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
            155      19.971945     0.13365135      15.694399     0.10381072      25.868498     0.18269874
            160      18.098166     0.12781034       14.22101     0.09924751      23.436522     0.17752333
            165      16.713437     0.14037341      13.127476     0.10637027      21.651075     0.19913234
            170      15.152771     0.11915738      11.847215    0.091678161       19.74324      0.1642648
            175      13.518176     0.11069426      10.597839    0.085525564      17.556477     0.15393217
            180      12.374433     0.10549771      9.6808174    0.081362547      16.109465     0.14575403
            185      11.652365      0.1054155      9.0851373    0.080769543      15.229627     0.14712638
            190      10.630464    0.098772895      8.3091638    0.076553165      13.846598     0.13977744
            195      9.7424302     0.09367259      7.5898902     0.07220598      12.745145     0.12991726
            200      9.0304377    0.090604707      7.0340632    0.069705141      11.815459     0.12662968
            205      8.2739951    0.089783855      6.4422683    0.068249171      10.828041     0.12561341
            210      7.8396427    0.087283802      6.0992642    0.066319143      10.270706     0.12235341
            215      7.1224817     0.10399528      5.5545926    0.076303228      9.3023472     0.15269712
            220      6.4446334    0.075892204      5.0139594    0.058154929      8.4434425     0.10599327
            225      6.0982193     0.10219748      4.7149803    0.073788816      8.0496209     0.15061567
            230       5.718802    0.071547741      4.4521315    0.057386099      7.4789925     0.10670205
            235      5.2274387    0.070814382      4.0451197    0.053581071      6.8927269     0.09963982
            240      4.8814722      0.0841181       3.768273    0.060553816      6.4575688     0.12565349
            245      4.4019374    0.064910454      3.3980263    0.049144663      5.8223018    0.091433866
            250      4.0699823    0.062520949      3.1454676    0.047610725      5.3764225    0.089522465
            255      3.8881661    0.069702386       2.989504    0.051095247      5.1720027     0.10114376
            260      3.5694782    0.057295187      2.7624301    0.043705586      4.7030738    0.082053282
            265      3.2369601    0.055381476       2.501721    0.041989452      4.2718658    0.079344614
            270      3.2059844    0.054655838       2.458358    0.041053736      4.2755997    0.077414899
            275      2.8935139    0.051210846       2.248695    0.039124584      3.7898481     0.07359011
            280      2.7335712    0.050248812        2.10129    0.037867086      3.6337243    0.071165521
            285       2.610104    0.050740746       2.011499    0.038518427      3.4589979    0.073814725
            290      2.4028068    0.047510615      1.8463746    0.035591155      3.1938771    0.068003716
            295      2.1751452    0.045320259      1.6776393    0.034338537      2.8784339    0.064678554
            300      2.0386824    0.042801152      1.5614293    0.032295001      2.7223687    0.060694831
            305      1.9062804    0.042686841      1.4628806    0.031949369      2.5363525    0.061997162
            310      1.8581854    0.041340148      1.4152612    0.030941716      2.4981021    0.059119735
            315      1.7890287    0.055280112      1.3729971    0.043595171      2.3794732    0.072213406
            320      1.6482279    0.041663482      1.2610166    0.030830099      2.2038574    0.061104025
            325      1.4874167    0.038044643      1.1280011    0.028223133      2.0119379    0.054867875
            330      1.4242873     0.03671649      1.0910974    0.027644645      1.9019893    0.054430996
            335      1.3376593    0.037029638      1.0214172    0.027358832      1.7908296    0.053562453
            340      1.2551279    0.035097649     0.95288572    0.025958426      1.6946926    0.050385721
            345      1.2354208    0.037282816     0.94319968    0.027650252      1.6549802    0.055328974
            350      1.1281077    0.033417481     0.86244834    0.024821874      1.5069812    0.048954801
            355      1.0353755    0.030679489     0.78365308    0.022786074      1.4027147    0.044236459
            360      1.0199553    0.045332831     0.77456601    0.031892873      1.3753182    0.068117426
            365     0.93290947    0.029278375     0.70561535    0.021679269       1.264833    0.042095916
            370     0.88501801    0.029730538     0.67346128    0.022018009      1.1903875    0.043085653
            375     0.88992529    0.029986786     0.69519697    0.029269362      1.1579539    0.061742062
            380     0.83348478    0.028852953     0.62903148     0.02108233      1.1329505    0.042110377
            385     0.76569055    0.026729173     0.58216379      0.0198561      1.0305787    0.039249687
            390     0.70148419    0.025066824     0.53391635    0.018781061      0.9429992     0.03598452
            395     0.69611301    0.025963097     0.52749623    0.019196591     0.94145337     0.03738177
            400     0.64620325    0.025660272     0.49839558    0.021057908     0.85172293    0.045725399
            405     0.60313882    0.024041549      0.4515299    0.017571532     0.82751165    0.034965899
            410     0.60555947    0.023618077     0.46053137    0.017603316     0.81464679    0.034066738
            415     0.56159496    0.023298077     0.42325796    0.017256025     0.76427309    0.033467843
            420     0.55203577    0.022689757     0.42142545    0.017032892     0.73892525     0.03281581
            425     0.51303451    0.022043286      0.3888765    0.016593538     0.69343124    0.032398981
            430     0.44815903    0.020227098     0.33832774    0.014863937     0.60826477    0.029453394
            435     0.45356171    0.022590573     0.34669521    0.016450769     0.60700481    0.034101429
            440     0.41891098    0.029103647     0.31594854     0.02050329     0.56945804    0.043368265
            445     0.40225659    0.019809074     0.29983514    0.014494429     0.55592553    0.029047031
            450      0.3925276    0.019450552     0.29433416    0.014158096     0.53770562    0.028354001
            455     0.37527228    0.020255226     0.28910393    0.015086971     0.49632805    0.030163919
            460     0.36787126    0.024542219     0.27327004    0.017224399     0.51046495    0.036974607
            465     0.36121845    0.018704704      0.2712402    0.013635603     0.49368819    0.027345783
            470     0.33126524    0.023380872     0.24423362    0.016517695     0.46360616    0.034686968
            475     0.29527039    0.016144096     0.21742405    0.011714115     0.41350872    0.023565899
            480     0.30259087    0.016636961     0.22870711    0.012466352     0.40958926    0.023914331
            485     0.29524754    0.016044954     0.22064124    0.012068888     0.40637514    0.023731095
            490     0.24670333    0.015617284     0.18249104    0.011246851     0.34376124    0.023211408
            495     0.23792795     0.01497351     0.18012223    0.011495812     0.32232263    0.023065133
            500     0.23792795     0.01497351     0.18012223    0.011495812     0.32232263    0.023065133
