#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
            255       1.413715     0.10170817      1.1593435    0.085245831      1.7400708     0.12914934
            260      1.2789262      0.1059245      1.0477098    0.090763404      1.5835548     0.13249864
            265      1.1691708    0.095028545     0.97070259    0.082844246      1.4203528     0.11703252
            270      1.0715098    0.086161156     0.86270243    0.072040884      1.3498533     0.11089176
            275      1.0632656    0.086316283     0.86386988    0.070851258      1.3190847     0.11058815
            280      1.0082858    0.090975942      0.8295962    0.080634257      1.2353633     0.10674306
            285     0.75243932    0.067446899     0.60043687    0.053664472     0.95575763    0.089442563
            290     0.86077797     0.07566432     0.67964235     0.06264466      1.1145794    0.095383665
            295     0.84213273    0.088946067      0.7313543    0.067932781     0.95169464     0.17521606
            300     0.65024055    0.064190269      0.5297914    0.052380751     0.79982801    0.084707132
            305     0.64573865    0.063851245     0.52486436    0.051657939     0.80324503    0.088284295
            310     0.63114547    0.062774686     0.50847419    0.051177327     0.79149788    0.080198507
            315     0.55160736    0.061970029     0.44574659     0.05119788     0.69239922    0.079330358
            320     0.49323418    0.081881661     0.39975408    0.077287357     0.61894772    0.087408491
            325     0.57975552    0.073872196     0.48484671    0.066433421     0.70991285    0.095734747
            330     0.34406044    0.045889905     0.27035821    0.036881053     0.44731285    0.059331209
            335     0.43935217    0.057903408     0.35686246    0.050065904     0.54840525    0.070074915
            340     0.36997083    0.059603187     0.29626983    0.051655518     0.47047397    0.070990429
            345     0.38819809    0.052171465     0.31902793    0.043774066     0.47238547    0.064403818
            350     0.29171028    0.039977401     0.22666581    0.031260271     0.38571967    0.054124301
            355     0.27430469    0.044500799      0.2193371    0.036957244     0.34941184    0.055460538
            360     0.30445854    0.054570947     0.24371464    0.045503621      0.3873095     0.06811722
            365     0.27631955    0.041502944     0.22332034    0.034131879     0.34433484    0.052558053
            370     0.27084022    0.048286692     0.22118169    0.040907236     0.33655544    0.060665344
            375     0.19846223     0.03577983     0.15696224    0.027294133     0.25275073    0.049446228
            380      0.2330905      0.0513213     0.19300437    0.040581675     0.27533243    0.072939641
            385     0.19254994    0.035356431      0.1541695    0.027302353     0.24246782    0.048445809
            390     0.19278916    0.037297319     0.15294402    0.030721479     0.24807765    0.048683616
            395     0.12633363    0.026318095     0.10103497    0.021037479     0.15871553     0.03414216
            400     0.16741743    0.031408459     0.13649743    0.026120199     0.20764682    0.039586705
            405     0.18218793    0.031497195     0.14201698     0.02534433     0.23829877      0.0408088
            410     0.18957631    0.037403485     0.15154101    0.031922782     0.24006078     0.04529859
            415     0.12979877    0.028659456    0.099927486     0.02251968     0.17265788    0.038077891
            420     0.10907006    0.026681038    0.084370726     0.01981367     0.14346614    0.037972018
            425     0.13409687    0.064062939     0.12596201    0.068195293     0.13774614    0.057245744
            430     0.11050447    0.029638149    0.099727018    0.025901904       0.119839    0.038958974
            435    0.091464134    0.041842179    0.082686145    0.037965556    0.095004211    0.046650926
            440     0.06298134    0.022288685    0.051561676    0.016286876    0.076815195    0.032165088
            445    0.072703016    0.021328797    0.057130056    0.015446054    0.093504136    0.031435921
            450     0.07164458    0.018713809     0.05455039    0.014345067     0.09616067    0.025262948
            455    0.072002121    0.019865075    0.053605475    0.014750213    0.099137318    0.027773068
            460    0.074875307    0.023194113    0.062104022    0.019000489     0.09075866    0.030289499
            465    0.025635419    0.017029404    0.023256536    0.013588009    0.027396984    0.022697945
            470     0.14592637     0.06054928      0.1324876    0.059664858     0.16169374    0.059024439
            475    0.034381005    0.017537779    0.027487263    0.012764602    0.042675753    0.025275727
            480    0.067721117    0.020162581    0.053310838     0.01599548    0.087952067    0.026413384
            485    0.075393408    0.021750822    0.058294302     0.01757001     0.10032101    0.028127999
            490    0.049571508    0.022084299    0.040159665    0.018343702    0.062208492    0.027986499
            495    0.049139664    0.017158506         0.0399    0.013796817    0.060643575    0.022449662
            500    0.049139664    0.017158506         0.0399    0.013796817    0.060643575    0.022449662
