#         pt_j2        central        num_err    min (scale)        num_err    max (scale)        num_err
            285     0.39122815    0.043637046     0.28675274    0.031800219     0.55213367    0.063682548
            290     0.47908424    0.049645831     0.35180715     0.03625212     0.67365911    0.071684901
            295     0.41215251    0.050994526     0.29419397     0.03599474     0.60165256    0.076866372
            300     0.36453173    0.040686695     0.26017564    0.029205478     0.52970123    0.059604869
            305     0.45068156    0.046753712     0.32634749     0.03354857     0.64613988    0.069040652
            310     0.55360302     0.17750712     0.38749463     0.11321818     0.82606593     0.29227379
            315     0.33404927    0.039708911     0.24252884    0.028374374     0.47721575    0.060352637
            320     0.32501586    0.039573212     0.23978849    0.029329553     0.45691676    0.057112147
            325      0.2668353    0.036806443      0.1949648    0.026808472        0.37802     0.05309628
            330     0.27601765    0.039168752     0.20341799    0.028373946     0.38808614    0.057197518
            335     0.31765832    0.039545103     0.23598291    0.028895465     0.44120357    0.057532328
            340     0.17073106    0.029126701     0.12320388    0.020299996      0.2452886    0.045067598
            345      0.2137286       0.031562     0.15767453    0.023437738     0.29964212    0.045353722
            350     0.23664178    0.033708746      0.1709438    0.023533742     0.34026704    0.053317821
            355     0.20674715    0.047082582     0.14828983    0.031440179     0.30045117    0.074758783
            360     0.20964369    0.033013934     0.14692548    0.023078504     0.31196134    0.050547171
            365     0.17245609    0.034340331     0.11910849    0.023593581     0.26083352    0.053122812
            370     0.13775028    0.027007621     0.10179564    0.019243611     0.19214726    0.040069419
            375     0.15585195     0.02766822     0.11045497    0.019536566     0.22888827    0.041566715
            380     0.13731598    0.024679081      0.1002581    0.018100203     0.19445855    0.035203953
            385     0.13813832    0.025630912     0.10410603     0.01928504     0.18945497    0.036427083
            390     0.18180257    0.029184461     0.13427631    0.022089051     0.25506022    0.043216794
            395     0.12852056    0.023874379    0.091666145     0.01711791     0.18679799      0.0349285
            400     0.15522268    0.045214849     0.11042782    0.030767981      0.2270095    0.070454189
            405     0.13387486    0.024510151    0.090939554    0.016706684     0.20616101    0.037973145
            410    0.094734859     0.02073006    0.066233967    0.014600958     0.14155184    0.031429805
            415     0.15783095    0.040600737     0.11055586    0.027365183     0.23414168    0.062966281
            420    0.074049831    0.019872153     0.05268581    0.013827305     0.10868726     0.03049786
            425     0.09684525    0.021559014    0.070901006    0.015732257     0.13659933    0.031100483
            430     0.10458559     0.02287198    0.083010614    0.019720844     0.13519452    0.035360066
            435    0.093752288    0.020484755    0.065250838     0.01430136     0.14001832    0.030747078
            440    0.070392513    0.017597314    0.050887933    0.012818098     0.10137989    0.025618844
            445    0.080190166    0.018935795    0.057809386    0.013738775     0.11587039    0.027729796
            450    0.073320445     0.01839844     0.05007486    0.012631987     0.11226737    0.028396326
            455    0.070810278    0.017707128    0.050153407    0.012626326     0.10405765    0.026174506
            460    0.065821563    0.016994204    0.045666369    0.011899389    0.099159665    0.025881565
            465    0.079242233    0.018678152    0.054414525     0.01290774     0.12085665    0.028670757
            470    0.035468156    0.012543697    0.023750726   0.0084479419    0.055428602    0.019737059
            475    0.085432401    0.020391788    0.059493744    0.014206749     0.12775598    0.030941198
            480    0.021948603    0.011612433    0.015723799   0.0086400388    0.031986256    0.016297978
            485    0.078401341    0.019340386    0.059607375    0.014646153     0.10572056    0.026876863
            490    0.040558771    0.014908977    0.029652626    0.010587649    0.058005922    0.022467542
            495    0.067035194     0.02092164    0.046707152    0.014412846      0.1000933    0.031809509
            500    0.067035194     0.02092164    0.046707152    0.014412846      0.1000933    0.031809509
