# left-edge scale-central central-error scale-min min-error scale-max max-error
195 0.96752352 0.00531533 0.77326679 0.00442689 1.2418514 0.00668690
200 0.85738733 0.00477355 0.68411900 0.00394144 1.1023852 0.00603348
205 0.77718309 0.00475217 0.62111362 0.00405038 0.99763183 0.00584421
210 0.69165633 0.00414739 0.55173250 0.00342657 0.88956689 0.00525075
215 0.62225912 0.00410709 0.49723029 0.00343580 0.79890282 0.00513152
220 0.56942100 0.00456123 0.45535443 0.00407791 0.73052625 0.00529267
225 0.50414647 0.00457013 0.40242927 0.00410044 0.64801648 0.00527043
230 0.45460456 0.00449786 0.36257676 0.00411164 0.58497160 0.00509404
235 0.41044167 0.00352970 0.32668555 0.00298033 0.52923646 0.00436512
240 0.37614206 0.00297341 0.29924421 0.00239767 0.48525267 0.00383951
245 0.33968498 0.00327400 0.27005322 0.00267725 0.43861024 0.00417677
250 0.31271581 0.00401858 0.24890763 0.00331577 0.40324156 0.00506380
255 0.28051413 0.00263176 0.22284759 0.00214092 0.36247995 0.00337449
260 0.25890535 0.00275488 0.20620957 0.00239709 0.33362606 0.00328424
265 0.24075073 0.00327793 0.19233136 0.00287173 0.30920874 0.00389337
270 0.21285902 0.00319658 0.16924822 0.00275354 0.27485749 0.00382898
275 0.19689856 0.00268132 0.15626830 0.00226330 0.25475199 0.00332714
280 0.17867801 0.00249952 0.14174695 0.00200956 0.23128378 0.00322750
285 0.16634458 0.00460074 0.13252279 0.00379627 0.21436950 0.00574066
290 0.14985500 0.00188921 0.11913308 0.00156374 0.19355679 0.00238819
295 0.14465453 0.00461764 0.11583509 0.00433705 0.18533420 0.00483724
300 0.12775939 0.00171370 0.10146374 0.00141298 0.16524645 0.00218183
305 0.12087841 0.00222925 0.095839037 0.00191042 0.15661530 0.00269578
310 0.11650796 0.00384086 0.092836064 0.00323379 0.15006088 0.00470128
315 0.10020565 0.00358937 0.079310544 0.00284711 0.13009642 0.00465057
320 0.095219190 0.00217341 0.075399476 0.00186704 0.12350483 0.00262623
325 0.086258623 0.00150471 0.068178045 0.00126444 0.11213004 0.00185598
330 0.078149955 0.00413962 0.062160454 0.00320773 0.10092226 0.00547141
335 0.075820626 0.00203371 0.060200273 0.00160952 0.098078979 0.00266322
340 0.072147102 0.00183935 0.057382382 0.00157054 0.093117446 0.00221341
345 0.064469009 0.00157644 0.050946286 0.00126533 0.083821330 0.00203778
350 0.061480873 0.00143554 0.048822104 0.00120773 0.079528459 0.00178960
355 0.055739978 0.00132362 0.043951612 0.00103218 0.072664634 0.00177227
360 0.047215435 0.00576538 0.037575500 0.00436874 0.060971651 0.00780478
365 0.049763276 0.00168539 0.039552213 0.00151061 0.064267866 0.00190907
370 0.044364967 0.00315162 0.035001140 0.00240321 0.057786970 0.00423256
375 0.043699829 0.00176351 0.034497518 0.00156545 0.056936494 0.00204419
380 0.042191164 0.00305386 0.033916866 0.00304142 0.053829031 0.00293371
385 0.035347048 0.000839908 0.027854038 0.000666162 0.046105159 0.00110588
390 0.033905350 0.000887992 0.026704312 0.000724654 0.044250912 0.00113393
395 0.033037935 0.00135257 0.025999974 0.00109471 0.043148952 0.00171361
400 0.031410596 0.00145154 0.024683406 0.00111829 0.041072669 0.00193825
405 0.027773433 0.000730828 0.021871751 0.000583379 0.036258483 0.000959494
410 0.029406273 0.00151780 0.023191737 0.00121955 0.038327540 0.00195078
415 0.025034263 0.000874388 0.019630551 0.000678514 0.032823704 0.00116362
420 0.023239038 0.000717248 0.018402920 0.000645163 0.030140593 0.000832265
425 0.021820345 0.00123121 0.017081268 0.000940616 0.028667834 0.00165400
430 0.021291677 0.000815595 0.016742295 0.000667555 0.027832233 0.00102630
435 0.018814182 0.00113009 0.014694779 0.000871693 0.024769476 0.00150529
440 0.020644582 0.00221259 0.016229458 0.00182523 0.026976779 0.00272958
445 0.016910811 0.000676559 0.013397551 0.000571771 0.021948186 0.000837555
450 0.020321645 0.00251272 0.016521988 0.00229253 0.025586449 0.00278948
455 0.016275445 0.000854668 0.012641162 0.000654670 0.021554326 0.00114923
460 0.013946546 0.000718835 0.010929482 0.000556073 0.018296365 0.000956480
465 0.015181598 0.00181353 0.012323856 0.00171426 0.019165202 0.00188106
470 0.014625120 0.00119301 0.011350352 0.000911134 0.019384878 0.00159972
475 0.013269965 0.00165877 0.010335026 0.00133360 0.017520693 0.00211132
480 0.014650574 0.00205034 0.011748475 0.00174992 0.018758561 0.00244695
485 0.011323922 0.000801053 0.0089412553 0.000668861 0.014737800 0.000984459
490 0.010702260 0.000503936 0.0083211200 0.000373188 0.014172302 0.000711514
495 0.0098746900 0.000388001 0.0077471867 0.000306187 0.012937858 0.000512408
