# left-edge scale-central central-error scale-min min-error scale-max max-error
440 0.046049282 0.00395092 0.036468824 0.00305481 0.059613924 0.00523868
445 0.034844612 0.00332042 0.027688246 0.00256380 0.044998630 0.00440514
450 0.037880293 0.00421499 0.030148951 0.00322722 0.048837258 0.00565455
455 0.033940406 0.00317400 0.027177598 0.00242602 0.043429262 0.00427172
460 0.030806229 0.00368148 0.024584322 0.00280598 0.039607761 0.00495541
465 0.036764613 0.00424130 0.029027224 0.00324269 0.047739091 0.00568485
470 0.025680802 0.00428521 0.020753579 0.00330852 0.032570202 0.00568801
475 0.030589228 0.00266047 0.024522797 0.00206870 0.039074334 0.00353216
480 0.024481262 0.00464578 0.019544303 0.00355571 0.031444054 0.00620705
485 0.027239380 0.00472669 0.021462342 0.00363770 0.035490870 0.00627633
490 0.026084423 0.00320029 0.020402502 0.00244800 0.034224976 0.00428008
495 0.026504699 0.00545087 0.021083804 0.00420393 0.034140360 0.00722113
