# left-edge scale-central central-error scale-min min-error scale-max max-error
165 6.3626062 0.0116849 4.7408903 0.00872114 8.7484130 0.0160445
170 5.7530828 0.0109291 4.2831556 0.00815277 7.9177888 0.0150158
175 5.2072068 0.0104141 3.8732772 0.00776238 7.1737864 0.0143208
180 4.7338932 0.00973213 3.5181863 0.00724564 6.5281115 0.0134005
185 4.3189290 0.00939956 3.2070763 0.00698159 5.9615763 0.0129833
190 3.9477670 0.00891635 2.9293482 0.00663277 5.4536397 0.0122888
195 3.5769348 0.00849139 2.6519014 0.00630269 4.9461981 0.0117328
200 3.2661654 0.00853724 2.4196647 0.00630336 4.5203242 0.0118631
205 2.9863444 0.00788130 2.2108775 0.00585014 4.1362455 0.0108871
210 2.7441691 0.00716404 2.0299840 0.00530872 3.8042121 0.00991707
215 2.5350748 0.00692248 1.8740647 0.00512762 3.5169796 0.00958716
220 2.3233476 0.00657175 1.7163388 0.00486487 3.2258293 0.00910813
225 2.1328849 0.00630384 1.5745471 0.00466682 2.9636524 0.00873606
230 1.9605057 0.00605913 1.4463669 0.00448067 2.7260890 0.00840764
235 1.8120555 0.00566572 1.3358304 0.00418388 2.5218394 0.00787366
240 1.6778772 0.00562640 1.2361884 0.00415516 2.3366476 0.00781968
245 1.5423254 0.00523080 1.1355421 0.00385864 2.1495460 0.00727824
250 1.4283196 0.00520845 1.0508963 0.00382999 1.9921908 0.00727825
255 1.3121773 0.00471793 0.96492795 0.00347745 1.8312657 0.00657021
260 1.2255632 0.00461107 0.90067670 0.00339508 1.7115910 0.00642956
265 1.1335450 0.00441525 0.83252890 0.00324993 1.5841909 0.00615874
270 1.0579914 0.00434472 0.77657851 0.00319318 1.4795899 0.00607085
275 0.97481980 0.00405712 0.71516922 0.00298239 1.3640361 0.00566757
280 0.90808400 0.00432958 0.66590531 0.00317550 1.2713294 0.00605831
285 0.84816402 0.00389394 0.62153571 0.00285383 1.1883465 0.00545980
290 0.78376164 0.00361088 0.57396165 0.00264992 1.0989164 0.00505404
295 0.73308391 0.00340369 0.53658041 0.00249687 1.0284527 0.00476569
300 0.68639026 0.00335784 0.50216531 0.00246277 0.96346330 0.00470240
305 0.63822535 0.00321695 0.46676818 0.00236071 0.89618028 0.00450206
310 0.59851403 0.00306624 0.43750708 0.00224468 0.84090866 0.00430427
315 0.56498926 0.00301795 0.41269871 0.00221020 0.79444802 0.00423281
320 0.52137463 0.00286134 0.38061081 0.00209437 0.73361059 0.00401650
325 0.49137595 0.00274560 0.35867639 0.00201010 0.69148535 0.00385307
330 0.45758918 0.00267797 0.33369348 0.00195449 0.64463872 0.00377187
335 0.42687288 0.00270455 0.31123124 0.00197773 0.60149807 0.00380231
340 0.39962541 0.00249621 0.29114463 0.00181993 0.56357183 0.00351992
345 0.37652661 0.00243700 0.27422886 0.00177932 0.53119921 0.00343078
350 0.35336209 0.00230537 0.25721800 0.00168061 0.49881299 0.00325128
355 0.33573534 0.00232889 0.24425301 0.00169967 0.47422594 0.00328001
360 0.31906330 0.00242146 0.23209641 0.00177849 0.45072632 0.00338639
365 0.29752606 0.00215238 0.21636402 0.00157126 0.42045308 0.00303038
370 0.28267662 0.00209024 0.20540802 0.00152164 0.39981473 0.00295232
375 0.26417257 0.00201251 0.19190343 0.00146957 0.37376377 0.00283219
380 0.24517365 0.00189545 0.17803664 0.00138189 0.34703093 0.00267246
385 0.23285697 0.00185123 0.16901111 0.00134689 0.32976482 0.00261591
390 0.22127209 0.00183807 0.16048999 0.00133535 0.31360977 0.00260246
395 0.20918219 0.00178519 0.15165656 0.00129581 0.29662093 0.00253008
400 0.19706149 0.00199553 0.14283871 0.00144114 0.27947570 0.00283720
405 0.18534976 0.00181961 0.13430664 0.00132879 0.26297979 0.00256121
410 0.17792987 0.00222526 0.12889460 0.00163160 0.25252883 0.00311945
415 0.16676272 0.00151718 0.12071140 0.00110089 0.23688766 0.00215070
420 0.15769699 0.00150213 0.11416499 0.00109170 0.22397236 0.00212559
425 0.14662220 0.00149852 0.10606452 0.00108821 0.20842221 0.00212240
430 0.14190711 0.00147022 0.10264630 0.00106864 0.20173600 0.00207980
435 0.13265105 0.00134800 0.095886911 0.000977345 0.18871466 0.00191192
440 0.12501938 0.00150772 0.090331418 0.00109587 0.17794131 0.00213262
445 0.11859195 0.00127062 0.085637450 0.000920651 0.16890352 0.00180403
450 0.11333693 0.00127073 0.081831062 0.000921620 0.16144397 0.00180170
455 0.10930117 0.00146345 0.078931659 0.00107451 0.15566677 0.00204764
460 0.10031824 0.00114518 0.072365895 0.000828864 0.14304600 0.00162765
465 0.097501962 0.00117051 0.070324922 0.000846640 0.13905119 0.00166523
470 0.092344492 0.00117550 0.066598707 0.000853753 0.13171279 0.00166467
475 0.087999344 0.00114356 0.063389176 0.000824642 0.12567058 0.00163122
480 0.083076721 0.00108361 0.059848636 0.000782727 0.11863569 0.00154329
485 0.081145979 0.00121379 0.058461223 0.000883619 0.11587329 0.00171483
490 0.076834987 0.000992422 0.055279243 0.000715609 0.10989234 0.00141678
495 0.072385409 0.00104621 0.052112893 0.000753519 0.10344350 0.00149461
500 0.066691012 0.00109129 0.048001713 0.000798265 0.095325782 0.00153259
505 0.064556404 0.000918638 0.046416682 0.000661496 0.092387114 0.00131330
510 0.063418472 0.00113420 0.045613257 0.000825906 0.090725091 0.00160183
515 0.057507861 0.000845616 0.041351891 0.000610656 0.082289283 0.00120467
520 0.055664840 0.000876222 0.039985559 0.000631794 0.079750733 0.00125125
525 0.053832379 0.000832606 0.038656011 0.000599239 0.077146774 0.00119086
530 0.051492379 0.000929858 0.036985719 0.000672461 0.073773387 0.00132293
535 0.047563729 0.000784244 0.034137549 0.000563810 0.068197956 0.00112272
540 0.046833027 0.000803072 0.033618044 0.000578581 0.067144148 0.00114706
545 0.043778288 0.000784197 0.031408135 0.000566817 0.062803622 0.00111644
550 0.042368175 0.000755503 0.030363655 0.000541872 0.060851462 0.00108499
555 0.040338048 0.000688356 0.028923478 0.000496097 0.057901986 0.000982945
560 0.038370441 0.000703754 0.027497544 0.000506174 0.055111165 0.00100693
565 0.037025923 0.000703018 0.026519366 0.000504187 0.053213813 0.00100957
570 0.035909038 0.000688721 0.025727074 0.000495653 0.051593610 0.000985002
575 0.032611395 0.000622556 0.023352307 0.000446931 0.046874453 0.000892150
580 0.033252841 0.000693056 0.023799373 0.000497598 0.047830058 0.000993867
585 0.032416637 0.000720194 0.023215975 0.000521684 0.046595815 0.00102306
590 0.029569464 0.000610222 0.021162304 0.000438207 0.042533396 0.000874810
595 0.028589151 0.000611971 0.020438732 0.000438926 0.041173139 0.000878440
600 0.027253133 0.000654763 0.019486200 0.000470431 0.039246756 0.000938630
605 0.026775240 0.000622379 0.019131136 0.000446430 0.038589489 0.000894022
610 0.024850312 0.000598320 0.017755966 0.000429309 0.035809339 0.000858410
615 0.023067567 0.000501012 0.016473168 0.000358952 0.033259516 0.000719839
620 0.023180503 0.000710185 0.016552059 0.000508031 0.033424795 0.00102080
625 0.021995279 0.000509424 0.015692530 0.000364729 0.031748626 0.000732852
630 0.020901016 0.000507419 0.014923356 0.000365680 0.030141500 0.000724578
635 0.020410010 0.000516207 0.014553433 0.000369387 0.029477163 0.000742662
640 0.018800836 0.000552153 0.013402467 0.000396514 0.027164871 0.000792134
645 0.018961662 0.000752473 0.013512380 0.000532121 0.027399986 0.00109420
650 0.017442233 0.000480285 0.012427687 0.000343556 0.025211326 0.000691329
655 0.017837534 0.000532657 0.012708930 0.000381761 0.025785862 0.000764950
660 0.016809973 0.000474435 0.011983080 0.000339495 0.024284648 0.000682701
665 0.016059478 0.000587875 0.011449613 0.000427234 0.023199587 0.000831500
670 0.014738371 0.000436437 0.010496547 0.000312832 0.021313256 0.000626769
675 0.014087599 0.000379054 0.010019464 0.000269737 0.020404446 0.000549123
680 0.013806238 0.000473768 0.0098458958 0.000340272 0.019934207 0.000678578
685 0.013182747 0.000377346 0.0093780972 0.000269325 0.019086818 0.000544600
690 0.012411110 0.000349505 0.0088241092 0.000249325 0.017980546 0.000504575
695 0.012145037 0.000388982 0.0086406485 0.000278759 0.017585531 0.000558984
700 0.011796359 0.000377833 0.0083927764 0.000270322 0.017077662 0.000543725
705 0.010805212 0.000330815 0.0076737922 0.000235911 0.015674286 0.000477888
710 0.011145476 0.000386381 0.0079160546 0.000276035 0.016168513 0.000557135
715 0.0099492548 0.000323952 0.0070648893 0.000230852 0.014435255 0.000468308
720 0.010352556 0.000327091 0.0073547846 0.000233644 0.015011615 0.000471550
725 0.0096183748 0.000359588 0.0068328798 0.000256983 0.013947627 0.000518306
730 0.0094983726 0.000393362 0.0067471256 0.000281092 0.013774842 0.000567186
735 0.0097567996 0.000402911 0.0069227277 0.000286890 0.014167826 0.000582670
740 0.0085213454 0.000420470 0.0060372493 0.000294603 0.012394978 0.000621188
745 0.0083072432 0.000405046 0.0058848652 0.000285567 0.012086997 0.000594371
750 0.0077993914 0.000292631 0.0055254894 0.000208311 0.011344483 0.000423413
755 0.0075583980 0.000325729 0.0053598139 0.000233805 0.010983403 0.000467261
760 0.0071624646 0.000313969 0.0050669336 0.000222861 0.010435148 0.000455490
765 0.0068676817 0.000273578 0.0048579864 0.000193562 0.010008406 0.000398875
770 0.0069365732 0.000315640 0.0049132624 0.000224555 0.010091006 0.000456987
775 0.0060575558 0.000226520 0.0042849911 0.000160911 0.0088253611 0.000328518
780 0.0062067582 0.000324434 0.0044004085 0.000232286 0.0090221844 0.000467066
785 0.0055735882 0.000230094 0.0039457833 0.000163569 0.0081148783 0.000333936
790 0.0058965870 0.000273095 0.0041685916 0.000194670 0.0085981763 0.000394775
795 0.0055356506 0.000261193 0.0039238569 0.000187278 0.0080472676 0.000375023
800 0.0051121069 0.000225106 0.0036161853 0.000159684 0.0074474131 0.000327040
805 0.0049522508 0.000228484 0.0034916264 0.000161514 0.0072419788 0.000333323
810 0.0050186988 0.000285640 0.0035514795 0.000204010 0.0073079514 0.000411552
815 0.0054283959 0.000284742 0.0038290624 0.000199919 0.0079344568 0.000418724
820 0.0050969427 0.000337537 0.0036019199 0.000236016 0.0074370889 0.000500560
825 0.0044824262 0.000253991 0.0031627325 0.000179124 0.0065487627 0.000371623
830 0.0043498435 0.000239658 0.0030759850 0.000170996 0.0063399268 0.000346004
835 0.0045311921 0.000273871 0.0031990012 0.000195525 0.0066175599 0.000395271
840 0.0041007058 0.000243539 0.0028924846 0.000172866 0.0059952364 0.000353918
845 0.0038526120 0.000205375 0.0027203425 0.000146130 0.0056238617 0.000297301
850 0.0038708261 0.000229736 0.0027300117 0.000162824 0.0056592246 0.000334432
855 0.0038988813 0.000253478 0.0027544522 0.000180105 0.0056890340 0.000367954
860 0.0033912462 0.000199471 0.0023926840 0.000141729 0.0049548954 0.000289250
865 0.0038378822 0.000269056 0.0027068483 0.000192200 0.0056097043 0.000387852
870 0.0033872505 0.000247207 0.0023937244 0.000177566 0.0049405033 0.000354314
875 0.0036176258 0.000433994 0.0025494534 0.000307651 0.0052924348 0.000631740
880 0.0029857672 0.000159763 0.0021028800 0.000113192 0.0043711251 0.000232467
885 0.0028964489 0.000193290 0.0020388852 0.000135660 0.0042419885 0.000284066
890 0.0027400588 0.000198351 0.0019296720 0.000141567 0.0040118801 0.000285597
895 0.0028513421 0.000189298 0.0020061270 0.000133447 0.0041806729 0.000277819
900 0.0025967822 0.000150216 0.0018266976 0.000106608 0.0038071541 0.000218222
905 0.0027704363 0.000242530 0.0019497927 0.000172410 0.0040588542 0.000351627
910 0.0024330625 0.000180068 0.0017152175 0.000128187 0.0035577613 0.000260483
915 0.0023947373 0.000165799 0.0016832826 0.000117285 0.0035134287 0.000241565
920 0.0028549697 0.000226325 0.0020183066 0.000162062 0.0041605459 0.000325055
925 0.0020375941 0.000130931 0.0014299144 9.21912e-05 0.0029949315 0.000191799
930 0.0020900116 0.000136820 0.0014715769 9.68337e-05 0.0030595151 0.000199061
935 0.0019443514 0.000129056 0.0013649233 9.12301e-05 0.0028566653 0.000188102
940 0.0020818798 0.000177289 0.0014698656 0.000128901 0.0030389213 0.000250190
945 0.0020750953 0.000170679 0.0014571520 0.000120059 0.0030470150 0.000249938
950 0.0019012047 0.000163453 0.0013347555 0.000115137 0.0027932974 0.000239339
955 0.0021805495 0.000342945 0.0015247772 0.000236855 0.0032178817 0.000513140
960 0.0015456852 0.000126843 0.0010856872 8.97922e-05 0.0022693601 0.000184595
965 0.0016548729 0.000121726 0.0011620685 8.55994e-05 0.0024306194 0.000178648
970 0.0014289212 9.43387e-05 0.0010034581 6.66525e-05 0.0020982619 0.000137644
975 0.0014202249 0.000102946 0.00099688700 7.25559e-05 0.0020876648 0.000150779
980 0.0016352961 0.000141607 0.0011499488 0.000100046 0.0023969475 0.000206384
985 0.0015163646 0.000126297 0.0010627928 8.84506e-05 0.0022309822 0.000185882
990 0.0017734134 0.000322364 0.0012408589 0.000224297 0.0026125791 0.000476372
995 0.0019259884 0.000201326 0.0013483732 0.000139974 0.0028383509 0.000299336
